"/del_uav/KF_sigma/pos_cov/x_x","/del_uav/KF_sigma/pos_cov/x_y"
66.716,9.785815216e-07,
66.728,9.785815216e-07,
66.761,9.766573034e-07,
66.797,9.766573034e-07,
66.849,9.766573034e-07,
66.862,9.766573034e-07,
66.901,9.796056149e-07,
66.932,9.796056149e-07,
66.962,9.796056149e-07,
66.996,9.796056149e-07,
67.036,9.783083859e-07,
67.07,9.783083859e-07,
67.096,9.783083859e-07,
67.128,9.783083859e-07,
67.162,9.783083859e-07,
67.195,9.783083859e-07,
67.23,9.783083859e-07,
67.261,9.751918026e-07,
67.301,9.751918026e-07,
67.34,9.751918026e-07,
67.363,9.751918026e-07,
67.4,9.751918026e-07,
67.43,9.751918026e-07,
67.468,9.751918026e-07,
67.505,9.810783158e-07,
67.53,9.810783158e-07,
67.566,9.810783158e-07,
67.607,9.810783158e-07,
67.634,9.810783158e-07,
67.674,9.739845004e-07,
67.7,9.739845004e-07,
67.732,9.739845004e-07,
67.769,9.739845004e-07,
67.796,9.739845004e-07,
67.837,9.808739007e-07,
67.868,9.808739007e-07,
67.905,9.808739007e-07,
67.935,9.808739007e-07,
67.962,9.808739007e-07,
67.997,9.808739007e-07,
68.032,9.808739007e-07,
68.061,9.787629767e-07,
68.095,9.787629767e-07,
68.128,9.787629767e-07,
68.161,9.787629767e-07,
68.196,9.769686711e-07,
68.229,9.769686711e-07,
68.262,9.769686711e-07,
68.31,9.793548031e-07,
68.328,9.793548031e-07,
68.367,9.793548031e-07,
68.399,9.793548031e-07,
68.437,9.793548031e-07,
68.463,9.709652411e-07,
68.499,9.709652411e-07,
68.545,9.709652411e-07,
68.564,9.709652411e-07,
68.611,9.709652411e-07,
68.631,9.709652411e-07,
68.671,9.733929324e-07,
68.698,9.733929324e-07,
68.729,9.733929324e-07,
68.763,9.733929324e-07,
68.8,9.733929324e-07,
68.846,9.780442615e-07,
68.871,9.780442615e-07,
68.901,9.780442615e-07,
68.928,9.780442615e-07,
68.961,9.780442615e-07,
68.999,9.780442615e-07,
69.025,9.820404441e-07,
69.062,9.820404441e-07,
69.092,9.820404441e-07,
69.128,9.820404441e-07,
69.163,9.791902806e-07,
69.195,9.791902806e-07,
69.229,9.791902806e-07,
69.261,9.753054163e-07,
69.304,9.753054163e-07,
69.331,9.753054163e-07,
69.364,9.752076484e-07,
69.395,9.752076484e-07,
69.438,9.752076484e-07,
69.464,9.752076484e-07,
69.502,9.741335732e-07,
69.53,9.741335732e-07,
69.565,9.741335732e-07,
69.605,9.741335732e-07,
69.644,9.732662716e-07,
69.661,9.732662716e-07,
69.698,9.732662716e-07,
69.732,9.732662716e-07,
69.764,9.732662716e-07,
69.796,9.732662716e-07,
69.828,9.736141936e-07,
69.861,9.736141936e-07,
69.914,9.736141936e-07,
69.933,9.736141936e-07,
69.971,9.736141936e-07,
70.01,9.836204314e-07,
70.063,9.836204314e-07,
70.063,9.836204314e-07,
70.103,9.836204314e-07,
70.131,9.836204314e-07,
70.164,9.836204314e-07,
70.197,9.836204314e-07,
70.228,9.79930436e-07,
70.267,9.79930436e-07,
70.297,9.79930436e-07,
70.328,9.800485745e-07,
70.372,9.800485745e-07,
70.402,9.800485745e-07,
70.444,9.792855207e-07,
70.467,9.792855207e-07,
70.502,9.792855207e-07,
70.533,9.792855207e-07,
70.562,9.800072069e-07,
70.6,9.800072069e-07,
70.632,9.800072069e-07,
70.665,9.800072069e-07,
70.707,9.808048697e-07,
70.732,9.808048697e-07,
70.771,9.808048697e-07,
70.82,9.808048697e-07,
70.832,9.808048697e-07,
70.876,9.722305234e-07,
70.9,9.722305234e-07,
70.937,9.722305234e-07,
70.965,9.722305234e-07,
71.005,9.722305234e-07,
71.029,9.722305234e-07,
71.072,9.722305234e-07,
71.099,9.767600989e-07,
71.133,9.767600989e-07,
71.163,9.767600989e-07,
71.2,9.767600989e-07,
71.235,9.792854131e-07,
71.261,9.792854131e-07,
71.3,9.792854131e-07,
71.331,9.792854131e-07,
71.367,9.812246894e-07,
71.411,9.812246894e-07,
71.439,9.812246894e-07,
71.484,9.812246894e-07,
71.5,9.812246894e-07,
71.538,9.812246894e-07,
71.566,9.812246894e-07,
71.6,9.781246887e-07,
71.644,9.781246887e-07,
71.662,9.781246887e-07,
71.705,9.781246887e-07,
71.729,9.718725496e-07,
71.767,9.718725496e-07,
71.804,9.718725496e-07,
71.832,9.718725496e-07,
71.862,9.718725496e-07,
71.895,9.718725496e-07,
71.929,9.809810301e-07,
71.966,9.809810301e-07,
71.997,9.809810301e-07,
72.028,9.809810301e-07,
72.061,9.809810301e-07,
72.095,9.809810301e-07,
72.128,9.809758026e-07,
72.161,9.809758026e-07,
72.195,9.809758026e-07,
72.234,9.809758026e-07,
72.269,9.809758026e-07,
72.305,9.795156624e-07,
72.331,9.795156624e-07,
72.363,9.795156624e-07,
72.397,9.795156624e-07,
72.428,9.795156624e-07,
72.472,9.727387991e-07,
72.499,9.727387991e-07,
72.528,9.727387991e-07,
72.567,9.727387991e-07,
72.606,9.727387991e-07,
72.634,9.771459278e-07,
72.663,9.771459278e-07,
72.699,9.771459278e-07,
72.732,9.771459278e-07,
72.761,9.771459278e-07,
72.802,9.771459278e-07,
72.828,9.771459278e-07,
72.864,9.771459278e-07,
72.902,9.857565725e-07,
72.929,9.857565725e-07,
72.963,9.857565725e-07,
73.011,9.857565725e-07,
73.03,9.857565725e-07,
73.062,9.764703084e-07,
73.098,9.764703084e-07,
73.13,9.764703084e-07,
73.161,9.764703084e-07,
73.196,9.764703084e-07,
73.23,9.793561468e-07,
73.269,9.793561468e-07,
73.299,9.793561468e-07,
73.328,9.761546599e-07,
73.361,9.761546599e-07,
73.397,9.761546599e-07,
73.43,9.761546599e-07,
73.461,9.74006202e-07,
73.496,9.74006202e-07,
73.532,9.74006202e-07,
73.561,9.715658701e-07,
73.595,9.715658701e-07,
73.631,9.715658701e-07,
73.663,9.715658701e-07,
73.696,9.715658701e-07,
73.729,9.715658701e-07,
73.767,9.715658701e-07,
73.8,9.76515468e-07,
73.831,9.76515468e-07,
73.869,9.76515468e-07,
73.897,9.76515468e-07,
73.928,9.804381374e-07,
73.962,9.804381374e-07,
73.995,9.804381374e-07,
74.028,9.804381374e-07,
74.061,9.781149053e-07,
74.096,9.781149053e-07,
74.128,9.781149053e-07,
74.162,9.781149053e-07,
74.205,9.793950925e-07,
74.24,9.793950925e-07,
74.267,9.793950925e-07,
74.295,9.793950925e-07,
74.329,9.77655548e-07,
74.367,9.77655548e-07,
74.399,9.77655548e-07,
74.432,9.77655548e-07,
74.464,9.788285781e-07,
74.496,9.788285781e-07,
74.528,9.788285781e-07,
74.562,9.788285781e-07,
74.598,9.708552914e-07,
74.634,9.708552914e-07,
74.663,9.708552914e-07,
74.698,9.708552914e-07,
74.73,9.708552914e-07,
74.763,9.760003774e-07,
74.798,9.760003774e-07,
74.829,9.760003774e-07,
74.868,9.760003774e-07,
74.9,9.751165793e-07,
74.932,9.751165793e-07,
74.96,9.751165793e-07,
74.996,9.751165793e-07,
75.03,9.806413226e-07,
75.068,9.806413226e-07,
75.103,9.806413226e-07,
75.133,9.806413226e-07,
75.17,9.806413226e-07,
75.21,9.713037389e-07,
75.232,9.713037389e-07,
75.264,9.713037389e-07,
75.296,9.713037389e-07,
75.33,9.789164517e-07,
75.371,9.789164517e-07,
75.396,9.789164517e-07,
75.435,9.789164517e-07,
75.462,9.74948834e-07,
75.501,9.74948834e-07,
75.534,9.74948834e-07,
75.566,9.74948834e-07,
75.605,9.74948834e-07,
75.633,9.768240897e-07,
75.67,9.768240897e-07,
75.706,9.768240897e-07,
75.733,9.768240897e-07,
75.763,9.730062492e-07,
