"/uav_ground_truth/pose/pose/position/z_x","/uav_ground_truth/pose/pose/position/z_y","/ual/pose/pose/position/z_x","/ual/pose/pose/position/z_y","/del_uav/KF_pose/z_x","/del_uav/KF_pose/z_y"
26.418,3.261910621,43.855,3.010034561,43.898,3.009229185,
26.438,3.262048159,43.892,3.010662317,43.93,3.010176544,
26.458,3.262195454,43.926,3.011394739,43.964,3.01001243,
26.478,3.262357439,43.966,3.01201725,43.998,3.011006067,
26.498,3.262522458,43.998,3.013124943,44.03,3.012452674,
26.518,3.262701693,44.029,3.013937712,44.074,3.014258712,
26.538,3.262892225,44.063,3.015333414,44.102,3.014258712,
26.558,3.263088723,44.09,3.016446352,44.136,3.014258712,
26.578,3.263312149,44.135,3.018427134,44.165,3.016876176,
26.598,3.263545673,44.169,3.020690441,44.198,3.020013618,
26.618,3.263804042,44.201,3.022831678,44.231,3.020013618,
26.638,3.264061356,44.233,3.024360657,44.267,3.022302141,
26.658,3.264328467,44.253,3.02514267,44.3,3.024250156,
26.678,3.264587699,44.294,3.02634263,44.333,3.024250156,
26.698,3.264842438,44.329,3.027319908,44.368,3.023583608,
26.718,3.265079233,44.369,3.027981281,44.4,3.023583608,
26.738,3.265311269,44.386,3.027627468,44.432,3.023161576,
26.758,3.265539759,44.43,3.027201414,44.468,3.023161576,
26.778,3.265760552,44.452,3.027061701,44.499,3.024553655,
26.798,3.265984045,44.495,3.026870728,44.532,3.024553655,
26.818,3.266211514,44.533,3.025778532,44.565,3.023308038,
26.838,3.266489135,44.57,3.025014639,44.598,3.02113458,
26.858,3.266809311,44.603,3.022130966,44.631,3.020615611,
26.878,3.267179756,44.626,3.021258116,44.666,3.01775037,
26.898,3.26757943,44.663,3.020335197,44.698,3.01775037,
26.918,3.268021867,44.698,3.020303011,44.738,3.016379363,
26.938,3.268502624,44.728,3.020922184,44.771,3.017143905,
26.958,3.269022283,44.77,3.021511793,44.797,3.017143905,
26.978,3.269580643,44.788,3.020019054,44.835,3.013310796,
26.998,3.270160383,44.827,3.014696836,44.865,3.014155736,
27.018,3.270766055,44.852,3.012671709,44.902,3.007390772,
27.038,3.271379861,44.892,3.008130074,44.931,3.002470587,
27.058,3.272029378,44.928,3.005410671,44.971,3.002470587,
27.078,3.272690751,44.964,3.00442028,45.008,3.001742382,
27.098,3.273368431,44.998,3.004274607,45.051,3.001742382,
27.118,3.274033691,45.023,3.004435301,45.091,3.002098207,
27.138,3.274690085,45.067,3.005292654,45.134,3.002098207,
27.158,3.275323519,45.087,3.005808353,45.135,3.004325849,
27.178,3.275953489,45.137,3.007623434,45.165,3.004353307,
27.198,3.276596283,45.16,3.008354664,45.202,3.00660507,
27.218,3.277244468,45.203,3.010281086,45.235,3.00660507,
27.238,3.277905221,45.226,3.011116028,45.27,3.009490616,
27.258,3.278571199,45.269,3.012966156,45.305,3.009490616,
27.278,3.279255281,45.284,3.013685465,45.331,3.011376547,
27.298,3.279929921,45.324,3.014750242,45.365,3.011376547,
27.318,3.280602095,45.345,3.015238047,45.399,3.012340946,
27.338,3.281251796,45.391,3.015304804,45.431,3.012251425,
27.358,3.281894621,45.425,3.015246153,45.464,3.012251425,
27.378,3.28252207,45.463,3.015410662,45.5,3.012585029,
27.398,3.283125352,45.502,3.015914202,45.536,3.012585029,
27.418,3.283716328,45.522,3.016115189,45.576,3.013150841,
27.438,3.284302381,45.569,3.017335176,45.606,3.013150841,
27.458,3.284905166,45.595,3.017918825,45.638,3.015000687,
27.478,3.285498925,45.616,3.018533945,45.673,3.015000687,
27.498,3.286086332,45.664,3.020210028,45.709,3.017413478,
27.518,3.286634752,45.687,3.021009922,45.74,3.017413478,
27.538,3.287157033,45.726,3.023189068,45.774,3.020461937,
27.558,3.287639288,45.746,3.023878574,45.805,3.020694288,
27.578,3.288093461,45.792,3.025493622,45.837,3.022758752,
27.598,3.288530002,45.827,3.026983976,45.878,3.022758752,
27.618,3.288944613,45.851,3.028246403,45.903,3.025487716,
27.638,3.289345359,45.889,3.0300529,45.939,3.025487716,
27.658,3.289708437,45.93,3.032302141,45.969,3.028588949,
27.678,3.290054152,45.967,3.034227371,45.999,3.02993643,
27.698,3.290383814,45.986,3.03511405,46.033,3.02993643,
27.718,3.290722505,46.025,3.036948919,46.072,3.033184411,
27.738,3.2910522,46.048,3.038475513,46.091,3.033184411,
27.758,3.291384338,46.097,3.040929317,46.136,3.037016609,
27.778,3.291683215,46.118,3.042052507,46.175,3.037016609,
27.798,3.291954672,46.166,3.044362783,46.202,3.03998423,
27.818,3.292209084,46.186,3.045612812,46.231,3.03998423,
27.838,3.292453398,46.227,3.046714067,46.273,3.04169219,
27.858,3.292697794,46.266,3.048018932,46.299,3.042754914,
27.878,3.292919458,46.29,3.048352718,46.337,3.04440674,
27.898,3.293144548,46.336,3.049838066,46.368,3.04440674,
27.918,3.293359711,46.356,3.050465107,46.402,3.046482129,
27.938,3.293580302,46.399,3.052214146,46.433,3.046482129,
27.958,3.293792989,46.433,3.053218126,46.467,3.048888347,
27.978,3.294017489,46.452,3.054097176,46.498,3.051336198,
27.998,3.294243412,46.487,3.054731846,46.531,3.051336198,
28.018,3.294467211,46.52,3.054867983,46.572,3.051537109,
28.038,3.294704874,46.561,3.055230856,46.599,3.051537109,
28.058,3.294956572,46.585,3.054831743,46.629,3.051679615,
28.078,3.29522117,46.62,3.055072069,46.672,3.050742143,
28.098,3.295479175,46.656,3.054673433,46.699,3.050742143,
28.118,3.295760125,46.699,3.054293871,46.735,3.050738883,
28.138,3.296038301,46.717,3.054670095,46.77,3.050738883,
28.158,3.296326555,46.757,3.054024935,46.798,3.05060077,
28.178,3.296597855,46.787,3.053880215,46.834,3.05060077,
28.198,3.296864516,46.831,3.054030657,46.867,3.048450868,
28.218,3.297106292,46.86,3.054147959,46.898,3.049244789,
28.238,3.297316965,46.895,3.054702282,46.931,3.049244789,
28.258,3.297510604,46.931,3.055510283,46.96,3.05231382,
28.278,3.297672414,46.946,3.055778503,46.998,3.05231382,
28.298,3.297816858,47,3.056235075,47.035,3.053024521,
28.318,3.297919283,47.028,3.055544615,47.068,3.052097029,
28.338,3.298013727,47.049,3.055836678,47.098,3.052097029,
28.358,3.298078942,47.103,3.055522442,47.133,3.051790076,
28.378,3.298128383,47.135,3.055977821,47.178,3.052086258,
28.398,3.298147948,47.148,3.056015491,47.202,3.052086258,
28.418,3.298140265,47.194,3.05611062,47.234,3.052028803,
28.438,3.298109404,47.226,3.055273533,47.272,3.049478552,
28.458,3.298054986,47.263,3.054334164,47.303,3.049478552,
28.478,3.298009934,47.302,3.053697109,47.335,3.048716763,
28.498,3.297953473,47.32,3.053548574,47.377,3.05019646,
28.518,3.297909932,47.355,3.053602219,47.404,3.050196927,
28.538,3.297844104,47.402,3.053701401,47.435,3.049322354,
28.558,3.297766593,47.434,3.052027702,47.47,3.049364134,
28.578,3.297661488,47.455,3.051206827,47.498,3.047145226,
28.598,3.29752863,47.503,3.049218416,47.535,3.045508044,
28.618,3.297374903,47.524,3.048713684,47.567,3.045508044,
28.638,3.297211641,47.558,3.047892094,47.599,3.043853519,
28.658,3.297059344,47.602,3.047236681,47.631,3.043853519,
28.678,3.296898683,47.637,3.046225071,47.668,3.042690128,
28.698,3.296755213,47.655,3.045608997,47.7,3.042690128,
28.718,3.29660998,47.697,3.044184923,47.731,3.040520404,
28.738,3.296487934,47.735,3.043564081,47.767,3.039718827,
28.758,3.296367379,47.752,3.043180466,47.801,3.040012654,
28.778,3.296264242,47.79,3.042957783,47.831,3.039739349,
28.798,3.296174736,47.832,3.042342186,47.866,3.039739349,
28.818,3.296076176,47.851,3.041980743,47.901,3.03845344,
28.838,3.29597425,47.891,3.041687727,47.933,3.03845344,
28.858,3.29584928,47.934,3.040328741,47.967,3.037356724,
28.878,3.295728712,47.967,3.039738894,48,3.037111573,
28.898,3.295595648,47.986,3.039435625,48.034,3.037111573,
28.918,3.295478095,48.027,3.038936615,48.068,3.036545039,
28.938,3.295360733,48.067,3.038754702,48.101,3.036545039,
28.958,3.295272595,48.087,3.038389921,48.133,3.036210599,
28.978,3.295178373,48.131,3.038289785,48.166,3.035606215,
28.998,3.295057931,48.167,3.038505554,48.199,3.035791961,
29.018,3.294913698,48.186,3.038844347,48.231,3.035791961,
29.038,3.29475166,48.231,3.039055109,48.265,3.036130167,
29.058,3.294625438,48.262,3.038188934,48.305,3.035255441,
29.078,3.29453035,48.288,3.038159132,48.331,3.035906343,
29.098,3.294486478,48.326,3.037780046,48.365,3.035140845,
29.118,3.29444752,48.36,3.037479639,48.398,3.034318947,
29.138,3.294411555,48.395,3.036541939,48.436,3.034318947,
29.158,3.294369676,48.414,3.035334587,48.471,3.029135745,
29.178,3.294331709,48.46,3.031261444,48.505,3.029135745,
29.198,3.29431154,48.484,3.028710604,48.534,3.022363614,
29.218,3.294299077,48.525,3.024350166,48.568,3.022363614,
29.238,3.294317427,48.559,3.021317005,48.6,3.018449545,
29.258,3.294344413,48.596,3.019798994,48.631,3.017782648,
29.278,3.294403563,48.634,3.019316912,48.666,3.016745138,
29.298,3.294470807,48.671,3.019933701,48.7,3.017655181,
29.318,3.294567736,48.69,3.020244598,48.73,3.017655181,
29.338,3.294685708,48.727,3.020392179,48.769,3.018183767,
29.358,3.294819304,48.758,3.020423174,48.801,3.018183767,
29.378,3.29498214,48.797,3.02041769,48.832,3.017787011,
29.398,3.295157877,48.837,3.019882917,48.865,3.017787011,
29.418,3.295356653,48.86,3.019492388,48.898,3.015944012,
29.438,3.29552986,48.89,3.019041061,48.93,3.015944012,
29.458,3.295708093,48.927,3.018965006,48.966,3.015671058,
29.478,3.295874655,48.95,3.018868923,49.009,3.015807708,
29.498,3.29604806,48.991,3.018883467,49.033,3.015807708,
29.518,3.296221482,49.015,3.018939972,49.068,3.016093013,
29.538,3.296401159,49.065,3.019053698,49.098,3.016093013,
29.558,3.296607405,49.096,3.01840663,49.132,3.015197707,
29.578,3.296822572,49.131,3.017995119,49.175,3.015620457,
29.598,3.297066994,49.151,3.017890692,49.198,3.01543334,
29.618,3.297315984,49.192,3.018242598,49.231,3.01543334,
29.638,3.29758938,49.234,3.018709183,49.265,3.016180172,
29.658,3.297853964,49.27,3.018853426,49.298,3.016382706,
29.678,3.298125501,49.294,3.018915892,49.334,3.016675964,
29.698,3.29839017,49.331,3.018890619,49.366,3.016517838,
29.718,3.298641854,49.366,3.018495321,49.402,3.016517838,
29.738,3.298891252,49.402,3.018047094,49.445,3.015174378,
29.758,3.299122028,49.415,3.01768899,49.485,3.013857829,
29.778,3.299368307,49.461,3.016642332,49.503,3.013857829,
29.798,3.299599993,49.497,3.015217543,49.53,3.011785326,
29.818,3.299847864,49.534,3.014066219,49.568,3.011785326,
29.838,3.300088552,49.568,3.013360262,49.597,3.010640997,
29.858,3.300331888,49.581,3.013061523,49.635,3.010619265,
29.878,3.300583254,49.609,3.012816429,49.678,3.01006884,
29.898,3.30084658,49.663,3.011044502,49.699,3.01006884,
29.918,3.301143232,49.688,3.007860899,49.734,3.001890694,
29.938,3.301437073,49.727,3.00190711,49.776,2.995303288,
29.958,3.301756574,49.767,2.997677088,49.803,2.995303288,
29.978,3.302077386,49.789,2.996082783,49.837,2.995303288,
29.998,3.302446399,49.83,2.994047165,49.87,2.992547977,
30.018,3.302850134,49.864,2.992560625,49.898,2.99065836,
30.038,3.303287976,49.902,2.991884947,49.931,2.99065836,
30.058,3.303765752,49.935,2.991664648,49.965,2.990211847,
30.078,3.304268876,49.969,2.99058032,49.998,2.988666282,
30.098,3.304831267,49.989,2.99019742,50.031,2.988666282,
30.118,3.305412277,50.024,2.989830017,50.065,2.988371873,
30.138,3.305998893,50.061,2.989872694,50.098,2.988371873,
30.158,3.306541312,50.101,2.990424871,50.131,2.988974688,
30.178,3.307064354,50.134,2.991007805,50.169,2.99002145,
30.198,3.307569301,50.152,2.991475821,50.198,2.990143588,
30.218,3.308085147,50.199,2.992377281,50.231,2.991351355,
30.238,3.308621096,50.232,2.9928298,50.265,2.991351355,
30.258,3.309160488,50.269,2.993450165,50.291,2.992063748,
30.278,3.309734552,50.289,2.99390316,50.331,2.991886882,
30.298,3.310324466,50.332,2.994941711,50.365,2.993345989,
30.318,3.310957808,50.365,2.995813131,50.399,2.994684281,
30.338,3.311591689,50.402,2.996657372,50.432,2.994684281,
30.358,3.312228645,50.416,2.99693203,50.465,2.995542113,
30.378,3.312847641,50.462,2.997535944,50.498,2.996565307,
30.398,3.313443431,50.496,2.998232603,50.531,2.997022739,
30.418,3.314025669,50.529,2.999304295,50.566,2.998489509,
30.438,3.314584832,50.555,3.000280857,50.598,2.998489509,
30.458,3.315158983,50.602,3.001531839,50.63,3.000026272,
30.478,3.315730562,50.635,3.00171876,50.666,3.000032135,
30.498,3.316322508,50.656,3.0015378,50.7,3.000032135,
30.518,3.316904918,50.688,3.001399517,50.731,2.999825298,
30.538,3.31749529,50.722,3.001327515,50.765,2.999493838,
30.558,3.318093513,50.758,3.001504421,50.796,2.999319166,
30.578,3.318665972,50.794,3.000374556,50.83,2.99731254,
30.598,3.31922631,50.827,2.999100447,50.863,2.99731254,
30.618,3.319758568,50.866,2.99849391,50.898,2.996466776,
30.638,3.320297783,50.885,2.998119116,50.931,2.996466776,
30.658,3.320808456,50.928,2.997127295,50.97,2.995528051,
30.678,3.321315996,50.968,2.997134686,51.001,2.995528051,
30.698,3.321791457,50.987,2.997375727,51.034,2.996078941,
30.718,3.322251486,51.037,2.997879028,51.07,2.996379892,
30.738,3.322705579,51.056,2.997903585,51.099,2.996769607,
30.758,3.323135637,51.093,2.99780035,51.131,2.996597309,
30.778,3.323570276,51.124,2.997783899,51.165,2.99690281,
30.798,3.32398969,51.156,2.998039246,51.199,2.99690281,
30.818,3.324429114,51.193,2.998185635,51.233,2.99748408,
30.838,3.324849209,51.225,2.998381853,51.269,2.99781657,
30.858,3.325272029,51.261,2.998601675,51.3,2.99781657,
30.878,3.325700901,51.303,2.998952866,51.335,2.998352949,
30.898,3.326127519,51.322,2.999148607,51.367,2.998352949,
30.918,3.326550962,51.36,2.999198437,51.398,2.998236671,
30.938,3.32693117,51.4,2.998336554,51.43,2.998236671,
30.958,3.327288864,51.422,2.997561932,51.463,2.996062075,
30.978,3.327558199,51.459,2.996124268,51.498,2.996062075,
30.998,3.327748472,51.5,2.994094133,51.532,2.993505889,
31.018,3.327866476,51.525,2.993325949,51.562,2.992409559,
31.038,3.327944436,51.561,2.992643118,51.603,2.992409559,
31.058,3.328007932,51.602,2.992554665,51.632,2.99256723,
31.078,3.328064976,51.632,2.992912054,51.665,2.992962456,
31.098,3.328133816,51.665,2.993162155,51.702,2.993038475,
31.118,3.328179181,51.682,2.993288994,51.733,2.992456538,
31.138,3.32823151,51.723,2.992569923,51.767,2.992456538,
31.158,3.32827831,51.76,2.989962816,51.815,2.988419056,
31.178,3.328342916,51.798,2.987035751,51.838,2.988419056,
31.198,3.328415301,51.823,2.986133337,51.87,2.98444224,
31.218,3.328492117,51.862,2.983049631,51.901,2.98444224,
31.238,3.328571725,51.901,2.981339455,51.931,2.981562379,
31.258,3.328639256,51.933,2.980007648,51.968,2.979880823,
31.278,3.328723529,51.955,2.979623795,51.998,2.979937919,
31.298,3.328798145,51.996,2.979558468,52.038,2.980164271,
31.318,3.328873301,52.031,2.980166912,52.069,2.980164271,
31.338,3.328919869,52.067,2.980468273,52.099,2.980767016,
31.358,3.32895267,52.087,2.980556488,52.131,2.980767016,
31.378,3.328973594,52.116,2.980792046,52.166,2.981459355,
31.398,3.328998544,52.153,2.981508017,52.198,2.982768143,
31.418,3.329021111,52.195,2.98235178,52.231,2.982768143,
31.438,3.329022531,52.234,2.983523607,52.268,2.984617247,
31.458,3.329014847,52.259,2.984266281,52.298,2.984617247,
31.478,3.328966722,52.296,2.985884905,52.332,2.986767047,
31.498,3.328896591,52.331,2.986918449,52.365,2.987052037,
31.518,3.328798945,52.358,2.987213373,52.399,2.988100346,
31.538,3.328718057,52.391,2.987779379,52.432,2.987944947,
31.558,3.328657206,52.428,2.987417221,52.466,2.987944947,
31.578,3.328617944,52.466,2.986423969,52.502,2.986340596,
31.598,3.328583073,52.501,2.985332727,52.53,2.986340596,
31.618,3.328525159,52.532,2.983421326,52.565,2.984073936,
31.638,3.328470733,52.554,2.983124018,52.598,2.982673302,
31.658,3.328414973,52.591,2.981613636,52.632,2.982673302,
31.678,3.328369209,52.628,2.978795767,52.664,2.978776411,
31.698,3.328313103,52.664,2.976454496,52.699,2.975985404,
31.718,3.328254373,52.694,2.974761963,52.731,2.975751004,
31.738,3.328178053,52.729,2.973756075,52.766,2.974378409,
31.758,3.328087491,52.764,2.972665071,52.798,2.972997613,
31.778,3.327975229,52.796,2.971960306,52.83,2.973167551,
31.798,3.327831171,52.808,2.971618414,52.871,2.973167551,
31.818,3.327663909,52.867,2.970981598,52.901,2.972209879,
31.838,3.3274736,52.889,2.970865965,52.942,2.972448305,
31.858,3.327301314,52.923,2.971107483,52.972,2.972448305,
31.878,3.327147552,52.949,2.971576691,52.996,2.973555286,
31.898,3.327034099,52.995,2.972356558,53.032,2.97363817,
31.918,3.326930096,53.036,2.972988605,53.066,2.974698844,
31.938,3.326824904,53.061,2.973439217,53.1,2.974698844,
31.958,3.326718485,53.098,2.973211765,53.133,2.973999281,
31.978,3.326604512,53.133,2.972321033,53.165,2.972935079,
31.998,3.326493178,53.164,2.971474648,53.198,2.972935079,
32.018,3.326379616,53.202,2.971492052,53.234,2.972833565,
32.038,3.32627071,53.219,2.971370935,53.268,2.972833565,
32.058,3.326155146,53.255,2.971052647,53.3,2.972515014,
32.078,3.326029024,53.299,2.970640898,53.327,2.972515014,
32.098,3.325897814,53.333,2.970730305,53.366,2.972338411,
32.118,3.325759628,53.365,2.970896959,53.398,2.972725911,
32.138,3.325613774,53.401,2.971317053,53.435,2.971664764,
32.158,3.32545272,53.419,2.971631527,53.471,2.971998955,
32.178,3.325273263,53.462,2.971352577,53.501,2.971998955,
32.198,3.325066289,53.502,2.971723795,53.532,2.972253298,
32.218,3.324848725,53.536,2.972868443,53.568,2.974087729,
32.238,3.324629356,53.557,2.973439217,53.598,2.974087729,
32.258,3.324388272,53.594,2.974011421,53.631,2.974693087,
32.278,3.324143698,53.631,2.974174023,53.668,2.974693087,
32.298,3.323899222,53.652,2.974374771,53.703,2.975447884,
32.318,3.323665013,53.698,2.974536896,53.738,2.975447884,
32.338,3.323428923,53.735,2.974779844,53.765,2.975825378,
32.358,3.32318795,53.771,2.975290298,53.798,2.976409179,
32.378,3.322932352,53.803,2.97544384,53.831,2.975856314,
32.398,3.322671669,53.817,2.975293636,53.865,2.975558951,
32.418,3.322421087,53.857,2.974979639,53.9,2.975092169,
32.438,3.322177471,53.894,2.974812984,53.931,2.975092169,
32.458,3.321966507,53.929,2.973926544,53.967,2.97425434,
32.478,3.321778182,53.969,2.973281384,53.998,2.97425434,
32.498,3.321615989,53.996,2.972623587,54.039,2.973153361,
32.518,3.321456134,54.013,2.972564459,54.065,2.973153361,
32.538,3.32130561,54.062,2.972024679,54.108,2.972507256,
32.558,3.321157226,54.089,2.971907139,54.133,2.972886553,
32.578,3.321034288,54.136,2.972305775,54.17,2.973298226,
32.598,3.320922628,54.154,2.972328424,54.199,2.973298226,
32.618,3.320803666,54.202,2.970869541,54.232,2.971330491,
32.638,3.320668013,54.234,2.96948123,54.268,2.971330491,
32.658,3.320523383,54.268,2.969094038,54.299,2.970872264,
32.678,3.320371762,54.291,2.969401121,54.332,2.971629196,
32.698,3.320206964,54.325,2.969872713,54.366,2.971629196,
32.718,3.32004834,54.358,2.970868587,54.398,2.973065884,
32.738,3.319889523,54.399,2.971811533,54.432,2.973065884,
32.758,3.31974633,54.431,2.972639561,54.468,2.974060318,
32.778,3.319614628,54.46,2.973234177,54.502,2.975232467,
32.798,3.319496856,54.498,2.974556446,54.536,2.977809037,
32.818,3.319386941,54.527,2.976449013,54.568,2.977809037,
32.838,3.319276478,54.558,2.97770977,54.602,2.980176589,
32.858,3.319164456,54.595,2.978416204,54.632,2.980110625,
32.878,3.319050652,54.623,2.978149414,54.665,2.980110625,
32.898,3.318929579,54.654,2.978112698,54.698,2.978829205,
32.918,3.31879534,54.694,2.977950573,54.731,2.979319665,
32.938,3.318658991,54.725,2.978311539,54.766,2.979319665,
32.958,3.318509258,54.762,2.97904253,54.797,2.98085469,
32.978,3.318361094,54.797,2.979640722,54.831,2.98190933,
32.998,3.31822757,54.828,2.98046875,54.863,2.98190933,
33.018,3.318112765,54.865,2.981330395,54.897,2.983617435,
33.038,3.318004047,54.9,2.982149124,54.931,2.983617435,
33.058,3.317882956,54.931,2.982764482,54.965,2.984521551,
33.078,3.317763004,54.961,2.983508587,54.998,2.985649953,
33.098,3.31764989,54.998,2.984205961,55.033,2.985792038,
33.118,3.317535512,55.035,2.983637094,55.067,2.985514324,
33.138,3.317410436,55.056,2.983098984,55.098,2.985514324,
33.158,3.317273561,55.098,2.982696056,55.131,2.984597054,
33.178,3.317124714,55.112,2.982159376,55.17,2.984112398,
33.198,3.316969605,55.16,2.982162476,55.2,2.984112398,
33.218,3.316806867,55.204,2.98226428,55.233,2.984229092,
33.238,3.316653858,55.236,2.982307196,55.265,2.984229092,
33.258,3.316520128,55.268,2.982978106,55.298,2.98495134,
33.278,3.316423863,55.29,2.983332872,55.334,2.98447782,
33.298,3.316354862,55.331,2.98427844,55.364,2.985803436,
33.318,3.316304087,55.353,2.98495245,55.399,2.988041963,
33.338,3.316262412,55.394,2.98653388,55.433,2.988041963,
33.358,3.316226551,55.411,2.987247944,55.468,2.990313633,
33.378,3.316195735,55.46,2.988552094,55.498,2.990313633,
33.398,3.316166088,55.492,2.989853144,55.531,2.992345494,
33.418,3.316137152,55.53,2.991377831,55.566,2.996171701,
33.438,3.316101704,55.546,2.99195838,55.598,2.997772952,
33.458,3.316053324,55.592,2.992823839,55.631,2.999044627,
33.478,3.315980023,55.624,2.993693113,55.671,2.996023457,
33.498,3.315885195,55.663,2.994300127,55.698,2.997021662,
33.518,3.315774254,55.685,2.994711637,55.734,2.997021662,
33.538,3.315652083,55.723,2.995426178,55.765,2.998128754,
33.558,3.3155341,55.759,2.995951414,55.797,2.999306027,
33.578,3.315430596,55.797,2.99633503,55.831,2.999306027,
33.598,3.31533464,55.829,2.996417046,55.868,2.999605904,
33.618,3.315236683,55.867,2.996936321,55.899,2.999605904,
33.638,3.3151322,55.889,2.997294426,55.932,3.000693133,
33.658,3.315026656,55.923,2.998084784,55.965,3.002927072,
33.678,3.314934115,55.954,2.999371052,56,3.002927072,
33.698,3.314843665,55.997,3.000308275,56.033,3.003773882,
33.718,3.31476135,56.035,3.000219822,56.067,3.003773882,
33.738,3.31469319,56.053,3.000282526,56.099,3.003164949,
33.758,3.314635032,56.091,2.999392509,56.132,3.00271737,
33.778,3.314571769,56.125,2.99927783,56.166,3.00271737,
33.798,3.314498384,56.157,2.999722242,56.198,3.003144666,
33.818,3.314411513,56.196,3.000670195,56.232,3.003144666,
33.838,3.314312233,56.231,3.001444817,56.266,3.004457562,
33.858,3.314206176,56.266,3.002630472,56.299,3.006464278,
33.878,3.314105124,56.289,3.003196001,56.333,3.006464278,
33.898,3.314009335,56.327,3.004768372,56.367,3.008490067,
33.918,3.313921125,56.366,3.005269527,56.397,3.00886834,
33.938,3.313833513,56.403,3.004369974,56.432,3.007989853,
33.958,3.313752402,56.425,3.003963232,56.466,3.007989853,
33.978,3.313687329,56.446,3.003151655,56.497,3.006715574,
33.998,3.313639407,56.492,3.001904726,56.531,3.00453409,
34.018,3.313607283,56.526,3.000360966,56.564,3.00453409,
34.038,3.313589051,56.563,2.999628067,56.599,3.003792432,
34.058,3.313595326,56.583,2.999582529,56.635,3.003482869,
34.078,3.313627989,56.625,2.999132395,56.667,3.003020543,
34.098,3.313670403,56.665,2.999392986,56.699,3.003020543,
34.118,3.313709311,56.689,3.000009298,56.731,3.00460122,
34.138,3.313751548,56.731,3.001705647,56.765,3.00460122,
34.158,3.313795909,56.765,3.003400326,56.802,3.008132301,
34.178,3.313834801,56.787,3.004354954,56.831,3.011237078,
34.198,3.313862903,56.819,3.006612778,56.865,3.011237078,
34.218,3.313872965,56.857,3.008450985,56.899,3.013965799,
34.238,3.313878563,56.89,3.010221243,56.931,3.013965799,
34.258,3.31389048,56.932,3.01248908,56.966,3.015464677,
34.278,3.313920962,56.97,3.015273333,57.004,3.018961307,
34.298,3.313962149,57.003,3.016382933,57.032,3.018961307,
34.318,3.313997739,57.037,3.018832922,57.062,3.022141652,
34.338,3.314017757,57.069,3.020532608,57.098,3.022141652,
34.358,3.314025124,57.097,3.021502018,57.131,3.027399224,
34.378,3.31402163,57.128,3.023669004,57.165,3.029691933,
34.398,3.314027033,57.162,3.025130749,57.198,3.029691933,
34.418,3.314048753,57.202,3.026047945,57.23,3.031207883,
34.438,3.314079816,57.235,3.027047396,57.264,3.031207883,
34.458,3.314122387,57.25,3.026974201,57.298,3.030367006,
34.478,3.31418558,57.294,3.026479959,57.33,3.030367006,
34.498,3.314280137,57.331,3.026083708,57.368,3.029782344,
34.518,3.31441129,57.367,3.02599597,57.397,3.029988532,
34.538,3.314591181,57.394,3.026296854,57.431,3.028936797,
34.558,3.314819588,57.423,3.026538134,57.467,3.029284881,
34.578,3.315095433,57.46,3.026082277,57.5,3.028372879,
34.598,3.315425556,57.496,3.025813103,57.53,3.028372879,
34.618,3.315814456,57.527,3.026069164,57.564,3.028445855,
34.638,3.316249964,57.564,3.026317596,57.6,3.028445855,
34.658,3.316723066,57.586,3.02662611,57.632,3.029035071,
34.678,3.317219225,57.629,3.026813269,57.665,3.029035071,
34.698,3.317735616,57.668,3.027004004,57.698,3.029394291,
34.718,3.318276032,57.691,3.02731967,57.735,3.030121645,
34.738,3.318831457,57.723,3.027674913,57.767,3.030121645,
34.758,3.319388249,57.761,3.027697325,57.798,3.03003034,
34.778,3.319937478,57.803,3.02760601,57.832,3.03003034,
34.798,3.320477624,57.821,3.027514219,57.865,3.029794156,
34.818,3.321006805,57.864,3.026840448,57.898,3.029410554,
34.838,3.321528521,57.901,3.024358511,57.931,3.026408061,
34.858,3.322050469,57.918,3.022747993,57.965,3.022095789,
34.878,3.322581547,57.969,3.018558979,57.998,3.022095789,
34.898,3.323120759,58.002,3.017115831,58.031,3.018049245,
34.918,3.323676723,58.036,3.015081406,58.065,3.018049245,
34.938,3.324248986,58.069,3.013933897,58.098,3.01605854,
34.958,3.324827564,58.095,3.013640404,58.131,3.014811402,
34.978,3.325411296,58.125,3.012629032,58.165,3.014811402,
34.998,3.325997988,58.162,3.01224637,58.197,3.014778297,
35.018,3.326599981,58.2,3.012180567,58.231,3.014778297,
35.038,3.327229109,58.234,3.012040615,58.265,3.014643268,
35.058,3.327887288,58.268,3.010849237,58.298,3.012741478,
35.078,3.32856174,58.288,3.010089636,58.33,3.011860142,
35.098,3.329237507,58.331,3.009442091,58.366,3.011157133,
35.118,3.329900588,58.351,3.009373426,58.4,3.011157133,
35.138,3.33056404,58.394,3.009296417,58.431,3.011034738,
35.158,3.331233321,58.431,3.009379148,58.468,3.011034738,
35.178,3.331915578,58.468,3.009604454,58.499,3.011520869,
35.198,3.332599287,58.495,3.009787798,58.532,3.012081753,
35.218,3.333261587,58.528,3.010177612,58.564,3.012081753,
35.238,3.333903824,58.564,3.010382414,58.598,3.012506541,
35.258,3.334541146,58.602,3.010284185,58.632,3.012506541,
35.278,3.33519148,58.621,3.010249138,58.666,3.012494692,
35.298,3.335849018,58.658,3.010467291,58.699,3.012494692,
35.318,3.336509288,58.699,3.010738134,58.731,3.012366258,
35.338,3.337182177,58.733,3.010510206,58.767,3.012036197,
35.358,3.337877064,58.767,3.010281324,58.799,3.012036197,
