"/uav_ground_truth/pose/pose/position/z_x","/uav_ground_truth/pose/pose/position/z_y","/ual/pose/pose/position/z_x","/ual/pose/pose/position/z_y","/del_uav/KF_pose/z_x","/del_uav/KF_pose/z_y"
63.036,3.259861059, , , , ,
63.056,3.260009009, , , , ,
63.076,3.2601449, , , , ,
63.096,3.26026881, , , , ,
63.116,3.260394671, , , , ,
63.136,3.260528194, , , , ,
63.156,3.260686357, , , , ,
63.176,3.26087239, , , , ,
63.196,3.261090736, , , , ,
63.216,3.261342974, , , , ,
63.236,3.261623146, , , , ,
63.256,3.26194943, , , , ,
63.276,3.262322911, , , , ,
63.296,3.262729697, , , , ,
63.316,3.263166381, , , , ,
63.336,3.263632428, , , , ,
63.356,3.264109864, , , , ,
63.376,3.264589014, , , , ,
63.396,3.265064514, , , , ,
63.416,3.265541254, , , , ,
63.436,3.266025629, , , , ,
63.456,3.266508615, , , , ,
63.476,3.266986906, , , , ,
63.496,3.267460251, , , , ,
63.516,3.267937639, , , , ,
63.536,3.268421966, , , , ,
63.556,3.268901599, , , , ,
63.576,3.2693724, , , , ,
63.596,3.269839753, , , , ,
63.616,3.27031122, , , , ,
63.636,3.270778319, , , , ,
63.656,3.271237698, , , , ,
63.676,3.271696147, , , , ,
63.696,3.272160356, , , , ,
63.716,3.272632734, , , , ,
63.736,3.273115594, , , , ,
63.756,3.273607309, , , , ,
63.776,3.2741032, , , , ,
63.796,3.274594616, , , , ,
63.816,3.275079828, , , , ,
63.836,3.275555491, , , , ,
63.856,3.27602649, , , , ,
63.876,3.276494505, , , , ,
63.896,3.276967738, , , , ,
63.916,3.277463643, , , , ,
63.936,3.277987242, , , , ,
63.956,3.278520559, , , , ,
63.976,3.279048128, , , , ,
63.996,3.279559134, , , , ,
64.016,3.280060476, , , , ,
64.036,3.280550414, , , , ,
64.056,3.281034873, , , , ,
64.076,3.281525198, , , , ,
64.096,3.282028906, , , , ,
64.116,3.282556066, , , , ,
64.136,3.283097724, , , , ,
64.156,3.283639184, , , , ,
64.176,3.284173026, , , , ,
64.196,3.284703022, , , , ,
64.216,3.285236518, , , , ,
64.236,3.285781209, , , , ,
64.256,3.28634885, , , , ,
64.276,3.286933015, , , , ,
64.296,3.287522675, , , , ,
64.316,3.288106991, , , , ,
64.336,3.288686488, , , , ,
64.356,3.28927118, , , , ,
64.376,3.289860584, , , , ,
64.396,3.290451021, , , , ,
64.416,3.291036607, , , , ,
64.436,3.291625866, , , , ,
64.456,3.292216167, , , , ,
64.476,3.292792379, , , , ,
64.496,3.293353672, , , , ,
64.516,3.293908019, , , , ,
64.536,3.294462445, , , , ,
64.556,3.295007751, , , , ,
64.576,3.295532021, , , , ,
64.596,3.296026206, , , , ,
64.616,3.296514946, , , , ,
64.636,3.297006558, , , , ,
64.656,3.297495766, , , , ,
64.676,3.297973154, , , , ,
64.696,3.298437756, , , , ,
64.716,3.298885845, , , , ,
64.736,3.299323099, , , , ,
64.756,3.29976501, , , , ,
64.776,3.300215947, , , , ,
64.796,3.300668722, , , , ,
64.816,3.301110033, , , , ,
64.836,3.301544921, , , , ,
64.856,3.301981226, , , , ,
64.876,3.302417209, , , , ,
64.896,3.302852359, , , , ,
64.916,3.303279613, , , , ,
64.936,3.303695661, , , , ,
64.956,3.304092848, , , , ,
64.976,3.304453825, , , , ,
64.996,3.304772312, , , , ,
65.016,3.305069969, , , , ,
65.036,3.305364024, , , , ,
65.056,3.30566055, , , , ,
65.076,3.305955354, , , , ,
65.096,3.306236763, , , , ,
65.116,3.306498543, , , , ,
65.136,3.306732656, , , , ,
65.156,3.30694456, , , , ,
65.176,3.307141113, , , , ,
65.196,3.307328469, , , , ,
65.216,3.307509911, , , , ,
65.236,3.307685167, , , , ,
65.256,3.307852868, , , , ,
65.276,3.308019724, , , , ,
65.296,3.308190541, , , , ,
65.316,3.308369237, , , , ,
65.336,3.308551109, , , , ,
65.356,3.308740746, , , , ,
65.376,3.308945711, , , , ,
65.396,3.309158845, , , , ,
65.416,3.309377073, , , , ,
65.436,3.309608446, , , , ,
65.456,3.30986086, , , , ,
65.476,3.310136428, , , , ,
65.496,3.31041957, , , , ,
65.516,3.310689787, , , , ,
65.536,3.310948314, , , , ,
65.556,3.311204089, , , , ,
65.576,3.311446479, , , , ,
65.596,3.311678172, , , , ,
65.616,3.311912311, , , , ,
65.636,3.312162621, , , , ,
65.656,3.312436899, , , , ,
65.676,3.312734251, , , , ,
65.696,3.3130572, , , , ,
65.716,3.313400057, , , , ,
65.736,3.313754133, , , , ,
65.756,3.314106022, , , , ,
65.776,3.314447521, , , , ,
65.796,3.314780278, , , , ,
65.816,3.315104453, , , , ,
65.836,3.315421564, , , , ,
65.856,3.315719889, , , , ,
65.876,3.31600609, , , , ,
65.896,3.316294286, , , , ,
65.916,3.316596427, , , , ,
65.936,3.316918484, , , , ,
65.956,3.317253522, , , , ,
65.976,3.317580935, , , , ,
65.996,3.317896276, , , , ,
66.016,3.31820503, , , , ,
66.036,3.318510281, , , , ,
66.056,3.318821706, , , , ,
66.076,3.319153441, , , , ,
66.096,3.319509022, , , , ,
66.116,3.319889964, , , , ,
66.136,3.320273187, , , , ,
66.156,3.320636334, , , , ,
66.176,3.320974444, , , , ,
66.196,3.321290613, , , , ,
66.216,3.321590572, , , , ,
66.236,3.321889302, , , , ,
66.256,3.322204833, , , , ,
66.276,3.32254797, , , , ,
66.296,3.322909666, , , , ,
66.316,3.323267638, , , , ,
66.336,3.323608946, , , , ,
66.356,3.32393552, , , , ,
66.376,3.324257137, , , , ,
66.396,3.324571444, , , , ,
66.416,3.324882732, , , , ,
66.436,3.325199299, , , , ,
66.456,3.325523389, , , , ,
66.476,3.325850105, , , , ,
66.496,3.326170301, , , , ,
66.516,3.326480747, , , , ,
66.536,3.326785365, , , , ,
66.556,3.327091111, , , , ,
66.576,3.327401362, , , , ,
66.596,3.327719024, , , , ,
66.616,3.32802958, , , , ,
66.636,3.328321531, , , , ,
66.656,3.328612138, , , , ,
66.676,3.328910844, , , , ,
66.696,3.329217866, , , , ,
66.716,3.329532688, , , , ,
66.736,3.329849277, , , , ,
66.756,3.330159145, , , , ,
66.776,3.330462201, , , , ,
66.796,3.330759765, , , , ,
66.816,3.331066966, , , , ,
66.836,3.331401204, , , , ,
66.856,3.331759354, , , , ,
66.876,3.33214068, , , , ,
66.896,3.332537004, , , , ,
66.916,3.332949125, , , , ,
66.936,3.33335723, , , , ,
66.956,3.333743803, , , , ,
66.976,3.334116985, , , , ,
66.996,3.334489498, , , , ,
67.016,3.334868452, , , , ,
67.036,3.335260314, , , , ,
67.056,3.335673221, , , , ,
67.076,3.336106142, , , , ,
67.096,3.336559674, , , , ,
67.116,3.337028328, , , , ,
67.136,3.337515703, , , , ,
67.156,3.338015279, , , , ,
67.176,3.338516472, , , , ,
67.196,3.339012124, , , , ,
67.216,3.339501289, , , , ,
67.236,3.339975826, , , , ,
67.256,3.340425364, , , , ,
67.276,3.3408397, , , , ,
67.296,3.341219628, , , , ,
67.316,3.341570228, , , , ,
67.336,3.341899377, , , , ,
67.356,3.34221268, , , , ,
67.376,3.342507708, , , , ,
67.396,3.342785593, , , , ,
67.416,3.343074042, , , , ,
67.436,3.343375285, , , , ,
67.456,3.343685379, , , , ,
67.476,3.343998819, , , , ,
67.496,3.344306638, , , , ,
67.516,3.344620906, , , , ,
67.536,3.344944057, , , , ,
67.556,3.345266632, , , , ,
67.576,3.345582311, , , , ,
67.596,3.345890654, , , , ,
67.616,3.346196148, , , , ,
67.636,3.346503476, , , , ,
67.656,3.346807163, , , , ,
67.676,3.347102979, , , , ,
67.696,3.347390449, , , , ,
67.716,3.347664104, , , , ,
67.736,3.347918245, , , , ,
67.756,3.348150177, , , , ,
67.776,3.348364045, , , , ,
67.796,3.348566919, , , , ,
67.816,3.348770119, , , , ,
67.836,3.348969469, , , , ,
67.856,3.349161953, , , , ,
67.876,3.349357263, , , , ,
67.896,3.349558609, , , , ,
67.916,3.349769563, , , , ,
67.936,3.349973821, , , , ,
67.956,3.350160032, , , , ,
67.976,3.350341367, , , , ,
67.996,3.350520427, , , , ,
68.016,3.350690514, , , , ,
68.036,3.350846893, , , , ,
68.056,3.350999218, , , , ,
68.076,3.351147413, , , , ,
68.096,3.35128382, , , , ,
68.116,3.351389931, , , , ,
68.136,3.351445758, , , , ,
68.156,3.35145907, , , , ,
68.176,3.351441506, , , , ,
68.196,3.351411835, , , , ,
68.216,3.351377568, , , , ,
68.236,3.351334909, , , , ,
68.256,3.351294898, , , , ,
68.276,3.351247753, , , , ,
68.296,3.351179011, , , , ,
68.316,3.351101391, , , , ,
68.336,3.351018151, , , , ,
68.356,3.350917712, , , , ,
68.376,3.350800858, , , , ,
68.396,3.350672542, , , , ,
68.416,3.350528293, , , , ,
68.436,3.35036542, , , , ,
68.456,3.350200066, , , , ,
68.476,3.350054541, , , , ,
68.496,3.349930759, , , , ,
68.516,3.349825706, , , , ,
68.536,3.349736548, , , , ,
68.556,3.349661824, , , , ,
68.576,3.349608083, , , , ,
68.596,3.349564082, , , , ,
68.616,3.349524542, , , , ,
68.636,3.34948163, , , , ,
68.656,3.349421464, , , , ,
68.676,3.349337324, , , , ,
68.696,3.349245855, , , , ,
68.716,3.349158302, , , , ,
68.736,3.349075247, , , , ,
68.756,3.348993967, , , , ,
68.776,3.348924331, , , , ,
68.796,3.348884866, , , , ,
68.816,3.348885957, , , , ,
68.836,3.348936911, , , , ,
68.856,3.349039548, , , , ,
68.876,3.349168158, , , , ,
68.896,3.349299113, , , , ,
68.916,3.349425897, , , , ,
68.936,3.349554383, , , , ,
68.956,3.349684097, , , , ,
68.976,3.349804299, , , , ,
68.996,3.349921076, , , , ,
69.016,3.350042221, , , , ,
69.036,3.350171513, , , , ,
69.056,3.350318283, , , , ,
69.076,3.35047323, , , , ,
69.096,3.350616228, , , , ,
69.116,3.350734391, , , , ,
69.136,3.350836999, , , , ,
69.156,3.350937789, , , , ,
69.176,3.351059111, , , , ,
69.196,3.351219744, , , , ,
69.216,3.35143541, , , , ,
69.236,3.351717091, , , , ,
69.256,3.352059575, , , , ,
69.276,3.352456343, , , , ,
69.296,3.352890239, , , , ,
69.316,3.353338585, , , , ,
69.336,3.353792936, , , , ,
69.356,3.354248317, , , , ,
69.376,3.354698009, , , , ,
69.396,3.35514427, , , , ,
69.416,3.35558959, , , , ,
69.436,3.356043452, , , , ,
69.456,3.356504544, , , , ,
69.476,3.356966236, , , , ,
69.496,3.357429584, , , , ,
69.516,3.357888125, , , , ,
69.536,3.358326937, , , , ,
69.556,3.358746715, , , , ,
69.576,3.35915635, , , , ,
69.596,3.359564796, , , , ,
69.616,3.359964553, , , , ,
69.636,3.360355559, , , , ,
69.656,3.360737303, , , , ,
69.676,3.361104274, , , , ,
69.696,3.361454908, , , , ,
69.716,3.361800133, , , , ,
69.736,3.362152365, , , , ,
69.756,3.362512206, , , , ,
69.776,3.362882357, , , , ,
69.796,3.363252791, , , , ,
69.816,3.363609277, , , , ,
69.836,3.363944321, , , , ,
69.856,3.364276662, , , , ,
69.876,3.3646056, , , , ,
69.896,3.364930166, , , , ,
69.916,3.365243744, , , , ,
69.936,3.365552921, , , , ,
69.956,3.365866637, , , , ,
69.976,3.366184216, , , , ,
69.996,3.366501955, , , , ,
70.016,3.366812863, , , , ,
70.036,3.367124387, , , , ,
70.056,3.367448993, , , , ,
70.076,3.36776969, , , , ,
70.096,3.368080084, , , , ,
70.116,3.368385066, , , , ,
70.136,3.368700298, , , , ,
70.156,3.369014459, , , , ,
70.176,3.369319965, , , , ,
70.196,3.369616543, , , , ,
70.216,3.369898413, , , , ,
70.236,3.370164921, , , , ,
70.256,3.37042754, , , , ,
70.276,3.370693977, , , , ,
70.296,3.370961822, , , , ,
70.316,3.37122946, , , , ,
70.336,3.371493242, , , , ,
70.356,3.371758874, , , , ,
70.376,3.372031082, , , , ,
70.396,3.372303734, , , , ,
70.416,3.372562911, , , , ,
70.436,3.372802118, , , , ,
70.456,3.373029205, , , , ,
70.476,3.373254219, , , , ,
70.496,3.373486345, , , , ,
70.516,3.373718563, , , , ,
70.536,3.373951609, , , , ,
70.556,3.374186381, , , , ,
70.576,3.374425366, , , , ,
70.596,3.374665759, , , , ,
70.616,3.374906592, , , , ,
70.636,3.375141007, , , , ,
70.656,3.375349343, , , , ,
70.676,3.375522398, , , , ,
70.696,3.375657941, , , , ,
70.716,3.375776949, , , , ,
70.736,3.375894274, , , , ,
70.756,3.376003775, , , , ,
70.776,3.37609869, , , , ,
70.796,3.376182307, , , , ,
70.816,3.376266304, , , , ,
70.836,3.376349861, , , , ,
70.856,3.376426551, , , , ,
70.876,3.376498356, , , , ,
70.896,3.376565936, , , , ,
70.916,3.376633563, , , , ,
70.936,3.376701659, , , , ,
70.956,3.376768415, , , , ,
70.976,3.376831177, , , , ,
70.996,3.376893161, , , , ,
71.016,3.376946916, , , , ,
71.036,3.376984693, , , , ,
71.056,3.376991666, , , , ,
71.076,3.376966751, , , , ,
71.096,3.376922102, , , , ,
71.116,3.376883551, , , , ,
71.136,3.376869376, , , , ,
71.156,3.376890948, , , , ,
71.176,3.37694994, , , , ,
71.196,3.377049426, , , , ,
71.216,3.377190524, , , , ,
71.236,3.377364563, , , , ,
71.256,3.377564494, , , , ,
71.276,3.377773573, , , , ,
71.296,3.377986214, , , , ,
71.316,3.378198758, , , , ,
71.336,3.37841666, , , , ,
71.356,3.378650484, , , , ,
71.376,3.378899876, , , , ,
71.396,3.379165401, , , , ,
71.416,3.379440969, , , , ,
71.436,3.379725701, , , , ,
71.456,3.380035924, , , , ,
71.476,3.380375392, , , , ,
71.496,3.380750719, , , , ,
71.516,3.381174696, , , , ,
71.536,3.381642077, , , , ,
71.556,3.382146869, , , , ,
71.576,3.382687574, , , , ,
71.596,3.383252764, , , , ,
71.616,3.383832167, , , , ,
71.636,3.384413599, , , , ,
71.656,3.384989906, , , , ,
71.676,3.385552206, , , , ,
71.696,3.386105004, , , , ,
71.716,3.386658373, , , , ,
71.736,3.387212724, , , , ,
71.756,3.387760903, , , , ,
71.776,3.388295441, , , , ,
71.796,3.388824503, , , , ,
71.816,3.389344493, , , , ,
71.836,3.389869072, , , , ,
71.856,3.390409362, , , , ,
71.876,3.390952766, , , , ,
71.896,3.3914819, , , , ,
71.916,3.391985131, , , , ,
71.936,3.392467343, , , , ,
71.956,3.392935464, , , , ,
71.976,3.393378789, , , , ,
71.996,3.39378724, , , , ,
72.016,3.394176247, , , , ,
72.036,3.394550366, , , , ,
72.056,3.394910158, , , , ,
72.076,3.39527873, , , , ,
72.096,3.395658919, , , , ,
72.116,3.396037006, , , , ,
72.136,3.396396213, , , , ,
72.156,3.396727697, , , , ,
72.176,3.397027728, , , , ,
72.196,3.397305823, , , , ,
72.216,3.397583734, , , , ,
72.236,3.397882666, , , , ,
72.256,3.398205175, , , , ,
72.276,3.398532872, , , , ,
72.296,3.398846247, , , , ,
72.316,3.39912666, , , , ,
72.336,3.399370955, , , , ,
72.356,3.399588952, , , , ,
72.376,3.39979034, , , , ,
72.396,3.399982242, , , , ,
72.416,3.400167663, , , , ,
72.436,3.400352595, , , , ,
72.456,3.400525397, , , , ,
72.476,3.400685962, , , , ,
72.496,3.400839732, , , , ,
72.516,3.400993414, , , , ,
72.536,3.401148229, , , , ,
72.556,3.401312, , , , ,
72.576,3.401492714, , , , ,
72.596,3.401673549, , , , ,
72.616,3.401828831, , , , ,
72.636,3.401952825, , , , ,
72.656,3.40204813, , , , ,
72.676,3.402113277, , , , ,
72.696,3.402149412, , , , ,
72.716,3.402168273, , , , ,
72.736,3.402185946, , , , ,
72.756,3.402196366, , , , ,
72.776,3.402184684, , , , ,
72.796,3.40215159, , , , ,
72.816,3.402106297, , , , ,
72.836,3.402059114, , , , ,
72.856,3.402012806, , , , ,
72.876,3.401968542, , , , ,
72.896,3.401925612, , , , ,
72.916,3.401888751, , , , ,
72.936,3.401872325, , , , ,
72.956,3.401874475, , , , ,
72.976,3.401891661, , , , ,
72.996,3.401925176, , , , ,
73.016,3.401983084, , , , ,
73.036,3.402061023, , , , ,
73.056,3.402136585, , , , ,
73.076,3.402200496, , , , ,
73.096,3.402259203, , , , ,
73.116,3.402324228, , , , ,
73.136,3.402399751, , , , ,
73.156,3.402483949, , , , ,
73.176,3.402562614, , , , ,
73.196,3.402630129, , , , ,
73.216,3.402682321, , , , ,
73.236,3.402723052, , , , ,
73.256,3.402762419, , , , ,
73.276,3.402801111, , , , ,
73.296,3.402840033, , , , ,
73.316,3.402872349, , , , ,
73.336,3.402897875, , , , ,
73.356,3.402917565, , , , ,
73.376,3.402934132, , , , ,
73.396,3.402951912, , , , ,
73.416,3.402974092, , , , ,
73.436,3.402992885, , , , ,
73.456,3.402997973, , , , ,
73.476,3.402991329, , , , ,
73.496,3.402977717, , , , ,
73.516,3.402955982, , , , ,
73.536,3.402924639, , , , ,
73.556,3.40288931, , , , ,
73.576,3.402848318, , , , ,
73.596,3.402791525, , , , ,
73.616,3.402724283, , , , ,
73.636,3.402652663, , , , ,
73.656,3.402576027, , , , ,
73.676,3.402488656, , , , ,
73.696,3.402373876, , , , ,
73.716,3.402224284, , , , ,
73.736,3.402040948, , , , ,
73.756,3.401826129, , , , ,
73.776,3.401594271, , , , ,
73.796,3.401354821, , , , ,
73.816,3.401110412, , , , ,
73.836,3.400860147, , , , ,
73.856,3.400589131, , , , ,
73.876,3.400290587, , , , ,
73.896,3.399955141, , , , ,
73.916,3.399596374, , , , ,
73.936,3.399218119, , , , ,
73.956,3.398823355, , , , ,
73.976,3.39841997, , , , ,
73.996,3.398022873, , , , ,
74.016,3.397631085, , , , ,
74.036,3.397234233, , , , ,
74.056,3.396816314, , , , ,
74.076,3.396371048, , , , ,
74.096,3.395911308, , , , ,
74.116,3.395461747, , , , ,
74.136,3.395031753, , , , ,
74.156,3.39461232, , , , ,
74.176,3.394195963, , , , ,
74.196,3.393779581, , , , ,
74.216,3.393348478, , , , ,
74.236,3.392899472, , , , ,
74.256,3.392423453, , , , ,
74.276,3.391915658, , , , ,
74.296,3.391376107, , , , ,
74.316,3.390813243, , , , ,
74.336,3.390231152, , , , ,
74.356,3.389633339, , , , ,
74.376,3.389027125, , , , ,
74.396,3.388410636, , , , ,
74.416,3.387778026, , , , ,
74.436,3.387137358, , , , ,
74.456,3.386495425, , , , ,
74.476,3.385849203, , , , ,
74.496,3.385199515, , , , ,
74.516,3.384537393, , , , ,
74.536,3.38386089, , , , ,
74.556,3.383165965, , , , ,
74.576,3.382462855, , , , ,
74.596,3.38177017, , , , ,
74.616,3.381086239, , , , ,
74.636,3.380395443, , , , ,
74.656,3.379688346, , , , ,
74.676,3.378967419, , , , ,
74.696,3.378240232, , , , ,
74.716,3.377509377, , , , ,
74.736,3.376781821, , , , ,
74.756,3.376060452, , , , ,
74.776,3.375357129, , , , ,
74.796,3.374673259, , , , ,
74.816,3.373996694, , , , ,
74.836,3.373313508, , , , ,
74.856,3.372618025, , , , ,
74.876,3.371918719, , , , ,
74.896,3.371218974, , , , ,
74.916,3.370521633, , , , ,
74.936,3.369824401, , , , ,
74.956,3.369119891, , , , ,
74.976,3.368411591, , , , ,
74.996,3.367701582, , , , ,
75.016,3.366990014, , , , ,
75.036,3.366289633, , , , ,
75.056,3.365593186, , , , ,
75.076,3.364907118, , , , ,
75.096,3.364241967, , , , ,
75.116,3.363596795, , , , ,
75.136,3.362953238, , , , ,
75.156,3.362298854, , , , ,
75.176,3.361642163, , , , ,
75.196,3.360998557, , , , ,
75.216,3.360371965, , , , ,
75.236,3.35976492, , , , ,
75.256,3.359174827, , , , ,
75.276,3.35859418, , , , ,
75.296,3.35801096, , , , ,
75.316,3.357411001, , , , ,
75.336,3.356796845, , , , ,
75.356,3.35617596, , , , ,
75.376,3.355553362, , , , ,
75.396,3.35493249, , , , ,
75.416,3.354313087, , , , ,
75.436,3.353694989, , , , ,
75.456,3.353081336, , , , ,
75.476,3.352475475, , , , ,
75.496,3.351874182, , , , ,
75.516,3.351272627, , , , ,
75.536,3.350669522, , , , ,
75.556,3.350058862, , , , ,
75.576,3.34943341, , , , ,
75.596,3.348783777, , , , ,
75.616,3.348110376, , , , ,
75.636,3.347427831, , , , ,
75.656,3.346747949, , , , ,
75.676,3.346080262, , , , ,
75.696,3.34543594, , , , ,
75.716,3.344820992, , , , ,
75.736,3.344217983, , , , ,
75.756,3.343616146, , , , ,
75.776,3.34301344, , , , ,
75.796,3.342420874, , , , ,
75.816,3.341833458, , , , ,
75.836,3.341249387, , , , ,
75.856,3.340661395, , , , ,
75.876,3.340079145, , , , ,
75.896,3.339521372, , , , ,
75.916,3.339008519, , , , ,
75.936,3.338543557, , , , ,
75.956,3.338126426, , , , ,
75.976,3.337753929, , , , ,
75.996,3.337423757, , , , ,
76.016,3.337135009, , , , ,
76.036,3.33688947, , , , ,
76.056,3.336685994, , , , ,
76.076,3.336517314, , , , ,
76.096,3.336375371, , , , ,
76.116,3.336255322, , , , ,
76.136,3.336173069, , , , ,
76.156,3.33615436, , , , ,
76.176,3.336205766, , , , ,
76.196,3.336312577, , , , ,
76.216,3.336452238, , , , ,
76.236,3.336617246, , , , ,
76.256,3.336806038, , , , ,
76.276,3.337009923, , , , ,
76.296,3.337225234, , , , ,
76.316,3.337450095, , , , ,
76.336,3.337673651, , , , ,
76.356,3.337899929, , , , ,
76.376,3.338130605, , , , ,
76.396,3.338362638, , , , ,
76.416,3.338591359, , , , ,
76.436,3.338808525, , , , ,
76.456,3.33901077, , , , ,
76.476,3.339206599, , , , ,
76.496,3.339396783, , , , ,
76.516,3.339585746, , , , ,
76.536,3.339768258, , , , ,
76.556,3.339943307, , , , ,
76.576,3.340114372, , , , ,
76.596,3.340279158, , , , ,
76.616,3.340449158, , , , ,
76.636,3.340628953, , , , ,
76.656,3.340809933, , , , ,
76.676,3.340986063, , , , ,
76.696,3.341169192, , , , ,
76.716,3.341360421, , , , ,
76.736,3.341556362, , , , ,
76.756,3.341751347, , , , ,
76.776,3.341930265, , , , ,
76.796,3.342086862, , , , ,
76.816,3.342214508, , , , ,
76.836,3.342327655, , , , ,
76.856,3.342420521, , , , ,
76.876,3.342485092, , , , ,
76.896,3.342536222, , , , ,
76.916,3.342576905, , , , ,
76.936,3.342605954, , , , ,
76.956,3.342620336, , , , ,
76.976,3.342631657, , , , ,
76.996,3.34263826, , , , ,
77.016,3.342646078, , , , ,
77.036,3.342659697, , , , ,
77.056,3.342671001, , , , ,
77.076,3.342669323, , , , ,
77.096,3.342656859, , , , ,
77.116,3.342643422, , , , ,
77.136,3.342641538, , , , ,
77.156,3.34265504, , , , ,
77.176,3.342675242, , , , ,
77.196,3.342705973, , , , ,
77.216,3.342747254, , , , ,
77.236,3.342779624, , , , ,
77.256,3.342792594, , , , ,
77.276,3.342789274, , , , ,
77.296,3.342777877, , , , ,
77.316,3.342780841, , , , ,
77.336,3.342802938, , , , ,
77.356,3.34283116, , , , ,
77.376,3.342864746, , , , ,
77.396,3.342911556, , , , ,
77.416,3.34296439, , , , ,
77.436,3.343011701, , , , ,
77.456,3.343044155, , , , ,
77.476,3.3430623, , , , ,
77.496,3.34307782, , , , ,
77.516,3.343093988, , , , ,
77.536,3.34311038, , , , ,
77.556,3.343128523, , , , ,
77.576,3.343153256, , , , ,
77.596,3.343182267, , , , ,
77.616,3.343195844, , , , ,
77.636,3.343188127, , , , ,
77.656,3.34316238, , , , ,
77.676,3.343124578, , , , ,
77.696,3.343059365, , , , ,
77.716,3.342961727, , , , ,
77.736,3.34284087, , , , ,
77.756,3.342683454, , , , ,
77.776,3.34248677, , , , ,
77.796,3.342255587, , , , ,
77.816,3.342000185, , , , ,
77.836,3.341732598, , , , ,
77.856,3.341457483, , , , ,
77.876,3.341171627, , , , ,
77.896,3.340874447, , , , ,
77.916,3.34056825, , , , ,
77.936,3.340257699, , , , ,
77.956,3.339946519, , , , ,
77.976,3.339622101, , , , ,
77.996,3.339274944, , , , ,
78.016,3.338898705, , , , ,
78.036,3.338491919, , , , ,
78.056,3.338062997, , , , ,
78.076,3.337625555, , , , ,
78.096,3.337179693, , , , ,
78.116,3.336713927, , , , ,
78.136,3.336230397, , , , ,
78.156,3.335745348, , , , ,
78.176,3.335245507, , , , ,
78.196,3.334726885, , , , ,
78.216,3.334194464, , , , ,
78.236,3.333660685, , , , ,
78.256,3.333141023, , , , ,
78.276,3.332634204, , , , ,
78.296,3.332136305, , , , ,
78.316,3.331653447, , , , ,
78.336,3.331172957, , , , ,
78.356,3.330686376, , , , ,
78.376,3.330190916, , , , ,
78.396,3.329690727, , , , ,
78.416,3.329191256, , , , ,
78.436,3.328678386, , , , ,
78.456,3.32814085, , , , ,
78.476,3.327583494, , , , ,
78.496,3.32702122, , , , ,
78.516,3.326471384, , , , ,
78.536,3.325933351, , , , ,
78.556,3.325407723, , , , ,
78.576,3.324892491, , , , ,
78.596,3.324385729, , , , ,
78.616,3.32388737, , , , ,
78.636,3.323406551, , , , ,
78.656,3.32294832, , , , ,
78.676,3.322496686, , , , ,
78.696,3.322050601, , , , ,
78.716,3.32159979, , , , ,
78.736,3.321127471, , , , ,
78.756,3.320632204, , , , ,
78.776,3.320128404, , , , ,
78.796,3.319624358, , , , ,
78.816,3.31912142, , , , ,
78.836,3.31861421, , , , ,
78.856,3.318092894, , , , ,
78.876,3.317561414, , , , ,
78.896,3.317026194, , , , ,
78.916,3.316488954, , , , ,
78.936,3.315944644, , , , ,
78.956,3.315383762, , , , ,
78.976,3.314803971, , , , ,
78.996,3.314212894, , , , ,
79.016,3.313623001, , , , ,
79.036,3.313044604, , , , ,
79.056,3.312474529, , , , ,
79.076,3.311911223, , , , ,
79.096,3.311356478, , , , ,
79.116,3.310815072, , , , ,
79.136,3.31028323, , , , ,
79.156,3.309755404, , , , ,
79.176,3.309231774, , , , ,
79.196,3.308709161, , , , ,
79.216,3.308172228, , , , ,
79.236,3.307621216, , , , ,
79.256,3.307065575, , , , ,
79.276,3.306506633, , , , ,
79.296,3.305946701, , , , ,
79.316,3.305386614, , , , ,
79.336,3.304831181, , , , ,
79.356,3.304274574, , , , ,
79.376,3.303716116, , , , ,
79.396,3.303161521, , , , ,
79.416,3.302604094, , , , ,
79.436,3.302043714, , , , ,
79.456,3.301488999, , , , ,
79.476,3.300943839, , , , ,
79.496,3.300411252, , , , ,
79.516,3.299882477, , , , ,
79.536,3.299365842, , , , ,
79.556,3.298860374, , , , ,
79.576,3.298374919, , , , ,
79.596,3.297929268, , , , ,
79.616,3.297514524, , , , ,
79.636,3.297123117, , , , ,
79.656,3.296746344, , , , ,
79.676,3.296380536, , , , ,
79.696,3.296036531, , , , ,
79.716,3.295728825, , , , ,
79.736,3.295451739, , , , ,
79.756,3.295196601, , , , ,
79.776,3.294957157, , , , ,
79.796,3.294720697, , , , ,
79.816,3.294481011, , , , ,
79.836,3.294241453, , , , ,
79.856,3.294005808, , , , ,
79.876,3.293775843, , , , ,
79.896,3.293561989, , , , ,
79.916,3.293368371, , , , ,
79.936,3.293196075, , , , ,
79.956,3.293047328, , , , ,
79.976,3.292921901, , , , ,
79.996,3.292804843, , , , ,
80.016,3.292680145, , , , ,
80.036,3.292550644, , , , ,
80.056,3.292430029, , , , ,
80.076,3.292334872, , , , ,
80.096,3.292267078, , , , ,
80.116,3.292215374, , , , ,
80.136,3.292171565, , , , ,
80.156,3.292125099, , , , ,
80.176,3.292076869, , , , ,
80.196,3.292036444, , , , ,
80.216,3.292015866, , , , ,
80.236,3.292029193, , , , ,
80.256,3.292066817, , , , ,
80.276,3.292114436, , , , ,
80.296,3.292167982, , , , ,
80.316,3.292234433, , , , ,
80.336,3.292317922, , , , ,
80.356,3.292409354, , , , ,
80.376,3.292490933, , , , ,
