"/uav_ground_truth/pose/pose/position/x_x","/uav_ground_truth/pose/pose/position/x_y","/del_uav/KF_pose/x_x","/del_uav/KF_pose/x_y","/ual/pose/pose/position/x_x","/ual/pose/pose/position/x_y"
4.699,0.0002640638851,7.666,-0.2138412755,7.66,-0.2313818634,
4.719,0.000116693438,7.702,-0.23284409,7.68,-0.2304326147,
4.739,-9.822185631e-05,7.732,-0.23284409,7.729,-0.2273529917,
4.759,-0.0003961224338,7.766,-0.23284409,7.752,-0.2243516147,
4.779,-0.0007788693675,7.81,-0.23284409,7.791,-0.2273616642,
4.799,-0.001249198649,7.842,-0.23284409,7.82,-0.2305258811,
4.819,-0.001809359375,7.876,-0.2328920655,7.844,-0.2343415171,
4.839,-0.002469123703,7.905,-0.2328920655,7.891,-0.2350523025,
4.859,-0.003233355769,7.934,-0.2328920655,7.933,-0.2347514927,
4.879,-0.004097519286,7.965,-0.2529131253,7.965,-0.2399521768,
4.899,-0.005061206719,8.002,-0.2529131253,7.982,-0.2436879575,
4.919,-0.006120216731,8.031,-0.2529572395,8.031,-0.2489527464,
4.939,-0.007261118735,8.067,-0.269497182,8.057,-0.2502569556,
4.959,-0.008470138111,8.099,-0.269497182,8.083,-0.2519684434,
4.979,-0.009737133366,8.131,-0.269497182,8.126,-0.2505844831,
4.999,-0.01105480694,8.167,-0.269497182,8.143,-0.2486340255,
5.019,-0.01241919431,8.199,-0.2695460649,8.183,-0.2578817606,
5.039,-0.01383297291,8.231,-0.2695460649,8.222,-0.2638402581,
5.059,-0.0152948607,8.264,-0.2695460649,8.263,-0.2647265792,
5.079,-0.01680008556,8.299,-0.287370261,8.297,-0.2628069818,
5.099,-0.01834433635,8.331,-0.287370261,8.323,-0.2611238956,
5.119,-0.01992531973,8.365,-0.287370261,8.363,-0.2662803829,
5.139,-0.02154609843,8.402,-0.2874119371,8.382,-0.2686826587,
5.159,-0.02320650632,8.431,-0.2874119371,8.422,-0.2704417706,
5.179,-0.02490282668,8.464,-0.2940389529,8.465,-0.2682839036,
5.199,-0.02663129939,8.498,-0.2939811736,8.499,-0.2615253031,
5.219,-0.02838981355,8.531,-0.2939233943,8.532,-0.252507925,
5.239,-0.03018041528,8.564,-0.3080139438,8.565,-0.2604133785,
5.259,-0.03200181786,8.609,-0.3080139438,8.587,-0.2607862055,
5.279,-0.03385041039,8.631,-0.3080139438,8.633,-0.2605596781,
5.299,-0.03572286135,8.665,-0.3080139438,8.653,-0.2599737942,
5.319,-0.03761738508,8.7,-0.3080139438,8.699,-0.2553089857,
5.339,-0.03953551957,8.736,-0.3206141681,8.722,-0.2522435486,
5.359,-0.041475878,8.779,-0.3206141681,8.757,-0.251206547,
5.379,-0.04343431663,8.801,-0.3206141681,8.782,-0.2543077171,
5.399,-0.04540723397,8.83,-0.3206535322,8.827,-0.2589288056,
5.419,-0.04739227725,8.865,-0.3206535322,8.862,-0.2579677105,
5.439,-0.04939027156,8.902,-0.3206535322,8.885,-0.2570931911,
5.459,-0.05140118715,8.931,-0.32423015,8.933,-0.2521493137,
5.479,-0.05342338764,8.965,-0.32423015,8.965,-0.2539862394,
5.499,-0.05545545287,8.999,-0.32423015,8.985,-0.2577768266,
5.519,-0.05749707881,9.037,-0.3242945582,9.009,-0.2591220438,
5.539,-0.05955084333,9.081,-0.3242945582,9.062,-0.2584296465,
5.559,-0.06161818532,9.102,-0.3357323066,9.088,-0.257093966,
5.579,-0.06369943601,9.131,-0.335702908,9.11,-0.2552229762,
5.599,-0.06579459576,9.168,-0.335702908,9.16,-0.2500507534,
5.619,-0.06790430147,9.2,-0.3357323066,9.185,-0.2564162612,
5.639,-0.07003138064,9.234,-0.3357323066,9.21,-0.2586633563,
5.659,-0.0721760992,9.274,-0.3357323066,9.253,-0.2617156208,
5.679,-0.07433663425,9.301,-0.3434172888,9.275,-0.2613590062,
5.699,-0.07651070632,9.333,-0.3434172888,9.324,-0.2565145791,
5.719,-0.07869637614,9.374,-0.3433794591,9.364,-0.2549548149,
5.739,-0.0808940912,9.403,-0.3434172888,9.384,-0.2583062053,
5.759,-0.0831038099,9.432,-0.3434172888,9.43,-0.26215747,
5.779,-0.08532382461,9.467,-0.3560148872,9.464,-0.2644128799,
5.799,-0.08755244744,9.502,-0.3560148872,9.502,-0.2626260519,
5.819,-0.08978886098,9.538,-0.3560148872,9.531,-0.2594934702,
5.839,-0.09203416081,9.566,-0.3560148872,9.564,-0.261374414,
5.859,-0.09428825079,9.601,-0.3560148872,9.598,-0.2652365565,
5.879,-0.09655030914,9.631,-0.357607112,9.634,-0.2657214105,
5.899,-0.09881950165,9.666,-0.357607112,9.667,-0.2624385059,
5.919,-0.1010957639,9.7,-0.357607112,9.683,-0.2602526844,
5.939,-0.1033809751,9.731,-0.3650986163,9.721,-0.2521324158,
5.959,-0.1056761755,9.765,-0.3650986163,9.755,-0.2566820681,
5.979,-0.1079815097,9.798,-0.3651501058,9.8,-0.2587693632,
5.999,-0.1102969022,9.835,-0.3677440252,9.811,-0.2590272725,
6.019,-0.1126226133,9.866,-0.3677440252,9.863,-0.2555475235,
6.039,-0.1149607258,9.904,-0.3677001883,9.89,-0.2491193563,
6.059,-0.1173122039,9.936,-0.3677001883,9.915,-0.2454894483,
6.079,-0.1196767328,9.965,-0.370265288,9.967,-0.240128383,
6.099,-0.1220538957,9.998,-0.3703104548,9.998,-0.2465686947,
6.119,-0.1244437955,10.03,-0.3703104548,10.019,-0.2470218241,
6.139,-0.1268481519,10.065,-0.3703104548,10.053,-0.2466353476,
6.159,-0.129267493,10.101,-0.3741965394,10.098,-0.2418628335,
6.179,-0.1317010254,10.132,-0.3741965394,10.123,-0.2373978198,
6.199,-0.1341475995,10.164,-0.3741398916,10.162,-0.2288849354,
6.219,-0.1366062462,10.198,-0.3741965394,10.194,-0.2387427688,
6.239,-0.1390773237,10.23,-0.3741965394,10.228,-0.2437816262,
6.259,-0.141559483,10.265,-0.3741965394,10.25,-0.2427402288,
6.279,-0.1440501964,10.298,-0.3741965394,10.289,-0.2400300503,
6.299,-0.1465468327,10.331,-0.377364643,10.333,-0.2335534692,
6.319,-0.1490471318,10.376,-0.3773051379,10.358,-0.2343557626,
6.339,-0.1515498486,10.399,-0.3773051379,10.383,-0.2388447672,
6.359,-0.1540533904,10.432,-0.377364643,10.425,-0.2445903867,
6.379,-0.156556315,10.465,-0.377424148,10.459,-0.2455686182,
6.399,-0.159057809,10.502,-0.377424148,10.498,-0.2438629121,
6.419,-0.1615575648,10.535,-0.3783874381,10.516,-0.2406321317,
6.439,-0.1640559759,10.568,-0.3784498118,10.551,-0.247022897,
6.459,-0.166553191,10.598,-0.3784498118,10.589,-0.2498036772,
6.479,-0.1690493416,10.632,-0.3784498118,10.619,-0.2524161339,
6.499,-0.171544617,10.665,-0.380096708,10.666,-0.249892354,
6.519,-0.1740394042,10.697,-0.3800531829,10.701,-0.2424684465,
6.539,-0.1765346711,10.731,-0.3800531829,10.721,-0.2380397767,
6.559,-0.1790309137,10.763,-0.3800096578,10.765,-0.2291351259,
6.579,-0.1815281738,10.8,-0.3800096578,10.788,-0.2328397334,
6.599,-0.1840262758,10.832,-0.3800531829,10.823,-0.2387077808,
6.619,-0.1865251658,10.866,-0.3811491707,10.843,-0.2395582199,
6.639,-0.1890248281,10.897,-0.3811491707,10.894,-0.2372164577,
6.659,-0.1915242649,10.933,-0.3811491707,10.912,-0.2362056226,
6.679,-0.1940217523,10.965,-0.3810990153,10.954,-0.2291524112,
6.699,-0.1965153012,10.998,-0.3811491707,10.977,-0.2360633463,
6.719,-0.1990035251,11.034,-0.3811491707,11.026,-0.2409092039,
6.739,-0.2014860397,11.065,-0.3825953623,11.065,-0.2409779727,
6.759,-0.2039630882,11.098,-0.3825953623,11.093,-0.2397705615,
6.779,-0.2064353319,11.131,-0.3825953623,11.131,-0.2355893403,
6.799,-0.2089033683,11.165,-0.3825953623,11.164,-0.2348224521,
6.819,-0.21136777,11.198,-0.3825953623,11.184,-0.240135178,
6.839,-0.2138290614,11.232,-0.3825953623,11.224,-0.2433954924,
6.859,-0.2162873759,11.271,-0.3805895644,11.26,-0.2417084724,
6.879,-0.2187424264,11.299,-0.3805895644,11.298,-0.2382624149,
6.899,-0.221193702,11.333,-0.3805895644,11.332,-0.2309239209,
6.919,-0.2236406812,11.368,-0.3805453373,11.353,-0.2265684605,
6.939,-0.2260828581,11.405,-0.3805895644,11.391,-0.2327660471,
6.959,-0.2285195859,11.433,-0.3772313276,11.433,-0.2351627499,
6.979,-0.2309500848,11.469,-0.3771743,11.449,-0.2329921871,
6.999,-0.2333733268,11.499,-0.3771743,11.485,-0.2293859869,
7.019,-0.2357880039,11.531,-0.3771743,11.529,-0.221996963,
7.039,-0.2381926105,11.565,-0.3771172724,11.565,-0.2130304575,
7.059,-0.2405856105,11.6,-0.3771172724,11.586,-0.2166979611,
7.079,-0.2429656615,11.631,-0.3751139893,11.624,-0.2209605724,
7.099,-0.2453316237,11.667,-0.3751139893,11.66,-0.2201573998,
7.119,-0.2476825022,11.698,-0.3751139893,11.679,-0.2187813371,
7.139,-0.2500175368,11.733,-0.3751139893,11.722,-0.2121656835,
7.159,-0.2523363906,11.766,-0.3750640417,11.76,-0.2072398067,
7.179,-0.2546390757,11.798,-0.3709539208,11.798,-0.212367326,
7.199,-0.2569259536,11.833,-0.3709539208,11.821,-0.2147974372,
7.219,-0.2591975011,11.865,-0.3709539208,11.853,-0.2134948522,
7.239,-0.2614541294,11.897,-0.3709094593,11.887,-0.2082137167,
7.259,-0.2636961971,11.931,-0.3655320246,11.919,-0.2013890743,
7.279,-0.2659237687,11.973,-0.3654795573,11.958,-0.1932861209,
7.299,-0.2681369716,12.002,-0.3654795573,12,-0.1964696348,
7.319,-0.2703364354,12.033,-0.3654795573,12.033,-0.1977575868,
7.339,-0.2725233647,12.07,-0.3654795573,12.051,-0.1978270561,
7.359,-0.2746996016,12.1,-0.362844528,12.088,-0.1949864775,
7.379,-0.2768669528,12.141,-0.362844528,12.111,-0.192510277,
7.399,-0.2790268845,12.166,-0.3627966086,12.152,-0.1884975433,
7.419,-0.2811804014,12.198,-0.362844528,12.183,-0.190904513,
7.439,-0.2833277943,12.236,-0.3543985013,12.224,-0.1941725612,
7.459,-0.285468778,12.274,-0.3543985013,12.245,-0.1952697337,
7.479,-0.2876025671,12.302,-0.3543985013,12.287,-0.1919246763,
7.499,-0.2897281457,12.334,-0.3543515198,12.321,-0.1859273016,
7.519,-0.2918444852,12.368,-0.3510982547,12.359,-0.1809161305,
7.539,-0.2939507897,12.399,-0.3510982547,12.398,-0.1852243394,
7.559,-0.2960464265,12.432,-0.3510982547,12.414,-0.1851068288,
7.579,-0.2981311075,12.468,-0.3510982547,12.459,-0.1820015907,
7.599,-0.3002047214,12.498,-0.346537629,12.49,-0.1802934557,
7.619,-0.3022670992,12.534,-0.3464946197,12.529,-0.173066318,
7.639,-0.3043179468,12.566,-0.3464946197,12.548,-0.1694513857,
7.659,-0.3063567495,12.604,-0.3464946197,12.594,-0.1712021977,
7.679,-0.3083830065,12.642,-0.3360522289,12.62,-0.1746636033,
7.699,-0.3103964149,12.665,-0.3360522289,12.662,-0.1745674014,
7.719,-0.3123966816,12.696,-0.3360522289,12.696,-0.1720124483,
7.739,-0.3143832579,12.736,-0.3307128461,12.734,-0.1664538383,
7.759,-0.3163554695,12.773,-0.3306699999,12.764,-0.1627813727,
