"/uav_ground_truth/pose/pose/position/z_x","/uav_ground_truth/pose/pose/position/z_y","/ual/pose/pose/position/z_x","/ual/pose/pose/position/z_y","/del_uav/KF_pose/z_x","/del_uav/KF_pose/z_y"
68.01,3.22163946, , , , ,
68.03,3.221900976, , , , ,
68.05,3.222166745, , , , ,
68.07,3.222425858, , , , ,
68.09,3.222682697, , , , ,
68.11,3.22293753, , , , ,
68.13,3.223192454, , , , ,
68.15,3.223443264, , , , ,
68.17,3.223691635, , , , ,
68.19,3.223945372, , , , ,
68.21,3.224223115, , , , ,
68.23,3.224533749, , , , ,
68.25,3.224863259, , , , ,
68.27,3.225186779, , , , ,
68.29,3.22549118, , , , ,
68.31,3.225781931, , , , ,
68.33,3.226067138, , , , ,
68.35,3.226346407, , , , ,
68.37,3.226615868, , , , ,
68.39,3.226876549, , , , ,
68.41,3.227128449, , , , ,
68.43,3.227382495, , , , ,
68.45,3.227653211, , , , ,
68.47,3.227952964, , , , ,
68.49,3.228263186, , , , ,
68.51,3.228561956, , , , ,
68.53,3.228852611, , , , ,
68.55,3.229139197, , , , ,
68.57,3.229434318, , , , ,
68.59,3.229752391, , , , ,
68.61,3.230083879, , , , ,
68.63,3.230413203, , , , ,
68.65,3.230733897, , , , ,
68.67,3.231047141, , , , ,
68.69,3.231355422, , , , ,
68.71,3.23167076, , , , ,
68.73,3.232002018, , , , ,
68.75,3.232350597, , , , ,
68.77,3.232698631, , , , ,
68.79,3.233030135, , , , ,
68.81,3.233351528, , , , ,
68.83,3.2336683, , , , ,
68.85,3.23398531, , , , ,
68.87,3.234309081, , , , ,
68.89,3.234633267, , , , ,
68.91,3.23496017, , , , ,
68.93,3.235294995, , , , ,
68.95,3.235649028, , , , ,
68.97,3.236020682, , , , ,
68.99,3.236398305, , , , ,
69.01,3.236763519, , , , ,
69.03,3.237105044, , , , ,
69.05,3.237435872, , , , ,
69.07,3.237762355, , , , ,
69.09,3.238088591, , , , ,
69.11,3.23842202, , , , ,
69.13,3.238763222, , , , ,
69.15,3.239122454, , , , ,
69.17,3.239506192, , , , ,
69.19,3.239917365, , , , ,
69.21,3.240349575, , , , ,
69.23,3.24079032, , , , ,
69.25,3.24122778, , , , ,
69.27,3.241664975, , , , ,
69.29,3.242101583, , , , ,
69.31,3.242539844, , , , ,
69.33,3.242980957, , , , ,
69.35,3.243423391, , , , ,
69.37,3.243863687, , , , ,
69.39,3.244305731, , , , ,
69.41,3.244762965, , , , ,
69.43,3.245242038, , , , ,
69.45,3.245733542, , , , ,
69.47,3.246233441, , , , ,
69.49,3.246745766, , , , ,
69.51,3.247279913, , , , ,
69.53,3.247826111, , , , ,
69.55,3.248379459, , , , ,
69.57,3.248943997, , , , ,
69.59,3.249528932, , , , ,
69.61,3.25012857, , , , ,
69.63,3.250745517, , , , ,
69.65,3.251385395, , , , ,
69.67,3.252053144, , , , ,
69.69,3.252740889, , , , ,
69.71,3.253433549, , , , ,
69.73,3.254112785, , , , ,
69.75,3.254768349, , , , ,
69.77,3.255401893, , , , ,
69.79,3.256016525, , , , ,
69.81,3.256623205, , , , ,
69.83,3.257234476, , , , ,
69.85,3.257851936, , , , ,
69.87,3.258480129, , , , ,
69.89,3.259117567, , , , ,
69.91,3.259751136, , , , ,
69.93,3.260381702, , , , ,
69.95,3.261019118, , , , ,
69.97,3.261683231, , , , ,
69.99,3.262381109, , , , ,
70.01,3.263102269, , , , ,
70.03,3.263850133, , , , ,
70.05,3.264617133, , , , ,
70.07,3.265393403, , , , ,
70.09,3.266178368, , , , ,
70.11,3.266971739, , , , ,
70.13,3.267764617, , , , ,
70.15,3.268556089, , , , ,
70.17,3.269340521, , , , ,
70.19,3.27010959, , , , ,
70.21,3.270864462, , , , ,
70.23,3.27160862, , , , ,
70.25,3.272355754, , , , ,
70.27,3.273120929, , , , ,
70.29,3.273908823, , , , ,
70.31,3.274708173, , , , ,
70.33,3.275503231, , , , ,
70.35,3.276284065, , , , ,
70.37,3.277044361, , , , ,
70.39,3.277791871, , , , ,
70.41,3.278532824, , , , ,
70.43,3.279259943, , , , ,
70.45,3.279974789, , , , ,
70.47,3.280686346, , , , ,
70.49,3.281402462, , , , ,
70.51,3.282118442, , , , ,
70.53,3.282828356, , , , ,
70.55,3.28353002, , , , ,
70.57,3.284222701, , , , ,
70.59,3.284907628, , , , ,
70.61,3.285584868, , , , ,
70.63,3.286263222, , , , ,
70.65,3.286935471, , , , ,
70.67,3.287587223, , , , ,
70.69,3.288206159, , , , ,
70.71,3.288790645, , , , ,
70.73,3.289348348, , , , ,
70.75,3.289890851, , , , ,
70.77,3.290422607, , , , ,
70.79,3.290947497, , , , ,
70.81,3.291479294, , , , ,
70.83,3.292023042, , , , ,
70.85,3.29258065, , , , ,
70.87,3.293150256, , , , ,
70.89,3.293723367, , , , ,
70.91,3.294286905, , , , ,
70.93,3.294837935, , , , ,
70.95,3.295386942, , , , ,
70.97,3.295934867, , , , ,
70.99,3.296475037, , , , ,
71.01,3.297006231, , , , ,
71.03,3.297534331, , , , ,
71.05,3.298061986, , , , ,
71.07,3.298590791, , , , ,
71.09,3.299120718, , , , ,
71.11,3.299656881, , , , ,
71.13,3.30021656, , , , ,
71.15,3.300801827, , , , ,
71.17,3.301409704, , , , ,
71.19,3.302041423, , , , ,
71.21,3.302691284, , , , ,
71.23,3.303352086, , , , ,
71.25,3.304018519, , , , ,
71.27,3.304688282, , , , ,
71.29,3.30536456, , , , ,
71.31,3.306052121, , , , ,
71.33,3.306751253, , , , ,
71.35,3.307459409, , , , ,
71.37,3.30817083, , , , ,
71.39,3.308879156, , , , ,
71.41,3.309580271, , , , ,
71.43,3.31026499, , , , ,
71.45,3.310923515, , , , ,
71.47,3.311570073, , , , ,
71.49,3.312218983, , , , ,
71.51,3.312875096, , , , ,
71.53,3.313544832, , , , ,
71.55,3.314247125, , , , ,
71.57,3.314995526, , , , ,
71.59,3.315790248, , , , ,
71.61,3.316627491, , , , ,
71.63,3.317497839, , , , ,
71.65,3.318378516, , , , ,
71.67,3.319253916, , , , ,
71.69,3.320120335, , , , ,
71.71,3.320981988, , , , ,
71.73,3.321846302, , , , ,
71.75,3.322707608, , , , ,
71.77,3.323568203, , , , ,
71.79,3.324428268, , , , ,
71.81,3.325277143, , , , ,
71.83,3.326111634, , , , ,
71.85,3.326932684, , , , ,
71.87,3.327742457, , , , ,
71.89,3.328538258, , , , ,
71.91,3.329320844, , , , ,
71.93,3.330101533, , , , ,
71.95,3.330870817, , , , ,
71.97,3.331629684, , , , ,
71.99,3.332396163, , , , ,
72.01,3.333164094, , , , ,
72.03,3.333921711, , , , ,
72.05,3.33465664, , , , ,
72.07,3.335351731, , , , ,
72.09,3.336005415, , , , ,
72.11,3.336631495, , , , ,
72.13,3.33725388, , , , ,
72.15,3.337888096, , , , ,
72.17,3.33852962, , , , ,
72.19,3.339161551, , , , ,
72.21,3.339769104, , , , ,
72.23,3.340347436, , , , ,
72.25,3.340899932, , , , ,
72.27,3.341422798, , , , ,
72.29,3.341917053, , , , ,
72.31,3.342388659, , , , ,
72.33,3.34284462, , , , ,
72.35,3.343293615, , , , ,
72.37,3.343736996, , , , ,
72.39,3.344175319, , , , ,
72.41,3.34460851, , , , ,
72.43,3.34504059, , , , ,
72.45,3.345479393, , , , ,
72.47,3.34593094, , , , ,
72.49,3.346382352, , , , ,
72.51,3.346808573, , , , ,
72.53,3.34719907, , , , ,
72.55,3.347562846, , , , ,
72.57,3.347901574, , , , ,
72.59,3.348231048, , , , ,
72.61,3.348559917, , , , ,
72.63,3.348888404, , , , ,
72.65,3.349215953, , , , ,
72.67,3.349524527, , , , ,
72.69,3.349793605, , , , ,
72.71,3.350020072, , , , ,
72.73,3.350210738, , , , ,
72.75,3.350376873, , , , ,
72.77,3.35053278, , , , ,
72.79,3.350691017, , , , ,
72.81,3.350859802, , , , ,
72.83,3.351042902, , , , ,
72.85,3.351236105, , , , ,
72.87,3.35143724, , , , ,
72.89,3.351648104, , , , ,
72.91,3.35187156, , , , ,
72.93,3.352105686, , , , ,
72.95,3.352344916, , , , ,
72.97,3.35259081, , , , ,
72.99,3.352842161, , , , ,
73.01,3.353094447, , , , ,
73.03,3.353341636, , , , ,
73.05,3.353573438, , , , ,
73.07,3.35379081, , , , ,
73.09,3.35399681, , , , ,
73.11,3.35419502, , , , ,
73.13,3.354391535, , , , ,
73.15,3.354587968, , , , ,
73.17,3.354785828, , , , ,
73.19,3.354996516, , , , ,
73.21,3.355209759, , , , ,
73.23,3.355411298, , , , ,
73.25,3.355603996, , , , ,
73.27,3.355794751, , , , ,
73.29,3.355985944, , , , ,
73.31,3.356160581, , , , ,
73.33,3.356308416, , , , ,
73.35,3.356417523, , , , ,
73.37,3.356486864, , , , ,
73.39,3.35653288, , , , ,
73.41,3.356575683, , , , ,
73.43,3.356629101, , , , ,
73.45,3.356685039, , , , ,
73.47,3.356741299, , , , ,
73.49,3.3567875, , , , ,
73.51,3.356827919, , , , ,
73.53,3.356869257, , , , ,
73.55,3.356905644, , , , ,
73.57,3.356931712, , , , ,
73.59,3.356946793, , , , ,
73.61,3.356956808, , , , ,
73.63,3.356957013, , , , ,
73.65,3.35695358, , , , ,
73.67,3.356952664, , , , ,
73.69,3.356949307, , , , ,
73.71,3.3569394, , , , ,
73.73,3.356928683, , , , ,
73.75,3.356919393, , , , ,
73.77,3.356908379, , , , ,
73.79,3.356894132, , , , ,
73.81,3.356868692, , , , ,
73.83,3.356835241, , , , ,
73.85,3.356793358, , , , ,
73.87,3.356751797, , , , ,
73.89,3.356716613, , , , ,
73.91,3.356691744, , , , ,
73.93,3.356677933, , , , ,
73.95,3.356658172, , , , ,
73.97,3.356628222, , , , ,
73.99,3.356599255, , , , ,
74.01,3.356574105, , , , ,
74.03,3.356555962, , , , ,
74.05,3.356549153, , , , ,
74.07,3.356554571, , , , ,
74.09,3.356568707, , , , ,
74.11,3.356573016, , , , ,
74.13,3.356551366, , , , ,
74.15,3.356502195, , , , ,
74.17,3.356436744, , , , ,
74.19,3.356370601, , , , ,
74.21,3.356299812, , , , ,
74.23,3.356219122, , , , ,
74.25,3.356132889, , , , ,
74.27,3.356034648, , , , ,
74.29,3.355919428, , , , ,
74.31,3.355790892, , , , ,
74.33,3.355646356, , , , ,
74.35,3.355487717, , , , ,
74.37,3.355314247, , , , ,
74.39,3.355124243, , , , ,
74.41,3.354914274, , , , ,
74.43,3.354685803, , , , ,
74.45,3.354442521, , , , ,
74.47,3.354176704, , , , ,
74.49,3.35389389, , , , ,
74.51,3.353613239, , , , ,
74.53,3.35334634, , , , ,
74.55,3.353094393, , , , ,
74.57,3.352859892, , , , ,
74.59,3.352637431, , , , ,
74.61,3.352403459, , , , ,
74.63,3.352136548, , , , ,
74.65,3.351840464, , , , ,
74.67,3.35153717, , , , ,
74.69,3.351228811, , , , ,
74.71,3.350917049, , , , ,
74.73,3.350594257, , , , ,
74.75,3.350248964, , , , ,
74.77,3.349885022, , , , ,
74.79,3.349506866, , , , ,
74.81,3.349114277, , , , ,
74.83,3.3487209, , , , ,
74.85,3.348349126, , , , ,
74.87,3.348000884, , , , ,
74.89,3.347665619, , , , ,
74.91,3.347331031, , , , ,
74.93,3.346998643, , , , ,
74.95,3.346678317, , , , ,
74.97,3.346362699, , , , ,
74.99,3.346057573, , , , ,
75.01,3.345757933, , , , ,
75.03,3.345459744, , , , ,
75.05,3.345161103, , , , ,
75.07,3.344857658, , , , ,
75.09,3.344545864, , , , ,
75.11,3.344223497, , , , ,
75.13,3.343892686, , , , ,
75.15,3.343568548, , , , ,
75.17,3.343251467, , , , ,
75.19,3.342929783, , , , ,
75.21,3.342606721, , , , ,
75.23,3.342282375, , , , ,
75.25,3.341970383, , , , ,
75.27,3.34167205, , , , ,
75.29,3.341379263, , , , ,
75.31,3.341085368, , , , ,
75.33,3.34078303, , , , ,
75.35,3.340475124, , , , ,
75.37,3.340164819, , , , ,
75.39,3.339841185, , , , ,
75.41,3.339500326, , , , ,
75.43,3.339151132, , , , ,
75.45,3.338805257, , , , ,
75.47,3.338463118, , , , ,
75.49,3.338121444, , , , ,
75.51,3.337773123, , , , ,
75.53,3.337420334, , , , ,
75.55,3.337075525, , , , ,
75.57,3.336743886, , , , ,
75.59,3.33643016, , , , ,
75.61,3.336144077, , , , ,
75.63,3.335877724, , , , ,
75.65,3.335628456, , , , ,
75.67,3.335400258, , , , ,
75.69,3.335194573, , , , ,
75.71,3.33500732, , , , ,
75.73,3.334826669, , , , ,
75.75,3.334636026, , , , ,
75.77,3.334419663, , , , ,
75.79,3.334180799, , , , ,
75.81,3.333954601, , , , ,
75.83,3.33376148, , , , ,
75.85,3.333590545, , , , ,
75.87,3.333428278, , , , ,
75.89,3.333269146, , , , ,
75.91,3.333114665, , , , ,
75.93,3.332967043, , , , ,
75.95,3.332826268, , , , ,
75.97,3.33269321, , , , ,
75.99,3.332562388, , , , ,
76.01,3.332425943, , , , ,
76.03,3.332278419, , , , ,
76.05,3.332121356, , , , ,
76.07,3.3319686, , , , ,
76.09,3.331827244, , , , ,
76.11,3.331682634, , , , ,
76.13,3.33152182, , , , ,
76.15,3.331344611, , , , ,
76.17,3.331147984, , , , ,
76.19,3.330932023, , , , ,
76.21,3.330701103, , , , ,
76.23,3.330463647, , , , ,
76.25,3.3302287, , , , ,
76.27,3.330003334, , , , ,
76.29,3.329790419, , , , ,
76.31,3.329588864, , , , ,
76.33,3.329383326, , , , ,
76.35,3.329168559, , , , ,
76.37,3.328942153, , , , ,
76.39,3.328696678, , , , ,
76.41,3.328439807, , , , ,
76.43,3.32816499, , , , ,
76.45,3.32785665, , , , ,
76.47,3.327523091, , , , ,
76.49,3.327181185, , , , ,
76.51,3.326842872, , , , ,
76.53,3.32651031, , , , ,
76.55,3.326177183, , , , ,
76.57,3.32585193, , , , ,
76.59,3.325548099, , , , ,
76.61,3.325274339, , , , ,
76.63,3.325021139, , , , ,
76.65,3.324774226, , , , ,
76.67,3.324534294, , , , ,
76.69,3.324289892, , , , ,
76.71,3.324035697, , , , ,
76.73,3.323799524, , , , ,
76.75,3.323600227, , , , ,
76.77,3.323438064, , , , ,
76.79,3.323310846, , , , ,
76.81,3.323207626, , , , ,
76.83,3.323130462, , , , ,
76.85,3.323081051, , , , ,
76.87,3.3230553, , , , ,
76.89,3.323054413, , , , ,
76.91,3.323078077, , , , ,
76.93,3.323119649, , , , ,
76.95,3.323154028, , , , ,
76.97,3.323177463, , , , ,
76.99,3.323201773, , , , ,
77.01,3.323221107, , , , ,
77.03,3.323233234, , , , ,
77.05,3.323243884, , , , ,
77.07,3.323252961, , , , ,
77.09,3.323255309, , , , ,
77.11,3.323250333, , , , ,
77.13,3.323231044, , , , ,
77.15,3.323190126, , , , ,
77.17,3.323136227, , , , ,
77.19,3.323087813, , , , ,
77.21,3.323065171, , , , ,
77.23,3.323086223, , , , ,
77.25,3.323150761, , , , ,
77.27,3.323246587, , , , ,
77.29,3.323357642, , , , ,
77.31,3.323469424, , , , ,
77.33,3.323574959, , , , ,
77.35,3.323665692, , , , ,
77.37,3.323734727, , , , ,
77.39,3.323778228, , , , ,
77.41,3.323813953, , , , ,
77.43,3.32383155, , , , ,
77.45,3.323822139, , , , ,
77.47,3.323785069, , , , ,
77.49,3.323732816, , , , ,
77.51,3.323669244, , , , ,
77.53,3.323587016, , , , ,
77.55,3.323477201, , , , ,
77.57,3.323341223, , , , ,
77.59,3.3231888, , , , ,
77.61,3.323024533, , , , ,
77.63,3.322845078, , , , ,
77.65,3.322652635, , , , ,
77.67,3.32242934, , , , ,
77.69,3.322165349, , , , ,
77.71,3.321875391, , , , ,
77.73,3.321562954, , , , ,
77.75,3.321238362, , , , ,
77.77,3.320903845, , , , ,
77.79,3.320575106, , , , ,
77.81,3.320250198, , , , ,
77.83,3.319913471, , , , ,
77.85,3.319559478, , , , ,
77.87,3.319178865, , , , ,
77.89,3.318763413, , , , ,
77.91,3.318325557, , , , ,
77.93,3.317871133, , , , ,
77.95,3.317403105, , , , ,
77.97,3.316926032, , , , ,
77.99,3.31644176, , , , ,
78.01,3.315943766, , , , ,
78.03,3.315428713, , , , ,
78.05,3.314892438, , , , ,
78.07,3.314339322, , , , ,
78.09,3.313774038, , , , ,
78.11,3.313196366, , , , ,
78.13,3.312608974, , , , ,
78.15,3.312014865, , , , ,
78.17,3.311412485, , , , ,
78.19,3.310799678, , , , ,
78.21,3.310181347, , , , ,
78.23,3.309569114, , , , ,
78.25,3.308963021, , , , ,
78.27,3.308351892, , , , ,
78.29,3.307736132, , , , ,
78.31,3.307116999, , , , ,
78.33,3.306485932, , , , ,
78.35,3.30583572, , , , ,
78.37,3.305169377, , , , ,
78.39,3.304489793, , , , ,
78.41,3.30380722, , , , ,
78.43,3.303117839, , , , ,
78.45,3.30242021, , , , ,
78.47,3.301719283, , , , ,
78.49,3.301023095, , , , ,
78.51,3.300325184, , , , ,
78.53,3.299608638, , , , ,
78.55,3.298876302, , , , ,
78.57,3.298116322, , , , ,
78.59,3.297328204, , , , ,
78.61,3.296516355, , , , ,
78.63,3.295686254, , , , ,
78.65,3.294846354, , , , ,
78.67,3.293999705, , , , ,
78.69,3.293140806, , , , ,
78.71,3.292270858, , , , ,
78.73,3.291398822, , , , ,
78.75,3.290529279, , , , ,
78.77,3.289662297, , , , ,
78.79,3.288790634, , , , ,
78.81,3.287903708, , , , ,
78.83,3.287000752, , , , ,
78.85,3.286091448, , , , ,
78.87,3.285190743, , , , ,
78.89,3.284308296, , , , ,
78.91,3.283438025, , , , ,
78.93,3.282579016, , , , ,
78.95,3.281730008, , , , ,
78.97,3.280893784, , , , ,
78.99,3.280065998, , , , ,
79.01,3.279247847, , , , ,
79.03,3.278435332, , , , ,
79.05,3.277621659, , , , ,
79.07,3.276808937, , , , ,
79.09,3.27599944, , , , ,
79.11,3.275184813, , , , ,
79.13,3.274353809, , , , ,
79.15,3.273508421, , , , ,
79.17,3.272650424, , , , ,
79.19,3.271784343, , , , ,
79.21,3.270915429, , , , ,
79.23,3.270050117, , , , ,
79.25,3.269176854, , , , ,
79.27,3.26829974, , , , ,
79.29,3.267437052, , , , ,
79.31,3.266587865, , , , ,
79.33,3.265745673, , , , ,
79.35,3.264904257, , , , ,
79.37,3.264060358, , , , ,
79.39,3.263218204, , , , ,
79.41,3.262395171, , , , ,
79.43,3.261600457, , , , ,
79.45,3.260831827, , , , ,
79.47,3.260078299, , , , ,
79.49,3.259339525, , , , ,
79.51,3.258621221, , , , ,
79.53,3.257922908, , , , ,
79.55,3.257239461, , , , ,
79.57,3.256567323, , , , ,
79.59,3.255909993, , , , ,
79.61,3.255268381, , , , ,
79.63,3.254637999, , , , ,
79.65,3.254002602, , , , ,
79.67,3.253355999, , , , ,
79.69,3.252707133, , , , ,
79.71,3.252068141, , , , ,
79.73,3.251437776, , , , ,
79.75,3.250814836, , , , ,
79.77,3.250188851, , , , ,
79.79,3.249562872, , , , ,
79.81,3.248939336, , , , ,
79.83,3.248304997, , , , ,
79.85,3.247648968, , , , ,
79.87,3.246982732, , , , ,
79.89,3.246319963, , , , ,
79.91,3.245669211, , , , ,
79.93,3.245023523, , , , ,
79.95,3.244386044, , , , ,
79.97,3.243763808, , , , ,
79.99,3.243164523, , , , ,
80.01,3.242599157, , , , ,
80.03,3.242063314, , , , ,
80.05,3.241541029, , , , ,
80.07,3.241015586, , , , ,
80.09,3.240488055, , , , ,
80.11,3.239966502, , , , ,
80.13,3.239449055, , , , ,
80.15,3.238944152, , , , ,
80.17,3.238447007, , , , ,
80.19,3.237943981, , , , ,
80.21,3.237434028, , , , ,
80.23,3.236915945, , , , ,
80.25,3.236388762, , , , ,
80.27,3.235861094, , , , ,
80.29,3.235333738, , , , ,
80.31,3.23480945, , , , ,
80.33,3.234289344, , , , ,
80.35,3.233771165, , , , ,
80.37,3.23325814, , , , ,
80.39,3.232755525, , , , ,
80.41,3.232258563, , , , ,
80.43,3.231766008, , , , ,
80.45,3.231274056, , , , ,
80.47,3.230783059, , , , ,
80.49,3.23028333, , , , ,
80.51,3.2297682, , , , ,
80.53,3.229238466, , , , ,
80.55,3.22870199, , , , ,
80.57,3.228174292, , , , ,
80.59,3.227655176, , , , ,
80.61,3.227137495, , , , ,
80.63,3.226610607, , , , ,
80.65,3.226068115, , , , ,
80.67,3.2255053, , , , ,
80.69,3.224913344, , , , ,
80.71,3.2242977, , , , ,
80.73,3.223662049, , , , ,
80.75,3.22300942, , , , ,
80.77,3.222338727, , , , ,
80.79,3.221651875, , , , ,
80.81,3.22095643, , , , ,
80.83,3.220259808, , , , ,
80.85,3.219569954, , , , ,
80.87,3.218890255, , , , ,
80.89,3.218213625, , , , ,
80.91,3.21753614, , , , ,
80.93,3.216857609, , , , ,
80.95,3.216171252, , , , ,
80.97,3.215478068, , , , ,
80.99,3.214776522, , , , ,
81.01,3.214071841, , , , ,
81.03,3.213368434, , , , ,
81.05,3.212686098, , , , ,
81.07,3.212033964, , , , ,
81.09,3.211393373, , , , ,
81.11,3.210763714, , , , ,
81.13,3.210146896, , , , ,
81.15,3.209539003, , , , ,
81.17,3.208932422, , , , ,
81.19,3.208325248, , , , ,
81.21,3.207719317, , , , ,
81.23,3.207127284, , , , ,
81.25,3.20654453, , , , ,
81.27,3.205965987, , , , ,
81.29,3.205390026, , , , ,
81.31,3.204824842, , , , ,
81.33,3.204279084, , , , ,
81.35,3.20374127, , , , ,
81.37,3.20320252, , , , ,
81.39,3.202665445, , , , ,
81.41,3.202129316, , , , ,
81.43,3.201584856, , , , ,
81.45,3.201039713, , , , ,
81.47,3.200494537, , , , ,
81.49,3.199947888, , , , ,
81.51,3.199407733, , , , ,
81.53,3.198884239, , , , ,
81.55,3.198372427, , , , ,
81.57,3.197877351, , , , ,
81.59,3.197393946, , , , ,
81.61,3.196904478, , , , ,
81.63,3.196405788, , , , ,
81.65,3.195890485, , , , ,
81.67,3.195366486, , , , ,
81.69,3.194849869, , , , ,
81.71,3.19434652, , , , ,
81.73,3.193856692, , , , ,
81.75,3.193384641, , , , ,
81.77,3.19292523, , , , ,
81.79,3.19247571, , , , ,
81.81,3.192037257, , , , ,
81.83,3.191602178, , , , ,
81.85,3.191174807, , , , ,
81.87,3.190759402, , , , ,
81.89,3.190359139, , , , ,
81.91,3.189968258, , , , ,
81.93,3.189574148, , , , ,
81.95,3.189170453, , , , ,
81.97,3.188756695, , , , ,
81.99,3.18833184, , , , ,
82.01,3.187901753, , , , ,
82.03,3.187486044, , , , ,
82.05,3.187080609, , , , ,
82.07,3.186673849, , , , ,
82.09,3.186265037, , , , ,
82.11,3.185852143, , , , ,
82.13,3.185423563, , , , ,
82.15,3.184974519, , , , ,
82.17,3.184515071, , , , ,
82.19,3.18404451, , , , ,
82.21,3.183572276, , , , ,
82.23,3.183094846, , , , ,
82.25,3.182610101, , , , ,
82.27,3.182113216, , , , ,
82.29,3.181618099, , , , ,
82.31,3.181124311, , , , ,
82.33,3.180634556, , , , ,
82.35,3.180149245, , , , ,
82.37,3.179689002, , , , ,
82.39,3.179263042, , , , ,
82.41,3.178854483, , , , ,
82.43,3.178449778, , , , ,
82.45,3.178034516, , , , ,
82.47,3.177592253, , , , ,
82.49,3.177125906, , , , ,
82.51,3.176637691, , , , ,
82.53,3.176143332, , , , ,
82.55,3.175652094, , , , ,
82.57,3.175168356, , , , ,
82.59,3.174697361, , , , ,
82.61,3.174240507, , , , ,
82.63,3.173809675, , , , ,
82.65,3.173410771, , , , ,
82.67,3.173042883, , , , ,
82.69,3.172690589, , , , ,
82.71,3.172350091, , , , ,
82.73,3.172007386, , , , ,
82.75,3.171655809, , , , ,
82.77,3.171306151, , , , ,
82.79,3.170966351, , , , ,
82.81,3.170624214, , , , ,
82.83,3.17027658, , , , ,
82.85,3.169935104, , , , ,
82.87,3.16960912, , , , ,
82.89,3.169304288, , , , ,
82.91,3.169003088, , , , ,
82.93,3.168696701, , , , ,
82.95,3.168380189, , , , ,
82.97,3.168056286, , , , ,
82.99,3.167727178, , , , ,
83.01,3.167394118, , , , ,
83.03,3.167064681, , , , ,
83.05,3.166747555, , , , ,
83.07,3.166455928, , , , ,
83.09,3.166193317, , , , ,
83.11,3.165944724, , , , ,
83.13,3.165701354, , , , ,
83.15,3.165470391, , , , ,
83.17,3.165257264, , , , ,
83.19,3.16506788, , , , ,
83.21,3.164907861, , , , ,
83.23,3.16476354, , , , ,
83.25,3.164620335, , , , ,
83.27,3.164477935, , , , ,
83.29,3.164335809, , , , ,
83.31,3.164194229, , , , ,
83.33,3.164056513, , , , ,
83.35,3.163928582, , , , ,
83.37,3.163817867, , , , ,
83.39,3.16373139, , , , ,
83.41,3.163652053, , , , ,
83.43,3.163573894, , , , ,
83.45,3.163495519, , , , ,
83.47,3.163417187, , , , ,
83.49,3.163341974, , , , ,
83.51,3.163272455, , , , ,
83.53,3.16321393, , , , ,
83.55,3.163179077, , , , ,
83.57,3.16317349, , , , ,
83.59,3.163198617, , , , ,
83.61,3.163262877, , , , ,
83.63,3.163358065, , , , ,
83.65,3.163468765, , , , ,
83.67,3.163584884, , , , ,
83.69,3.163707373, , , , ,
83.71,3.163830287, , , , ,
83.73,3.163939708, , , , ,
83.75,3.164034371, , , , ,
83.77,3.164127511, , , , ,
83.79,3.164220374, , , , ,
83.81,3.164309824, , , , ,
83.83,3.164397385, , , , ,
83.85,3.1644747, , , , ,
83.87,3.164551028, , , , ,
83.89,3.164634494, , , , ,
83.91,3.164719009, , , , ,
83.93,3.164804154, , , , ,
83.95,3.164883238, , , , ,
83.97,3.164951114, , , , ,
83.99,3.165017864, , , , ,
84.01,3.165079427, , , , ,
84.03,3.165127272, , , , ,
84.05,3.165158432, , , , ,
84.07,3.16518014, , , , ,
84.09,3.165200998, , , , ,
84.11,3.165214343, , , , ,
84.13,3.165210031, , , , ,
84.15,3.165192649, , , , ,
84.17,3.165184703, , , , ,
84.19,3.165195805, , , , ,
84.21,3.165224969, , , , ,
84.23,3.16527, , , , ,
84.25,3.16532631, , , , ,
84.27,3.165393752, , , , ,
84.29,3.165463959, , , , ,
84.31,3.16553588, , , , ,
84.33,3.165618243, , , , ,
84.35,3.165718482, , , , ,
84.37,3.165844162, , , , ,
84.39,3.166005233, , , , ,
84.41,3.166186071, , , , ,
84.43,3.166375068, , , , ,
84.45,3.166566248, , , , ,
84.47,3.166754494, , , , ,
84.49,3.166940869, , , , ,
84.51,3.167126499, , , , ,
84.53,3.167313296, , , , ,
84.55,3.167492393, , , , ,
84.57,3.167672896, , , , ,
84.59,3.16785399, , , , ,
84.61,3.168030245, , , , ,
84.63,3.16820605, , , , ,
84.65,3.168394724, , , , ,
84.67,3.168593477, , , , ,
84.69,3.168790749, , , , ,
84.71,3.168975494, , , , ,
84.73,3.16914835, , , , ,
84.75,3.16932876, , , , ,
84.77,3.169535286, , , , ,
84.79,3.16977135, , , , ,
84.81,3.170035153, , , , ,
84.83,3.170331645, , , , ,
84.85,3.170660255, , , , ,
84.87,3.171012389, , , , ,
84.89,3.171381018, , , , ,
84.91,3.171773174, , , , ,
84.93,3.172191705, , , , ,
84.95,3.172635098, , , , ,
84.97,3.173104419, , , , ,
84.99,3.173586156, , , , ,
85.01,3.174067253, , , , ,
85.03,3.174536917, , , , ,
85.05,3.175002025, , , , ,
85.07,3.175475724, , , , ,
85.09,3.175990507, , , , ,
85.11,3.176572486, , , , ,
85.13,3.17722786, , , , ,
85.15,3.177961459, , , , ,
85.17,3.178759779, , , , ,
85.19,3.179599573, , , , ,
85.21,3.180458471, , , , ,
85.23,3.181328051, , , , ,
85.25,3.18220778, , , , ,
85.27,3.183091832, , , , ,
85.29,3.184000555, , , , ,
85.31,3.184924688, , , , ,
85.33,3.185845046, , , , ,
85.35,3.186762206, , , , ,
