"/del_uav/KF_sigma/pos_cov/x_x","/del_uav/KF_sigma/pos_cov/x_y"
99.665,3.195621301e-05,
99.699,3.195621301e-05,
99.736,3.505289362e-05,
99.771,3.505289362e-05,
99.8,3.505289362e-05,
99.834,3.505289362e-05,
99.867,3.505289362e-05,
99.9,3.322843959e-05,
99.934,3.322843959e-05,
99.967,3.322843959e-05,
100,3.322843959e-05,
100.033,2.447201009e-05,
100.071,2.447201009e-05,
100.103,2.447201009e-05,
100.134,2.447201009e-05,
100.166,2.447201009e-05,
100.2,2.447201009e-05,
100.234,3.179867974e-05,
100.268,3.179867974e-05,
100.3,3.179867974e-05,
100.334,3.179867974e-05,
100.367,3.179867974e-05,
100.4,3.485054931e-05,
100.434,3.485054931e-05,
100.467,3.485054931e-05,
100.505,3.485054931e-05,
100.536,3.385151815e-05,
100.569,3.385151815e-05,
100.602,3.385151815e-05,
100.634,2.866491457e-05,
100.667,2.866491457e-05,
100.7,2.866491457e-05,
100.733,3.092101206e-05,
100.768,3.092101206e-05,
100.8,3.092101206e-05,
100.836,3.092101206e-05,
100.87,3.092101206e-05,
100.901,2.267365598e-05,
100.934,2.267365598e-05,
100.967,2.267365598e-05,
100.999,2.267365598e-05,
101.034,3.548564011e-05,
101.069,3.548564011e-05,
101.101,3.548564011e-05,
101.134,3.548564011e-05,
101.167,3.548564011e-05,
101.199,3.123505755e-05,
101.234,3.123505755e-05,
101.268,3.123505755e-05,
101.301,3.123505755e-05,
101.337,2.482294124e-05,
101.367,2.482294124e-05,
101.4,2.482294124e-05,
101.434,2.546169304e-05,
101.469,2.546169304e-05,
101.502,2.546169304e-05,
101.535,2.546169304e-05,
101.569,3.046172365e-05,
101.602,3.046172365e-05,
101.635,3.046172365e-05,
101.667,3.046172365e-05,
101.698,2.781032972e-05,
101.735,2.781032972e-05,
101.767,2.781032972e-05,
101.8,2.781032972e-05,
101.833,3.67095494e-05,
101.868,3.67095494e-05,
101.901,3.67095494e-05,
101.935,3.67095494e-05,
101.969,2.811775727e-05,
102.003,2.811775727e-05,
102.036,2.811775727e-05,
102.069,2.555758168e-05,
102.099,2.555758168e-05,
102.134,2.555758168e-05,
102.173,2.555758168e-05,
102.201,3.261102611e-05,
102.234,3.261102611e-05,
102.263,3.261102611e-05,
102.302,3.261102611e-05,
102.334,3.261102611e-05,
102.371,2.473931438e-05,
102.408,2.473931438e-05,
102.44,2.473931438e-05,
102.467,2.473931438e-05,
102.5,3.064595382e-05,
102.534,3.064595382e-05,
102.567,3.064595382e-05,
102.6,3.064595382e-05,
102.637,2.92681054e-05,
102.671,2.92681054e-05,
102.705,2.92681054e-05,
102.734,2.92681054e-05,
102.771,2.92681054e-05,
102.803,2.92681054e-05,
102.838,2.92681054e-05,
102.871,2.216073222e-05,
102.9,2.216073222e-05,
102.935,2.216073222e-05,
102.967,2.216073222e-05,
103.002,3.07548423e-05,
103.037,3.07548423e-05,
103.071,3.07548423e-05,
103.103,3.07548423e-05,
103.135,3.07548423e-05,
103.161,3.07548423e-05,
103.202,3.509254766e-05,
103.235,3.509254766e-05,
103.268,3.509254766e-05,
103.3,3.509254766e-05,
103.335,3.509254766e-05,
103.368,3.348078996e-05,
103.403,3.348078996e-05,
103.434,3.348078996e-05,
103.469,3.348078996e-05,
103.501,3.348078996e-05,
103.538,2.414677232e-05,
103.567,2.414677232e-05,
103.601,2.414677232e-05,
103.634,2.414677232e-05,
103.67,3.122606594e-05,
103.702,3.122606594e-05,
103.734,3.122606594e-05,
103.768,3.122606594e-05,
103.8,3.122606594e-05,
103.835,2.617462228e-05,
103.867,2.617462228e-05,
103.906,2.617462228e-05,
103.934,2.919146338e-05,
103.966,2.919146338e-05,
104,2.919146338e-05,
104.034,2.712947991e-05,
104.067,2.712947991e-05,
104.099,2.712947991e-05,
104.135,2.530447582e-05,
104.168,2.530447582e-05,
104.207,2.530447582e-05,
104.237,2.530447582e-05,
104.267,2.824794133e-05,
104.304,2.824794133e-05,
104.335,2.824794133e-05,
104.371,2.824794133e-05,
104.403,2.824794133e-05,
104.436,2.793111184e-05,
104.469,2.793111184e-05,
104.5,2.793111184e-05,
104.536,2.793111184e-05,
104.569,2.793111184e-05,
104.608,3.281552667e-05,
104.639,3.281552667e-05,
104.669,3.281552667e-05,
104.701,3.281552667e-05,
104.734,3.281552667e-05,
104.767,3.131531862e-05,
104.8,3.131531862e-05,
104.834,3.131531862e-05,
104.867,3.131531862e-05,
104.899,3.131531862e-05,
104.934,2.810561467e-05,
104.968,2.810561467e-05,
105,2.810561467e-05,
105.036,2.810561467e-05,
105.068,2.810561467e-05,
105.103,2.810561467e-05,
105.135,3.222654921e-05,
105.166,3.222654921e-05,
105.203,3.222654921e-05,
105.235,3.222654921e-05,
105.27,3.222654921e-05,
105.309,3.012121847e-05,
105.338,3.012121847e-05,
105.367,3.012121847e-05,
105.404,3.012121847e-05,
105.434,2.643086777e-05,
105.467,2.643086777e-05,
105.503,2.643086777e-05,
105.534,3.125102607e-05,
105.567,3.125102607e-05,
105.601,3.125102607e-05,
105.636,2.766468137e-05,
105.675,2.766468137e-05,
105.7,2.766468137e-05,
105.734,2.766468137e-05,
105.766,2.766468137e-05,
105.803,2.408806037e-05,
105.833,2.408806037e-05,
105.868,2.408806037e-05,
105.903,2.408806037e-05,
105.939,2.408806037e-05,
105.977,2.895252742e-05,
106.01,2.895252742e-05,
106.044,2.895252742e-05,
106.076,2.895252742e-05,
106.103,2.895252742e-05,
106.137,2.895252742e-05,
106.172,2.805456883e-05,
106.205,2.805456883e-05,
106.235,2.805456883e-05,
106.269,2.805456883e-05,
106.303,2.805456883e-05,
106.342,2.677675321e-05,
106.369,2.677675321e-05,
106.405,2.677675321e-05,
106.435,2.677675321e-05,
106.486,2.956471224e-05,
106.503,2.956471224e-05,
106.534,2.956471224e-05,
106.573,2.956471224e-05,
106.603,2.956471224e-05,
106.637,2.956471224e-05,
106.691,3.26412475e-05,
106.716,3.26412475e-05,
106.74,3.26412475e-05,
106.777,3.26412475e-05,
106.811,3.26412475e-05,
106.839,3.26412475e-05,
106.885,3.26412475e-05,
106.9,3.26412475e-05,
106.937,3.070707998e-05,
106.967,3.070707998e-05,
107,3.070707998e-05,
107.034,3.070707998e-05,
107.07,3.151073224e-05,
107.102,3.151073224e-05,
107.14,3.151073224e-05,
107.176,3.151073224e-05,
107.204,3.151073224e-05,
107.245,2.353586796e-05,
107.269,2.353586796e-05,
107.307,2.353586796e-05,
107.341,2.353586796e-05,
107.369,2.353586796e-05,
107.401,3.023604163e-05,
107.435,3.023604163e-05,
107.471,3.023604163e-05,
107.502,2.213844446e-05,
107.537,2.213844446e-05,
107.587,2.213844446e-05,
107.605,2.213844446e-05,
107.636,2.213844446e-05,
107.668,2.89551391e-05,
107.702,2.89551391e-05,
107.741,2.89551391e-05,
107.77,2.89551391e-05,
107.807,2.391595693e-05,
107.838,2.391595693e-05,
107.872,2.391595693e-05,
107.901,2.391595693e-05,
107.936,2.391595693e-05,
107.971,2.839815139e-05,
108.001,2.839815139e-05,
108.057,2.839815139e-05,
108.076,2.839815139e-05,
108.11,2.839815139e-05,
108.151,2.256105934e-05,
108.167,2.256105934e-05,
108.2,2.256105934e-05,
108.235,2.256105934e-05,
108.293,2.720278363e-05,
108.303,2.720278363e-05,
108.335,2.720278363e-05,
108.371,2.720278363e-05,
108.434,2.720278363e-05,
108.435,3.251181777e-05,
108.468,3.251181777e-05,
108.503,3.251181777e-05,
108.559,3.251181777e-05,
108.574,2.199297194e-05,
108.607,2.199297194e-05,
108.634,2.199297194e-05,
108.674,2.199297194e-05,
108.709,2.462732823e-05,
108.734,2.462732823e-05,
108.766,2.462732823e-05,
108.8,2.462732823e-05,
108.835,2.462732823e-05,
108.87,2.986696738e-05,
108.904,2.986696738e-05,
108.934,2.986696738e-05,
108.97,2.986696738e-05,
109.004,2.986696738e-05,
109.037,2.373710977e-05,
109.07,2.373710977e-05,
109.101,2.373710977e-05,
109.134,2.373710977e-05,
109.171,2.373710977e-05,
109.205,2.373710977e-05,
109.245,2.850299423e-05,
109.267,2.850299423e-05,
109.303,2.850299423e-05,
109.337,2.850299423e-05,
109.369,2.811436828e-05,
109.4,2.811436828e-05,
109.437,2.811436828e-05,
109.469,2.811436828e-05,
109.5,2.313928729e-05,
109.535,2.313928729e-05,
109.567,2.313928729e-05,
109.6,2.905673948e-05,
109.637,2.905673948e-05,
109.666,2.905673948e-05,
109.7,2.526523399e-05,
109.734,2.526523399e-05,
109.769,2.526523399e-05,
109.801,2.526523399e-05,
109.836,2.592130972e-05,
109.868,2.592130972e-05,
109.901,2.592130972e-05,
109.936,2.704604001e-05,
109.966,2.704604001e-05,
109.998,2.704604001e-05,
110.035,2.696563565e-05,
110.068,2.696563565e-05,
110.1,2.696563565e-05,
110.134,2.696563565e-05,
110.183,2.696563565e-05,
110.204,2.696563565e-05,
110.251,2.696563565e-05,
110.273,2.696563565e-05,
110.303,2.696563565e-05,
110.334,2.852486381e-05,
110.361,2.852486381e-05,
110.401,2.852486381e-05,
110.434,2.852486381e-05,
110.467,3.097647604e-05,
110.499,3.097647604e-05,
110.539,3.097647604e-05,
110.566,3.177700529e-05,
110.605,3.177700529e-05,
110.634,3.177700529e-05,
110.668,3.177700529e-05,
110.701,3.135159738e-05,
110.734,3.135159738e-05,
110.768,3.135159738e-05,
110.8,3.135159738e-05,
110.835,2.092843971e-05,
110.87,2.092843971e-05,
110.901,2.092843971e-05,
110.943,2.092843971e-05,
110.969,2.276345874e-05,
111.002,2.276345874e-05,
111.036,2.276345874e-05,
111.072,2.276345874e-05,
111.103,2.276345874e-05,
111.135,2.733790632e-05,
111.167,2.733790632e-05,
111.204,2.733790632e-05,
111.234,2.733790632e-05,
111.268,2.733790632e-05,
111.309,3.384149318e-05,
111.336,3.384149318e-05,
111.368,3.384149318e-05,
111.404,3.384149318e-05,
111.445,1.948931427e-05,
111.47,1.948931427e-05,
111.501,1.948931427e-05,
111.535,1.948931427e-05,
111.567,2.849757445e-05,
111.602,2.849757445e-05,
111.637,2.849757445e-05,
111.676,2.849757445e-05,
111.706,2.566493642e-05,
111.742,2.566493642e-05,
111.767,2.566493642e-05,
111.799,1.702435178e-05,
111.845,1.702435178e-05,
111.869,1.702435178e-05,
111.902,1.702435178e-05,
111.938,1.702435178e-05,
111.969,1.702435178e-05,
112.001,1.702435178e-05,
112.034,3.311087043e-05,
112.067,3.311087043e-05,
112.111,3.311087043e-05,
112.158,3.311087043e-05,
112.167,3.12620618e-05,
112.228,3.12620618e-05,
112.239,3.12620618e-05,
112.272,3.12620618e-05,
112.304,3.12620618e-05,
112.338,2.317421745e-05,
112.356,2.317421745e-05,
112.4,2.317421745e-05,
112.441,2.317421745e-05,
112.469,2.317421745e-05,
112.501,2.967864318e-05,
112.542,2.967864318e-05,
112.57,2.967864318e-05,
112.603,3.027483019e-05,
112.64,3.027483019e-05,
112.672,3.027483019e-05,
112.706,3.027483019e-05,
112.735,3.027483019e-05,
112.77,3.027483019e-05,
112.803,3.39436855e-05,
112.842,3.39436855e-05,
112.874,3.39436855e-05,
112.9,3.39436855e-05,
112.939,3.39436855e-05,
112.967,3.39436855e-05,
113.005,2.786880627e-05,
113.035,2.786880627e-05,
113.074,2.786880627e-05,
113.105,2.786880627e-05,
113.144,2.786880627e-05,
113.175,2.786880627e-05,
113.206,2.446874014e-05,
113.244,2.446874014e-05,
113.271,2.446874014e-05,
113.305,2.446874014e-05,
113.335,2.446874014e-05,
113.367,2.446874014e-05,
113.412,3.571067938e-05,
113.438,3.571067938e-05,
113.468,3.571067938e-05,
113.504,3.571067938e-05,
113.541,3.571067938e-05,
113.568,3.137655567e-05,
113.6,3.137655567e-05,
113.647,3.137655567e-05,
113.67,3.137655567e-05,
113.704,3.261634336e-05,
113.734,3.261634336e-05,
113.769,2.375996584e-05,
113.8,2.375996584e-05,
113.834,2.375996584e-05,
113.874,2.375996584e-05,
113.905,2.375996584e-05,
113.941,2.375996584e-05,
113.972,2.375996584e-05,
114.007,2.375996584e-05,
114.039,3.031622241e-05,
114.069,3.031622241e-05,
114.101,3.031622241e-05,
114.134,3.226437754e-05,
114.169,3.226437754e-05,
114.201,3.226437754e-05,
114.234,3.226437754e-05,
114.267,3.226437754e-05,
114.304,3.226437754e-05,
114.341,3.279725135e-05,
114.369,3.279725135e-05,
114.402,3.279725135e-05,
114.434,3.279725135e-05,
114.467,3.279725135e-05,
114.502,3.279725135e-05,
114.534,3.258924405e-05,
114.567,3.258924405e-05,
114.6,3.258924405e-05,
114.635,3.258924405e-05,
114.667,3.258924405e-05,
114.701,3.258924405e-05,
114.736,2.60189615e-05,
114.768,2.60189615e-05,
114.801,2.60189615e-05,
114.836,3.529910181e-05,
114.868,3.529910181e-05,
114.9,3.529910181e-05,
114.937,3.529910181e-05,
114.975,3.529910181e-05,
115.001,2.763139763e-05,
115.035,2.763139763e-05,
115.074,2.763139763e-05,
115.1,2.763139763e-05,
115.134,3.196336828e-05,
115.167,3.196336828e-05,
115.2,3.196336828e-05,
115.234,3.198924261e-05,
115.277,3.198924261e-05,
115.301,3.198924261e-05,
115.334,3.198924261e-05,
115.368,3.198924261e-05,
115.401,3.408215312e-05,
115.434,3.408215312e-05,
115.47,3.408215312e-05,
115.508,3.408215312e-05,
115.54,3.408215312e-05,
115.576,3.039287913e-05,
115.619,3.039287913e-05,
115.637,3.039287913e-05,
115.671,3.039287913e-05,
115.704,3.039287913e-05,
115.752,3.039287913e-05,
115.777,3.039287913e-05,
115.811,3.211544244e-05,
115.835,3.211544244e-05,
115.868,3.211544244e-05,
115.901,3.211544244e-05,
115.941,3.317709697e-05,
115.977,3.317709697e-05,
116.008,3.317709697e-05,
116.039,3.317709697e-05,
116.071,2.990019995e-05,
116.103,2.990019995e-05,
116.135,2.990019995e-05,
116.183,2.990019995e-05,
116.213,2.990019995e-05,
116.241,3.153824488e-05,
116.273,3.153824488e-05,
116.306,3.153824488e-05,
116.343,3.153824488e-05,
116.373,3.153824488e-05,
116.403,3.201018153e-05,
116.435,3.201018153e-05,
116.475,3.201018153e-05,
116.504,3.201018153e-05,
116.534,2.802635043e-05,
116.571,2.802635043e-05,
116.601,2.802635043e-05,
116.637,2.802635043e-05,
116.668,2.802635043e-05,
116.698,3.224955291e-05,
116.735,3.224955291e-05,
116.773,3.224955291e-05,
116.81,3.224955291e-05,
116.85,3.224955291e-05,
116.875,3.224955291e-05,
116.9,3.037715195e-05,
116.935,3.037715195e-05,
116.968,3.037715195e-05,
117.001,3.037715195e-05,
117.034,3.037715195e-05,
117.071,3.037715195e-05,
117.1,3.037715195e-05,
117.134,3.083364958e-05,
117.167,3.083364958e-05,
117.2,3.083364958e-05,
117.25,3.083364958e-05,
117.267,2.794287234e-05,
117.301,2.794287234e-05,
117.335,2.794287234e-05,
117.369,2.794287234e-05,
117.404,2.794287234e-05,
117.437,2.794287234e-05,
117.467,2.876044436e-05,
117.511,2.876044436e-05,
117.533,2.876044436e-05,
117.569,2.876044436e-05,
117.6,2.876044436e-05,
117.635,2.876044436e-05,
117.678,3.038858903e-05,
117.701,3.038858903e-05,
117.736,3.038858903e-05,
117.779,3.038858903e-05,
117.803,3.298547501e-05,
117.836,3.298547501e-05,
117.87,3.298547501e-05,
117.905,3.298547501e-05,
117.936,3.298547501e-05,
117.97,3.298547501e-05,
118.005,3.298547501e-05,
118.047,3.086647645e-05,
118.084,3.086647645e-05,
118.101,3.086647645e-05,
118.136,3.086647645e-05,
118.172,3.146253128e-05,
118.205,3.146253128e-05,
118.235,3.146253128e-05,
118.272,3.146253128e-05,
118.306,3.146253128e-05,
118.34,3.589204753e-05,
118.367,3.589204753e-05,
118.404,3.589204753e-05,
118.433,3.589204753e-05,
118.468,3.159902778e-05,
118.517,3.159902778e-05,
118.538,3.159902778e-05,
118.575,3.159902778e-05,
118.609,3.159902778e-05,
118.637,3.159902778e-05,
118.674,2.530719984e-05,
118.709,2.530719984e-05,
118.754,2.530719984e-05,
118.77,2.530719984e-05,
118.811,3.580819947e-05,
118.843,3.580819947e-05,
118.875,3.580819947e-05,
118.905,3.580819947e-05,
118.936,3.580819947e-05,
118.969,3.580819947e-05,
119.009,3.448962534e-05,
119.036,3.448962534e-05,
119.075,3.448962534e-05,
119.108,3.448962534e-05,
119.138,3.448962534e-05,
119.176,3.448962534e-05,
119.206,3.259293235e-05,
119.242,3.259293235e-05,
119.286,3.259293235e-05,
119.316,3.259293235e-05,
119.34,3.259293235e-05,
119.375,3.259293235e-05,
119.407,3.100224868e-05,
119.445,3.100224868e-05,
119.467,3.100224868e-05,
119.5,3.100224868e-05,
119.534,3.198845904e-05,
119.574,3.198845904e-05,
119.6,3.198845904e-05,
119.636,3.198845904e-05,
119.669,3.198845904e-05,
119.707,3.198845904e-05,
119.746,2.868560508e-05,
119.771,2.868560508e-05,
119.802,2.868560508e-05,
119.837,2.868560508e-05,
119.868,3.032589075e-05,
119.9,3.032589075e-05,
119.935,3.032589075e-05,
119.967,3.032589075e-05,
120,3.032589075e-05,
120.034,3.229859596e-05,
120.07,3.229859596e-05,
120.097,3.229859596e-05,
120.134,3.229859596e-05,
120.167,3.229859596e-05,
120.2,2.897996243e-05,
120.243,2.897996243e-05,
120.267,2.897996243e-05,
120.3,3.321423716e-05,
120.334,3.321423716e-05,
120.371,3.321423716e-05,
120.406,3.321423716e-05,
120.437,2.933606125e-05,
120.474,2.933606125e-05,
120.513,2.933606125e-05,
120.537,2.933606125e-05,
120.567,2.933606125e-05,
120.604,3.109576913e-05,
120.634,3.109576913e-05,
120.667,3.109576913e-05,
120.702,3.109576913e-05,
120.734,3.109576913e-05,
120.768,3.109576913e-05,
120.805,3.382609593e-05,
120.835,3.382609593e-05,
