"/uav_ground_truth/pose/pose/position/z_x","/uav_ground_truth/pose/pose/position/z_y","/ual/pose/pose/position/z_x","/ual/pose/pose/position/z_y","/del_uav/KF_pose/z_x","/del_uav/KF_pose/z_y"
33.349,3.457893883,55.358,2.987668991,55.395,2.98861963,
33.369,3.457870877,55.397,2.98647666,55.425,2.986342836,
33.389,3.457846247,55.43,2.985627174,55.458,2.985204978,
33.409,3.457847025,55.464,2.985255957,55.498,2.98510919,
33.429,3.457832584,55.483,2.985308647,55.526,2.984904963,
33.449,3.457816667,55.526,2.985063553,55.565,2.983828035,
33.469,3.457832267,55.551,2.984670639,55.593,2.982848633,
33.489,3.457838028,55.592,2.984006166,55.625,2.982764827,
33.509,3.457882674,55.63,2.983711958,55.658,2.982253403,
33.529,3.4579217,55.648,2.983704805,55.692,2.982288753,
33.549,3.45794633,55.684,2.983798504,55.726,2.982290821,
33.569,3.457959244,55.726,2.983466387,55.758,2.982433323,
33.589,3.457937453,55.762,2.982757807,55.794,2.982446299,
33.609,3.457954635,55.779,2.982526064,55.827,2.981624347,
33.629,3.457939476,55.823,2.982041121,55.858,2.980515274,
33.649,3.45791923,55.855,2.981175661,55.893,2.979606372,
33.669,3.457922047,55.88,2.980855703,55.925,2.978809589,
33.689,3.457921875,55.924,2.980443716,55.958,2.978740169,
33.709,3.458022706,55.96,2.980679512,55.991,2.978965472,
33.729,3.458125039,55.995,2.981036663,56.019,2.97967801,
33.749,3.458255379,56.018,2.981463671,56.059,2.980870095,
33.769,3.458395703,56.058,2.982607126,56.098,2.980968894,
33.789,3.458468531,56.08,2.983078718,56.129,2.982471596,
33.809,3.458543071,56.129,2.983891487,56.16,2.982597271,
33.829,3.458560406,56.15,2.984330893,56.194,2.98364309,
33.849,3.458563671,56.191,2.984420061,56.226,2.983729719,
33.869,3.458541543,56.211,2.983656168,56.259,2.981982646,
33.889,3.458482462,56.251,2.98225379,56.292,2.983328073,
33.909,3.458518535,56.292,2.979877472,56.327,2.980773197,
33.929,3.458520137,56.32,2.978184462,56.357,2.978714508,
33.949,3.458518403,56.358,2.977036476,56.396,2.977118821,
33.969,3.458551445,56.373,2.976665497,56.426,2.975446745,
33.989,3.458482221,56.418,2.976002216,56.46,2.975204381,
34.009,3.458411436,56.453,2.975981712,56.494,2.975185762,
34.029,3.458261869,56.495,2.976256132,56.515,2.97673299,
34.049,3.458104422,56.525,2.976326227,56.554,2.977191784,
34.069,3.457966218,56.546,2.976103067,56.593,2.977227017,
34.089,3.457802615,56.592,2.975725174,56.624,2.976575536,
34.109,3.457732085,56.611,2.975419521,56.659,2.97477249,
34.129,3.457640754,56.652,2.974868536,56.692,2.974621186,
34.149,3.457563093,56.694,2.974329233,56.726,2.973701012,
34.169,3.457593825,56.717,2.973877907,56.758,2.973623804,
34.189,3.457527115,56.751,2.973853827,56.788,2.973600522,
34.209,3.457373322,56.789,2.973727465,56.825,2.972080205,
34.229,3.457183298,56.822,2.973345995,56.874,2.971953588,
34.249,3.456937791,56.863,2.972836256,56.892,2.969171387,
34.269,3.456661143,56.889,2.970449209,56.925,2.968938462,
34.289,3.456374097,56.915,2.96803236,56.959,2.971338618,
34.309,3.456141404,56.963,2.962905884,56.991,2.964626881,
34.329,3.455918948,56.995,2.961630106,57.025,2.964062683,
34.349,3.455741072,57.031,2.959078074,57.058,2.958896153,
34.369,3.455690651,57.051,2.958184242,57.091,2.955935089,
34.389,3.455533818,57.088,2.956483841,57.125,2.955686287,
34.409,3.455245885,57.119,2.956377983,57.158,2.955229235,
34.429,3.454852569,57.164,2.955052614,57.192,2.955805558,
34.449,3.454509049,57.199,2.955243349,57.225,2.955853937,
34.469,3.454260496,57.224,2.955236673,57.258,2.955830051,
34.489,3.453966938,57.26,2.955026388,57.292,2.953806312,
34.509,3.453693305,57.276,2.955051899,57.322,2.953512923,
34.529,3.453390688,57.331,2.955847263,57.358,2.954844738,
34.549,3.45299426,57.351,2.956604004,57.392,2.954954745,
34.569,3.452515435,57.382,2.958144903,57.424,2.95844349,
34.589,3.451997143,57.419,2.959826708,57.454,2.95970581,
34.609,3.451521254,57.45,2.960068464,57.493,2.959811834,
34.629,3.451054747,57.492,2.959731579,57.525,2.960265947,
34.649,3.450604009,57.529,2.959686756,57.559,2.960302555,
34.669,3.450244298,57.529,2.959686756,57.595,2.960304531,
34.689,3.449842917,57.581,2.959604263,57.623,2.960117262,
34.709,3.449385679,57.616,2.959523439,57.657,2.960101361,
34.729,3.448894455,57.658,2.959049702,57.692,2.959373839,
34.749,3.448462189,57.681,2.958529234,57.724,2.957980632,
34.769,3.448060644,57.731,2.95738554,57.758,2.956118282,
34.789,3.447624693,57.75,2.956825256,57.79,2.955962349,
34.809,3.447282005,57.785,2.95635438,57.82,2.955195323,
34.829,3.446909397,57.812,2.955811977,57.857,2.955130046,
34.849,3.446467435,57.848,2.955663443,57.891,2.952066072,
34.869,3.445993259,57.892,2.955303192,57.925,2.951793206,
34.889,3.445543455,57.927,2.955224752,57.96,2.951693531,
34.909,3.44515826,57.963,2.955149174,57.992,2.954070255,
34.929,3.444774965,57.983,2.955301046,58.026,2.95426979,
34.949,3.444490246,58.02,2.955454826,58.058,2.954584723,
34.969,3.444228093,58.051,2.955593586,58.092,2.956044617,
34.989,3.443789092,58.087,2.95510745,58.125,2.956164566,
35.009,3.443174312,58.119,2.954835415,58.159,2.955997556,
35.029,3.442437028,58.149,2.955232143,58.192,2.952888643,
35.049,3.44172527,58.189,2.952414513,58.224,2.953358648,
35.069,3.441020123,58.219,2.946729183,58.257,2.947386716,
35.089,3.440322493,58.254,2.943443775,58.299,2.94687457,
35.109,3.439810175,58.296,2.94124341,58.338,2.941251539,
35.129,3.439285216,58.319,2.939321756,58.364,2.940779609,
35.149,3.438713054,58.359,2.936545134,58.4,2.937149537,
35.169,3.438094857,58.396,2.935281038,58.434,2.935219868,
35.189,3.437501279,58.419,2.934930563,58.466,2.933621285,
35.209,3.4369603,58.451,2.934547663,58.509,2.932384662,
35.229,3.436410543,58.482,2.933459997,58.54,2.932281658,
35.249,3.435957086,58.529,2.933276653,58.566,2.931861019,
35.269,3.435553868,58.55,2.933790684,58.602,2.933039975,
35.289,3.435129516,58.582,2.934602022,58.632,2.934470834,
35.309,3.434686589,58.616,2.935542107,58.664,2.935490174,
35.329,3.434236998,58.647,2.93588686,58.698,2.935518996,
35.349,3.43381461,58.681,2.935523272,58.728,2.935521201,
35.369,3.43338634,58.725,2.935086966,58.762,2.93360811,
35.389,3.433030028,58.757,2.934699774,58.802,2.933447131,
35.409,3.432803015,58.798,2.935276508,58.833,2.933771856,
35.429,3.432558069,58.816,2.93477726,58.866,2.933798728,
35.449,3.432272438,58.849,2.934787989,58.895,2.933023805,
35.469,3.431928395,58.881,2.93376708,58.928,2.93006148,
35.489,3.431592447,58.92,2.931077957,58.968,2.92981439,
35.509,3.431288579,58.959,2.929581404,59.004,2.928402298,
35.529,3.431063363,58.979,2.929558754,59.033,2.928283308,
35.549,3.431072161,59.019,2.930011272,59.061,2.930066324,
35.569,3.431073964,59.05,2.931013823,59.091,2.931976683,
35.589,3.43100033,59.088,2.932157516,59.125,2.932496385,
35.609,3.430876116,59.121,2.933866978,59.161,2.935245945,
35.629,3.430740682,59.158,2.935764074,59.196,2.935476286,
35.649,3.430612821,59.177,2.936368465,59.226,2.935536368,
35.669,3.430519354,59.219,2.937006712,59.259,2.935970365,
35.689,3.430508825,59.252,2.937376261,59.299,2.936005828,
35.709,3.430488839,59.285,2.93748188,59.327,2.936683806,
35.729,3.430561419,59.326,2.937736988,59.357,2.938679333,
35.749,3.430717083,59.361,2.93888545,59.392,2.939694858,
35.769,3.430816534,59.376,2.939219713,59.425,2.939779019,
35.789,3.430872538,59.425,2.939373016,59.457,2.940188191,
35.809,3.430903337,59.457,2.939045906,59.492,2.940347749,
35.829,3.430914713,59.494,2.939095974,59.526,2.939595461,
35.849,3.430907339,59.52,2.938691139,59.564,2.938511547,
35.869,3.430926358,59.554,2.937113285,59.588,2.938420067,
35.889,3.430983005,59.594,2.935756207,59.625,2.935999025,
35.909,3.431036523,59.608,2.934937,59.66,2.934553968,
35.929,3.431259979,59.658,2.933969975,59.698,2.933533685,
35.949,3.431542371,59.691,2.934036016,59.725,2.933085084,
35.969,3.431812523,59.715,2.93381691,59.764,2.933047145,
35.989,3.432052306,59.758,2.932991505,59.799,2.931938903,
36.009,3.43227944,59.789,2.931919575,59.827,2.931845152,
36.029,3.432511311,59.826,2.930189371,59.861,2.929618019,
36.049,3.432739871,59.845,2.9296875,59.892,2.930050101,
36.069,3.433070926,59.897,2.928761005,59.926,2.930084481,
36.089,3.433447899,59.916,2.929062843,59.958,2.929901437,
36.109,3.433716201,59.962,2.929386377,59.993,2.929885862,
36.129,3.433994192,59.997,2.92968154,60.031,2.931632039,
36.149,3.43415811,60.019,2.930261374,60.058,2.931778177,
36.169,3.434204455,60.058,2.931667566,60.093,2.933437536,
36.189,3.434169357,60.093,2.932648897,60.125,2.935200711,
36.209,3.434111748,60.113,2.933441877,60.157,2.935345278,
36.229,3.434064169,60.153,2.93457675,60.191,2.935635599,
36.249,3.434045346,60.192,2.93555069,60.227,2.935659461,
36.269,3.434122839,60.217,2.936233521,60.258,2.936886645,
36.289,3.434201074,60.263,2.936481714,60.292,2.936989824,
36.309,3.434323415,60.281,2.936680794,60.326,2.937574896,
36.329,3.434442657,60.32,2.936628819,60.366,2.937623483,
36.349,3.434540544,60.36,2.93550396,60.396,2.936564668,
36.369,3.434647471,60.388,2.934916973,60.426,2.936451275,
36.389,3.43470921,60.426,2.934869051,60.458,2.935182591,
36.409,3.434813691,60.462,2.934218645,60.494,2.935066107,
36.429,3.434920545,60.48,2.934417725,60.525,2.935056993,
36.449,3.435038691,60.525,2.934741735,60.558,2.935500693,
36.469,3.435170538,60.561,2.934489965,60.594,2.933141905,
36.489,3.435288242,60.579,2.934593678,60.625,2.932801069,
36.509,3.435408784,60.618,2.934909582,60.656,2.932908865,
36.529,3.435492417,60.655,2.935171366,60.69,2.932914166,
36.549,3.435587621,60.695,2.935184956,60.722,2.93680259,
36.569,3.435695651,60.73,2.935173035,60.758,2.937118489,
36.589,3.435785047,60.764,2.935610056,60.792,2.937546177,
36.609,3.435906658,60.784,2.935128212,60.824,2.935364816,
36.629,3.436011595,60.822,2.933430195,60.859,2.93424822,
36.649,3.436164264,60.858,2.932482719,60.893,2.933249521,
36.669,3.43633903,60.898,2.932477236,60.926,2.933165831,
36.689,3.436479122,60.913,2.932908297,60.958,2.934261531,
36.709,3.436655901,60.949,2.934081554,60.993,2.934665438,
36.729,3.436781835,60.986,2.934559822,61.026,2.934699057,
36.749,3.436953174,61.027,2.934695244,61.057,2.935112856,
36.769,3.437152585,61.045,2.93481636,61.092,2.935146906,
36.789,3.437302594,61.08,2.935608625,61.125,2.93607633,
36.809,3.437541271,61.124,2.936427116,61.154,2.935261074,
36.829,3.437733534,61.161,2.93783927,61.19,2.936733682,
36.849,3.437982536,61.176,2.93851018,61.224,2.93928164,
36.869,3.438351671,61.22,2.940395832,61.259,2.939496445,
36.889,3.438648639,61.261,2.942527294,61.294,2.942218506,
36.909,3.438878567,61.278,2.943298817,61.325,2.942714095,
36.929,3.439080063,61.319,2.9418993,61.358,2.941402835,
36.949,3.439285081,61.354,2.94216466,61.393,2.941292984,
36.969,3.439508104,61.392,2.942644119,61.425,2.94203688,
36.989,3.439788304,61.408,2.943331718,61.465,2.944674986,
37.009,3.440344832,61.455,2.944458008,61.492,2.944895561,
37.029,3.440959175,61.496,2.944533348,61.525,2.944941037,
37.049,3.441538171,61.531,2.944539309,61.559,2.944944531,
37.069,3.442049663,61.547,2.944119453,61.594,2.944367471,
37.089,3.442511788,61.589,2.94363451,61.626,2.943811281,
37.109,3.442997784,61.625,2.943295956,61.66,2.943247612,
37.129,3.443530886,61.664,2.943238258,61.694,2.943284245,
37.149,3.444238339,61.681,2.9433887,61.726,2.943286048,
37.169,3.445105592,61.725,2.943900108,61.76,2.943960118,
37.189,3.445950518,61.763,2.944063663,61.79,2.94437315,
37.209,3.446735753,61.796,2.944269896,61.824,2.944540251,
37.229,3.447440922,61.82,2.944280624,61.858,2.944554493,
37.249,3.448245965,61.86,2.943872213,61.892,2.944191539,
37.269,3.449160902,61.895,2.943749905,61.925,2.944928098,
37.289,3.450029036,61.928,2.941570044,61.959,2.944977442,
37.309,3.450816208,61.949,2.940556288,61.993,2.942404215,
37.329,3.451504222,61.99,2.936350346,62.026,2.942181789,
37.349,3.452153022,62.032,2.930969715,62.058,2.934647678,
37.369,3.452762147,62.049,2.929621935,62.093,2.929177681,
37.389,3.453326229,62.088,2.928233147,62.124,2.928718826,
37.409,3.453996352,62.128,2.92808032,62.158,2.928614353,
37.429,3.454683216,62.144,2.928160906,62.196,2.928390694,
37.449,3.455338407,62.195,2.930055857,62.224,2.930925467,
37.469,3.455934911,62.23,2.931783676,62.257,2.931138196,
37.489,3.456502949,62.264,2.933987856,62.293,2.934124473,
37.509,3.45728233,62.28,2.935332298,62.326,2.937480209,
37.529,3.458033467,62.321,2.937568903,62.358,2.937758977,
37.549,3.458671003,62.353,2.939811468,62.392,2.940945066,
37.569,3.459165702,62.386,2.94220233,62.422,2.941640902,
37.589,3.459556629,62.431,2.944332361,62.458,2.944729454,
37.609,3.459938533,62.464,2.946963072,62.495,2.948361306,
37.629,3.460287178,62.479,2.948014736,62.524,2.948557586,
37.649,3.460578398,62.523,2.950712919,62.558,2.952388803,
37.669,3.460807678,62.563,2.953373432,62.592,2.952709983,
37.689,3.461004187,62.58,2.954585552,62.625,2.955561517,
37.709,3.461202718,62.624,2.955523252,62.658,2.954847108,
37.729,3.461384289,62.658,2.955407619,62.692,2.95491969,
37.749,3.461666922,62.694,2.955626249,62.726,2.955339894,
37.769,3.462111688,62.729,2.95571661,62.766,2.956453948,
37.789,3.462534148,62.751,2.956052065,62.799,2.957338164,
37.809,3.46290129,62.792,2.957473993,62.823,2.957411138,
37.829,3.463190502,62.815,2.958388329,62.858,2.959966826,
37.849,3.463562889,62.852,2.960552216,62.896,2.960180033,
37.869,3.464100094,62.896,2.96279788,62.926,2.96309001,
37.889,3.464526202,62.93,2.964484453,62.96,2.965550911,
37.909,3.464792419,62.962,2.966012716,62.996,2.965756736,
37.929,3.464912545,62.983,2.966737509,63.025,2.967258303,
37.949,3.465035477,63.029,2.968430758,63.058,2.967382773,
37.969,3.465324467,63.058,2.969788551,63.09,2.969317073,
37.989,3.465547691,63.094,2.970831156,63.125,2.971814699,
38.009,3.465654019,63.127,2.971686125,63.158,2.973550782,
38.029,3.465639863,63.158,2.972873211,63.197,2.973696425,
38.049,3.465586386,63.176,2.973513365,63.225,2.974655982,
38.069,3.465566612,63.225,2.974957705,63.255,2.974736635,
38.089,3.465568565,63.26,2.97589922,63.292,2.976075363,
38.109,3.465547652,63.295,2.976828814,63.325,2.976797002,
38.129,3.465473959,63.329,2.978149176,63.358,2.978448278,
38.149,3.465407888,63.351,2.97722435,63.392,2.978585815,
38.169,3.465360466,63.39,2.967531681,63.426,2.968316404,
38.189,3.465300364,63.419,2.960746527,63.466,2.959349544,
38.209,3.465215308,63.458,2.956958532,63.496,2.958597221,
38.229,3.465099506,63.484,2.956189394,63.525,2.954735899,
38.249,3.464981382,63.525,2.953732729,63.564,2.954412054,
38.269,3.464859702,63.564,2.953327656,63.592,2.953276646,
38.289,3.464702075,63.584,2.953615904,63.624,2.953181536,
38.309,3.464672756,63.627,2.954813957,63.66,2.955213585,
38.329,3.464698493,63.65,2.95534277,63.693,2.955383827,
38.349,3.464694023,63.693,2.956433773,63.724,2.956884811,
38.369,3.464609804,63.729,2.958191633,63.758,2.959596605,
38.389,3.464415025,63.761,2.960239887,63.792,2.959232424,
38.409,3.464221784,63.794,2.962069511,63.825,2.961782489,
38.429,3.464079575,63.814,2.962996006,63.858,2.962002408,
38.449,3.463892578,63.86,2.964185715,63.892,2.963936491,
38.469,3.463647172,63.886,2.964514494,63.924,2.964776813,
38.489,3.463337631,63.925,2.965386391,63.96,2.965975876,
38.509,3.463056473,63.959,2.966326475,63.992,2.96771191,
38.529,3.462881123,63.998,2.968062162,64.026,2.96782559,
38.549,3.462686627,64.013,2.968961239,64.058,2.970382011,
38.569,3.462432787,64.052,2.970466375,64.093,2.97236455,
38.589,3.462092212,64.088,2.971816778,64.125,2.972530954,
38.609,3.461650743,64.124,2.97343564,64.158,2.974527154,
38.629,3.461184997,64.153,2.975279808,64.192,2.977873236,
38.649,3.460734363,64.196,2.979253292,64.225,2.977449037,
38.669,3.460309826,64.227,2.981914282,64.258,2.981137883,
38.689,3.459864478,64.255,2.985127449,64.292,2.985624984,
38.709,3.459364317,64.291,2.987718344,64.325,2.990814101,
38.729,3.458850024,64.322,2.989883184,64.358,2.991247844,
38.749,3.458348321,64.353,2.991820812,64.393,2.992292607,
38.769,3.457912019,64.397,2.994198084,64.427,2.992381122,
38.789,3.457505463,64.421,2.995379686,64.458,2.995815585,
38.809,3.457089527,64.463,2.997711658,64.493,2.996104,
38.829,3.456669727,64.483,2.999003887,64.525,2.999261937,
38.849,3.456272494,64.529,3.000640154,64.559,2.999528158,
38.869,3.455956152,64.544,3.001123667,64.592,3.001572778,
38.889,3.455676883,64.597,3.002084017,64.625,3.002447454,
38.909,3.45537936,64.619,3.002463579,64.659,3.002520559,
38.929,3.455053202,64.656,3.002671003,64.692,3.003462605,
38.949,3.454747812,64.695,3.001951218,64.728,3.003541306,
38.969,3.454516018,64.731,3.000779152,64.758,3.0021115,
38.989,3.454312996,64.762,3.000087023,64.792,3.001318801,
39.009,3.454096011,64.78,3.000045061,64.824,3.001252115,
39.029,3.45389535,64.823,3.000487328,64.858,2.999283066,
39.049,3.453678723,64.862,3.000808716,64.893,2.999119429,
39.069,3.453443123,64.88,3.000998497,64.925,2.999610669,
39.089,3.45318135,64.924,3.00154376,64.959,2.999652605,
39.109,3.452884475,64.961,3.002753019,64.993,3.001057892,
39.129,3.452789336,64.998,3.003889799,65.025,3.002026105,
39.149,3.452700232,65.022,3.003680229,65.059,3.003959665,
39.169,3.452543894,65.059,3.003105164,65.092,3.003088024,
39.189,3.452308596,65.098,3.002246141,65.128,3.003015254,
39.209,3.451997248,65.117,3.00212574,65.161,3.002637981,
39.229,3.451865371,65.156,3.002298117,65.199,3.002103274,
39.249,3.451781191,65.178,3.002528667,65.226,3.002582208,
39.269,3.451683745,65.226,3.002449989,65.258,3.002618619,
39.289,3.451541889,65.244,3.002204657,65.293,3.001873886,
39.309,3.451345837,65.287,3.001657009,65.325,3.00180921,
39.329,3.451338942,65.331,3.001513958,65.358,3.001439203,
39.349,3.451347056,65.349,3.001540184,65.392,3.001406361,
39.369,3.451264047,65.392,3.00144887,65.425,3.001322555,
39.389,3.451068689,65.411,3.001387119,65.461,3.001726546,
39.409,3.450763303,65.463,3.001156569,65.492,3.001494301,
39.429,3.450595962,65.492,3.001219988,65.523,3.001474572,
39.449,3.450452597,65.527,3.001329184,65.558,3.001648788,
39.469,3.450221023,65.56,3.001203775,65.593,3.001581545,
39.489,3.449876892,65.595,3.001392126,65.625,3.00345452,
39.509,3.449427529,65.611,3.00149703,65.659,3.003848228,
39.529,3.44908231,65.652,3.001028061,65.693,3.003878382,
39.549,3.448783007,65.692,2.999693155,65.725,3.002221501,
39.569,3.448442101,65.73,2.998678446,65.757,2.997476651,
39.589,3.448044674,65.751,2.998375177,65.798,2.997076718,
39.609,3.447589759,65.765,2.998132467,65.827,2.996444266,
39.629,3.447304421,65.821,2.997722387,65.858,2.996390546,
39.649,3.447099729,65.858,2.997225285,65.891,2.995579344,
39.669,3.446865127,65.873,2.996894836,65.924,2.99652451,
39.689,3.446567777,65.922,2.996735811,65.958,2.996619365,
39.709,3.446208189,65.935,2.996861219,65.991,2.996626231,
39.729,3.44593753,65.986,2.997087955,66.025,2.997176621,
39.749,3.445764796,66.029,2.997799873,66.057,2.997222499,
39.769,3.445633642,66.05,2.998221397,66.088,2.999752271,
39.789,3.445530868,66.076,2.998540878,66.125,2.999960048,
39.809,3.445429988,66.119,2.999384642,66.158,3.001249786,
39.829,3.445481751,66.158,3.000229836,66.195,3.001355355,
39.849,3.445605037,66.191,2.999783278,66.231,3.000909607,
39.869,3.445667656,66.23,2.999337196,66.258,2.997478032,
39.889,3.445636434,66.247,2.99948287,66.293,2.997410759,
39.909,3.44550503,66.281,2.999445438,66.325,2.997051746,
39.929,3.445354604,66.331,2.999076366,66.358,2.997022528,
39.949,3.445263294,66.361,2.999308109,66.391,2.999374548,
39.969,3.445158622,66.392,2.997397661,66.424,2.996774827,
39.989,3.445020991,66.424,2.995529652,66.459,2.99170462,
40.009,3.444829499,66.455,2.990957022,66.504,2.989236773,
40.029,3.444708515,66.495,2.987542152,66.534,2.984593762,
40.049,3.444695775,66.518,2.986116886,66.559,2.984202241,
40.069,3.444643323,66.556,2.984909773,66.597,2.98257248,
40.089,3.444514014,66.594,2.984041929,66.631,2.982434594,
40.109,3.44429481,66.612,2.983667135,66.663,2.981611282,
40.129,3.444006287,66.654,2.983500004,66.693,2.985060627,
40.149,3.443734905,66.688,2.984190941,66.724,2.985350711,
40.169,3.443503662,66.728,2.983659506,66.755,2.984780256,
40.189,3.443311541,66.748,2.983582735,66.792,2.984733091,
40.209,3.443109884,66.786,2.984346628,66.825,2.985268572,
40.229,3.44286347,66.821,2.986121416,66.858,2.988474884,
40.249,3.442614167,66.853,2.988571882,66.89,2.988743554,
40.269,3.442347874,66.889,2.991167545,66.94,2.991788686,
40.289,3.442096783,66.907,2.991919994,66.957,2.993815755,
40.309,3.441836645,66.958,2.99377656,66.993,2.996600305,
40.329,3.441546007,66.979,2.994776726,67.025,2.996832118,
40.349,3.441297457,67.019,2.996812582,67.058,2.99968188,
40.369,3.441189339,67.055,2.998684406,67.091,2.999919704,
40.389,3.441232971,67.096,3.00163269,67.125,3.003386553,
40.409,3.441323384,67.111,3.003111362,67.159,3.002099803,
40.429,3.441369716,67.158,3.006029129,67.192,3.006018668,
40.449,3.441352112,67.194,3.008503437,67.225,3.010022579,
40.469,3.441322773,67.209,3.010064125,67.258,3.012102368,
40.489,3.441307388,67.255,3.012671232,67.294,3.016289852,
40.509,3.441279691,67.296,3.015762091,67.325,3.016644603,
40.529,3.441220584,67.313,3.017136335,67.358,3.020756402,
40.549,3.441191264,67.36,3.020178795,67.392,3.021103649,
40.569,3.441128141,67.379,3.021580696,67.425,3.025208192,
40.589,3.441034488,67.419,3.024579048,67.458,3.02331344,
40.609,3.440904616,67.462,3.02621603,67.492,3.025808704,
40.629,3.440808679,67.495,3.02666831,67.525,3.026375054,
40.649,3.440834956,67.516,3.026696682,67.559,3.026422172,
40.669,3.440823832,67.552,3.027215958,67.594,3.026006716,
40.689,3.440743348,67.586,3.028112411,67.626,3.027574623,
40.709,3.440590939,67.623,3.029337883,67.658,3.027706244,
40.729,3.440464606,67.662,3.030838966,67.695,3.029668824,
40.749,3.440486617,67.683,3.031468153,67.726,3.029833551,
40.769,3.440487724,67.708,3.032143116,67.757,3.031368187,
40.789,3.440421221,67.755,3.033128262,67.795,3.031496988,
40.809,3.440280169,67.792,3.033986092,67.826,3.03392756,
40.829,3.440191208,67.811,3.034371138,67.858,3.034131,
40.849,3.440239746,67.853,3.03537035,67.891,3.035195266,
40.869,3.440246385,67.893,3.035621643,67.926,3.035284357,
40.889,3.44018095,67.93,3.035686016,67.962,3.035837739,
40.909,3.44003354,67.957,3.0359447,67.992,3.035884179,
40.929,3.439877313,67.986,3.036174297,68.026,3.036403525,
40.949,3.439736623,68.03,3.036886454,68.055,3.035837697,
40.969,3.439591476,68.054,3.037380934,68.093,3.037630192,
40.989,3.439435755,68.097,3.039130449,68.125,3.037780814,
41.009,3.439273145,68.115,3.039868116,68.161,3.040034175,
41.029,3.439119999,68.15,3.041005373,68.199,3.041837019,
41.049,3.438971354,68.199,3.040308237,68.231,3.041440179,
41.069,3.438849506,68.221,3.039992809,68.259,3.040894204,
41.089,3.438876882,68.256,3.039749384,68.292,3.040847685,
41.109,3.438934844,68.296,3.040150881,68.325,3.041211114,
41.129,3.438995686,68.326,3.040253639,68.358,3.040716112,
41.149,3.439026457,68.36,3.040681124,68.392,3.041167789,
41.169,3.43900532,68.391,3.040976524,68.433,3.041205403,
41.189,3.439025876,68.41,3.041353703,68.458,3.042320548,
41.209,3.439023858,68.455,3.042337894,68.493,3.042414284,
41.229,3.439011782,68.49,3.042982817,68.531,3.043663925,
41.249,3.438987017,68.528,3.043815136,68.558,3.043768912,
41.269,3.438989195,68.55,3.043653488,68.592,3.043628586,
41.289,3.439099653,68.585,3.043260098,68.625,3.042866047,
41.309,3.439232403,68.617,3.043018579,68.658,3.042801906,
41.329,3.439370879,68.655,3.043805838,68.69,3.043718317,
41.349,3.439506769,68.689,3.044386387,68.725,3.04497765,
41.369,3.439695198,68.724,3.044728756,68.759,3.045823565,
41.389,3.439987897,68.758,3.044718027,68.792,3.045846152,
41.409,3.440239437,68.795,3.045007706,68.825,3.045847331,
41.429,3.440422465,68.83,3.044846773,68.858,3.04534437,
41.449,3.440539673,68.848,3.044730663,68.892,3.045061918,
41.469,3.440679397,68.885,3.044584513,68.925,3.045038221,
41.489,3.440840559,68.918,3.044743538,68.959,3.046563731,
41.509,3.441026972,68.959,3.045574188,68.993,3.046692905,
41.529,3.441366072,68.992,3.045485973,69.02,3.047001622,
41.549,3.441735153,69.027,3.045997858,69.058,3.047500324,
41.569,3.442089364,69.064,3.046387911,69.093,3.045919758,
41.589,3.442412254,69.082,3.046987295,69.125,3.047440985,
41.609,3.442735774,69.118,3.048624516,69.158,3.047568056,
41.629,3.443070143,69.158,3.050063848,69.192,3.049548538,
41.649,3.443397157,69.187,3.051452398,69.225,3.052101418,
41.669,3.443819848,69.231,3.052220583,69.258,3.052235076,
41.689,3.444232356,69.264,3.05216217,69.292,3.052246462,
41.709,3.444566469,69.296,3.052126169,69.325,3.053379509,
41.729,3.44482527,69.329,3.05275774,69.358,3.053735491,
41.749,3.445067546,69.364,3.05238843,69.392,3.053765705,
41.769,3.445478665,69.395,3.052028894,69.425,3.051962807,
41.789,3.445877517,69.427,3.051737309,69.456,3.051387665,
41.809,3.446198924,69.445,3.051969051,69.492,3.051339345,
41.829,3.446452924,69.485,3.051807165,69.525,3.051325554,
41.849,3.446705379,69.524,3.051413059,69.55,3.051324109,
41.869,3.446979901,69.563,3.051256418,69.592,3.051160084,
41.889,3.447275861,69.581,3.050668001,69.625,3.042522817,
41.909,3.447703425,69.618,3.041843176,69.658,3.041797791,
41.929,3.448200158,69.656,3.031802893,69.692,3.029884509,
41.949,3.448718628,69.689,3.025315762,69.726,3.021898918,
41.969,3.449235546,69.724,3.020859003,69.758,3.021228946,
41.989,3.449756195,69.76,3.018317938,69.792,3.018432093,
42.009,3.450438739,69.792,3.017285824,69.826,3.017395246,
42.029,3.451169624,69.826,3.016802311,69.859,3.016596031,
42.049,3.451894742,69.841,3.016714573,69.892,3.016729627,
42.069,3.452573823,69.886,3.017021656,69.927,3.016740572,
42.089,3.453220607,69.918,3.018167734,69.958,3.019062012,
42.109,3.453859259,69.954,3.019688845,69.991,3.021450881,
42.129,3.454482882,69.984,3.021333694,70.025,3.021191322,
42.149,3.455173649,70.03,3.024876356,70.057,3.024417904,
42.169,3.45585843,70.061,3.027990341,70.092,3.029216885,
42.189,3.456564868,70.092,3.031096935,70.123,3.029255017,
42.209,3.457414235,70.132,3.032860279,70.161,3.032046093,
42.229,3.458259848,70.152,3.033557177,70.199,3.032279737,
42.249,3.459083778,70.171,3.034157276,70.227,3.034109314,
42.269,3.459875296,70.23,3.035088062,70.265,3.034262828,
42.289,3.460639327,70.25,3.035742521,70.304,3.035866158,
