"/uav_ground_truth/pose/pose/position/x_x","/uav_ground_truth/pose/pose/position/x_y","/del_uav/KF_pose/x_y","/ual/pose/pose/position/x_y"
4.217,0.002368540367,-0.01185000377,-0.04013614357,
4.237,0.002372592177,-0.01155672866,-0.04351327941,
4.257,0.002374490076,-0.01131894328,-0.04571365565,
4.277,0.002378648396,-0.01300230136,-0.04723947495,
4.297,0.002382977575,-0.01440286554,-0.05117971078,
4.317,0.002387177292,-0.01556991643,-0.05351877213,
4.337,0.002387493655,-0.01723510269,-0.05346014723,
4.357,0.002387493343,-0.01862341993,-0.05343678966,
4.377,0.002390499345,-0.01978071827,-0.05473174527,
4.397,0.00239508049,-0.02014830349,-0.05377040431,
4.417,0.002399347081,-0.02045458831,-0.04904242605,
4.437,0.002403512786,-0.02070990557,-0.04366194084,
4.457,0.002407800697,-0.01906753499,-0.03644751012,
4.477,0.002412213868,-0.0152124163,-0.03026133217,
4.497,0.002419850926,-0.0119995916,-0.02683883905,
4.517,0.002421929671,-0.009321984984,-0.02076612785,
4.537,0.002426374744,-0.00650024041,-0.01555026509,
4.557,0.002430853432,-0.002293560523,-0.007998502813,
4.577,0.002435445758,0.001212379274,0.0008513730136,
4.597,0.002439748406,0.004134061603,0.008768316358,
4.617,0.002444238177,0.009386202573,0.01482387166,
4.637,0.002448409525,0.01376263154,0.01736246608,
4.657,0.002452638126,0.01740612698,0.01886263862,
4.677,0.00245681645,0.02043737245,0.02185498178,
4.697,0.002461041062,0.0247629239,0.02428325824,
4.717,0.002465397389,0.02836955283,0.02605934814,
4.737,0.002469722851,0.03137528128,0.02889976092,
4.757,0.002474752507,0.03573767477,0.04240816832,
4.777,0.00248025578,0.04122857748,0.05391781405,
4.797,0.002485230353,0.0465852926,0.06067264825,
4.817,0.0024899907,0.0529045473,0.08729287982,
4.837,0.002494445411,0.06188146949,0.09601878375,
4.857,0.002497443319,0.07307311544,0.1156984791,
4.877,0.002504150376,0.08239944375,0.1231094897,
4.897,0.002508640277,0.09278862421,0.125979811,
4.917,0.002512899541,0.1014462994,0.1311759055,
4.937,0.002517299799,0.1105168458,0.1398561299,
4.957,0.002517668468,0.1209077064,0.1497246921,
4.977,0.002520197943,0.1314219312,0.1624791622,
4.997,0.002520526236,0.1420368294,0.1689670533,
5.017,0.002525044932,0.150882363,0.1660487056,
5.037,0.002529900166,0.1563952981,0.1662144363,
5.057,0.0025346213,0.1609892285,0.167702809,
5.077,0.002539232903,0.1648240036,0.1725471765,
5.097,0.002543817082,0.1680192266,0.1801225841,
5.117,0.002550106542,0.1725373878,0.1798875779,
5.137,0.002552079362,0.1744473913,0.1726147383,
5.157,0.002556658329,0.1772218786,0.1684010774,
5.177,0.002561373686,0.1776816145,0.1659636497,
5.197,0.002566083111,0.1780689472,0.1616467088,
5.217,0.002570407911,0.1783919713,0.1580924392,
5.237,0.002575082389,0.1763926565,0.140577212,
5.257,0.002581519699,0.1710152804,0.1324544251,
5.277,0.002586227856,0.1646646061,0.1072516367,
5.297,0.002590981893,0.155104152,0.08951090276,
5.317,0.002595652183,0.1434162071,0.07059334964,
5.337,0.002600374758,0.1336762317,0.04826941714,
5.357,0.0026052987,0.1181298391,0.03373255581,
5.377,0.00260752406,0.101463904,0.0004883055808,
5.397,0.002608427731,0.08571092761,-0.01677533984,
5.417,0.002613169929,0.06701732803,-0.05073906481,
5.437,0.002617912382,0.03721521767,-0.06932903826,
5.457,0.002622988925,0.008663713547,-0.1070532501,
5.477,0.002627959467,-0.01907067385,-0.1436118633,
5.497,0.002635996998,-0.04775404037,-0.1560023576,
5.517,0.002638707084,-0.07376837568,-0.1794276237,
5.537,0.002644440455,-0.1781989752,-0.2039892673,
5.557,0.002646401419,-0.2677488087,-0.2198652476,
5.577,0.002650935761,-0.3470225701,-0.2454114854,
5.597,0.002655416924,-0.4145610517,-0.2507033944,
5.617,0.002660054986,-0.4735277057,-0.2629488111,
5.637,0.002664607459,-0.4371135772,-0.2784605026,
5.657,0.00266959956,-0.4077100505,-0.2874946296,
5.677,0.002674795377,-0.386893331,-0.3059336245,
5.697,0.002679760948,-0.3704144168,-0.3240723312,
5.717,0.002684849384,-0.3603432919,-0.334245652,
5.737,0.002690041822,-0.3640187328,-0.3427276611,
5.757,0.002692740839,-0.3661234941,-0.3456697762,
5.777,0.002697410047,-0.3696735756,-0.3520509303,
5.797,0.002702093536,-0.3745970596,-0.3613754511,
5.817,0.002707130669,-0.378522284,-0.3709776998,
5.837,0.002709586055,-0.3836336097,-0.3756402731,
5.857,0.002714013137,-0.3877492674,-0.3719108105,
5.877,0.002719217481,-0.3911668249,-0.3717482388,
5.897,0.00272641132,-0.402121946,-0.3716826439,
5.917,0.002728384195,-0.4112320126,-0.3735836446,
5.937,0.002731511844,-0.418708409,-0.3753967583,
5.957,0.002737816778,-0.4249270803,-0.3764088154,
5.977,0.002742448872,-0.413853948,-0.3711302876,
5.997,0.002747259134,-0.4026720886,-0.3640465438,
6.017,0.0027522967,-0.3933728283,-0.3574386537,
6.037,0.002757179545,-0.3836837801,-0.352524817,
6.057,0.002761878213,-0.3824709797,-0.3499884009,
6.077,0.002766529849,-0.3814707838,-0.3488310277,
6.097,0.002772116927,-0.3787984382,-0.3424168825,
6.117,0.002777583882,-0.371100865,-0.3351607621,
6.137,0.002782497036,-0.3628597945,-0.327944845,
6.157,0.002786905253,-0.3560211696,-0.3229117095,
6.177,0.002791432169,-0.3484701792,-0.3179811239,
6.197,0.002796057175,-0.3422038441,-0.3161478639,
6.217,0.002800745595,-0.3409145323,-0.308673203,
6.237,0.002805525443,-0.3398829206,-0.3016119599,
6.257,0.002808905134,-0.3372171984,-0.2949590385,
6.277,0.002809371581,-0.3350013064,-0.290820837,
6.297,0.002809722436,-0.3331992777,-0.2857570052,
6.317,0.002809838205,-0.3208268854,-0.2838387191,
6.337,0.002809868977,-0.3105098978,-0.2769987583,
6.357,0.002809857764,-0.3000507403,-0.2711135745,
6.377,0.002809813988,-0.2894786561,-0.2658067644,
6.397,0.002809746602,-0.283549102,-0.2604134381,
6.417,0.002809660032,-0.2786088314,-0.2554692328,
6.437,0.00280957838,-0.2726884531,-0.2534277141,
6.457,0.002809528043,-0.2678025451,-0.2467474639,
6.477,0.002809503746,-0.2587569594,-0.241075784,
6.497,0.002809478013,-0.2511960642,-0.2366750687,
6.517,0.002809443341,-0.2448933951,-0.2326293886,
6.537,0.002809415378,-0.2355132426,-0.2289105505,
6.557,0.002809399142,-0.2276643094,-0.2268462181,
6.577,0.002809391607,-0.2211209031,-0.2254636884,
6.597,0.002809623141,-0.2137894807,-0.2207391262,
6.617,0.002809593695,-0.2076781078,-0.2187470794,
6.637,0.002809558673,-0.2054219785,-0.2146904469,
6.657,0.002809529823,-0.2035423454,-0.2112720311,
6.677,0.002809490327,-0.2001348251,-0.2078533024,
6.697,0.002809435983,-0.1972965359,-0.2062553316,
6.717,0.002809364551,-0.1949481492,-0.2035461962,
6.737,0.002809477478,-0.1900783798,-0.2011869252,
6.757,0.002808442667,-0.1860203612,-0.2002440095,
6.777,0.002802948897,-0.1807888697,-0.1983689219,
6.797,0.002796509694,-0.176428738,-0.1965437829,
6.817,0.00279311298,-0.1738714647,-0.1934062243,
6.837,0.002797304419,-0.1717367323,-0.1899993718,
6.857,0.002796511247,-0.1681021203,-0.1872746199,
6.877,0.002789587411,-0.1650697387,-0.1860139668,
6.897,0.002785219669,-0.1625424444,-0.1836439669,
6.917,0.00277761642,-0.1546470829,-0.1814611107,
6.937,0.002767345669,-0.1480306658,-0.1776993126,
6.957,0.002765459369,-0.1406554359,-0.1760814041,
6.977,0.002757396943,-0.1344815067,-0.1731856018,
6.997,0.002741908505,-0.1325904765,-0.1705471277,
7.017,0.002735414908,-0.1310055952,-0.1694571227,
7.037,0.002736148631,-0.1296844447,-0.1672383249,
7.057,0.002739875629,-0.1267183408,-0.1653668135,
7.077,0.002743201848,-0.1242458466,-0.1606293917,
7.097,0.002743604513,-0.1221724459,-0.1577112675,
7.117,0.002743507552,-0.117153418,-0.1564343721,
7.137,0.002740490492,-0.1111124051,-0.1536530256,
7.157,0.002737947326,-0.1060653953,-0.151268065,
7.177,0.002744707671,-0.1018481677,-0.1473246366,
7.197,0.002750009819,-0.09613925262,-0.1444769651,
7.217,0.002753049551,-0.08950463807,-0.141950354,
7.237,0.002755911991,-0.08397192316,-0.1407922059,
7.257,0.00276319677,-0.08493230795,-0.1386853606,
7.277,0.002769911732,-0.08573794665,-0.1366358697,
7.297,0.002777088943,-0.08640999438,-0.1350152194,
7.317,0.002782586052,-0.08511839535,-0.1306837499,
7.337,0.002786622221,-0.08404245447,-0.1268884242,
7.357,0.002795651505,-0.08402952932,-0.1235268936,
7.377,0.002805293762,-0.08216179643,-0.1205275133,
7.397,0.002814746655,-0.08060584574,-0.1175080463,
7.417,0.002824595865,-0.06910739826,-0.1140168235,
7.437,0.00283579526,-0.05951014637,-0.1107184291,
7.457,0.002847911781,-0.04965258148,-0.1079084426,
7.477,0.002858681775,-0.04926390111,-0.1055429056,
7.497,0.002869671993,-0.04894005252,-0.1035860032,
7.517,0.002878920063,-0.04866769633,-0.1027285233,
7.537,0.002888772021,-0.04860564851,-0.09917505085,
7.557,0.002899185394,-0.04669874717,-0.09748090804,
7.577,0.002910502429,-0.04510698271,-0.09397689998,
7.597,0.002923953908,-0.04377987956,-0.0910128057,
7.617,0.002936956538,-0.04263782583,-0.08975280076,
7.637,0.002949106884,-0.03983079108,-0.08714986593,
7.657,0.002964208136,-0.03749163731,-0.08451993018,
7.677,0.002982418327,-0.03554243659,-0.08078180254,
7.697,0.002999815159,-0.03391824849,-0.07917120308,
7.717,0.003016613804,-0.0285093462,-0.07644808292,
7.737,0.003033404564,-0.02399495393,-0.07394393533,
7.757,0.003050299432,-0.02023267034,-0.07308206707,
7.777,0.003067151286,-0.01709058816,-0.07052835077,
7.797,0.003083260026,-0.01446288339,-0.06607441604,
7.817,0.003099973992,-0.01075063477,-0.06410976499,
7.837,0.003117273198,-0.007710310282,-0.06053525209,
7.857,0.003141971805,-0.0051801458,-0.05740511417,
7.877,0.003141971791,-0.001571277176,-0.05467338488,
7.897,0.003141971791,0.003290971592,-0.0502641201,
7.917,0.003141971791,0.00734506018,-0.04678877443,
7.937,0.003141971789,0.0107262515,-0.04533436522,
7.957,0.003141971789,0.01563229847,-0.04203922302,
7.977,0.003141971789,0.01972502531,-0.04034343734,
7.997,0.003141971789,0.02314325427,-0.03800898045,
8.017,0.003141971789,0.0259921386,-0.03433254734,
8.037,0.003141971788,0.0328916405,-0.03106496669,
8.057,0.003141971787,0.0386403331,-0.02873560786,
8.077,0.003141971791,0.0434327897,-0.02803752199,
8.097,0.003141971789,0.047427146,-0.02698727697,
8.117,0.00314197179,0.04737320047,-0.02665394358,
8.137,0.003141971789,0.04732805193,-0.02402864024,
8.157,0.003141971788,0.04729152171,-0.02235392481,
8.177,0.00314197179,0.04911634263,-0.01964052394,
8.197,0.003141971789,0.05063824539,-0.01767982356,
8.217,0.00314197179,0.05174201766,-0.01664084382,
8.237,0.00314197179,0.05266393233,-0.01542054117,
8.257,0.003141971789,0.05343528933,-0.01433125697,
8.277,0.00314197179,0.05407758239,-0.01063668914,
8.297,0.003141971788,0.05647142202,-0.009200725704,
8.317,0.003141971789,0.05846637415,-0.007064396515,
8.337,0.003185798116,0.06013219894,-0.005480415188,
8.357,0.003423084039,0.07302027578,-0.005212181713,
8.377,0.003314566273,0.08376549786,-0.002575844759,
8.397,0.003045113764,0.09272330149,0.00202734652,
8.417,0.002556524193,0.1001925209,0.004690601956,
8.437,0.001818547288,0.0987078067,0.006940005813,
8.457,0.0008286962479,0.09746014569,0.008073097095,
8.477,-0.0003711510342,0.09641907543,0.008346966468,
8.497,-0.001756928961,0.09425545383,0.008863369003,
8.517,-0.003322686023,0.09430066024,0.01203289721,
8.537,-0.005072223872,0.09433749573,0.0142530296,
8.557,-0.006919111927,0.09436840499,0.01600709185,
8.577,-0.008779691924,0.09132628691,0.01637759991,
8.597,-0.01070697987,0.08879249726,0.01637024805,
8.617,-0.01268901317,0.0866812845,0.01853662357,
8.637,-0.01476365841,0.08492375023,0.02205451205,
8.657,-0.01701673635,0.08364865941,0.02426265366,
8.677,-0.01947225494,0.08258553668,0.02506578155,
8.697,-0.02216689587,0.08169803679,0.02632168867,
8.717,-0.02510226772,0.08095803198,0.02635779418,
8.737,-0.02825609937,0.08033934308,0.0260924194,
8.757,-0.03159840306,0.07995239156,0.03016584367,
8.777,-0.03510723312,0.07962970062,0.03287725523,
8.797,-0.03877704493,0.08121601448,0.03427681699,
8.817,-0.04258342798,0.08253753794,0.03500367701,
8.837,-0.04649460667,0.08363854552,0.0353298597,
8.857,-0.05048170473,0.08455597821,0.03663918748,
8.877,-0.05452329998,0.09425943366,0.04245500639,
8.897,-0.05860641639,0.1042025215,0.0473141931,
8.917,-0.0627138227,0.1124905949,0.04900483787,
8.937,-0.06682896833,0.1155601035,0.04999906942,
8.957,-0.07093820999,0.1181163929,0.04935944453,
8.977,-0.07503027514,0.1175474498,0.05340075865,
8.997,-0.07909467439,0.1189278744,0.05679398403,
9.017,-0.0831207097,0.120078529,0.05836877599,
9.037,-0.08709979904,0.1210382828,0.05849473923,
9.057,-0.09102693279,0.116121216,0.05896555632,
9.077,-0.09489846375,0.1120231395,0.05791221187,
9.097,-0.09870750998,0.1086073831,0.05902963132,
9.117,-0.1024480752,0.1093710411,0.06404437125,
9.137,-0.1061187404,0.1100073695,0.06634257734,
9.157,-0.1097193387,0.1123931375,0.06693670899,
9.177,-0.1132474477,0.1143812976,0.0671222508,
9.197,-0.1166952402,0.1168532824,0.06659972668,
9.217,-0.1200603356,0.1189143324,0.06973859668,
9.237,-0.1233446026,0.1206323052,0.07565252483,
9.257,-0.126550701,0.1220650583,0.07686888427,
9.277,-0.1296789463,0.1215352191,0.07827235758,
9.297,-0.1327230052,0.121092847,0.07837873697,
9.317,-0.1356811099,0.120724153,0.07776307315,
9.337,-0.1385556164,0.1204164139,0.07910820097,
9.357,-0.1413490967,0.1303950043,0.08357347548,
9.377,-0.1440610986,0.1387116946,0.08683286607,
9.397,-0.1466842422,0.1456459535,0.08787424862,
9.417,-0.1492166587,0.1514243016,0.08752711862,
9.437,-0.1516608736,0.1464558657,0.08703816682,
9.457,-0.1540202023,0.1423150947,0.08696701378,
9.477,-0.1562953281,0.1407198248,0.08924034238,
9.497,-0.1584812185,0.1412640892,0.09230927378,
9.517,-0.1605790355,0.1417179693,0.09285111725,
9.537,-0.1625932939,0.1420964738,0.09291884303,
9.557,-0.1645282208,0.1396472818,0.09058644623,
9.577,-0.1663853663,0.1376060914,0.09182232618,
9.597,-0.1681603195,0.1359044244,0.09587850422,
9.617,-0.1698532306,0.1344864143,0.09675297141,
9.637,-0.1714682463,0.1333042057,0.09692100435,
9.657,-0.1730105301,0.1356667342,0.09492492676,
9.677,-0.1744833232,0.1376321862,0.09361963719,
9.697,-0.1758853305,0.1392655323,0.09480949491,
9.717,-0.1772184819,0.1406260851,0.1005794555,
9.737,-0.1784871479,0.1403363909,0.1015846655,
9.757,-0.1796953967,0.1400950167,0.1033340022,
9.777,-0.180845364,0.1398945234,0.1022117138,
9.797,-0.1819354967,0.1397275797,0.1017106399,
9.817,-0.1829667999,0.1477438377,0.1016452834,
9.837,-0.1839420284,0.1544130966,0.1040294543,
9.857,-0.1848640968,0.1599697417,0.1042700633,
9.877,-0.1857342383,0.1645977644,0.1046623364,
9.897,-0.1865512697,0.1590075873,0.1031716987,
9.917,-0.1873171547,0.1543491241,0.1006202474,
9.937,-0.1880355836,0.1504664849,0.101867266,
9.957,-0.1887102078,0.1482649352,0.1029240116,
9.977,-0.1893433255,0.1464291791,0.1050630435,
9.997,-0.1899351686,0.1448990913,0.1050665081,
10.017,-0.1904873825,0.1436233868,0.1041416153,
10.037,-0.1910021306,0.143191783,0.1021842062,
10.057,-0.1914811333,0.1428316889,0.1016689613,
10.077,-0.1919255342,0.1425314771,0.1049358398,
10.097,-0.1923349959,0.1421200614,0.1059416607,
10.117,-0.1927100983,0.141776698,0.1069246605,
10.137,-0.1930526202,0.1414902687,0.1065715253,
10.157,-0.1933645512,0.141252705,0.1046896577,
10.177,-0.1936474991,0.139724447,0.1020141691,
10.197,-0.1939017032,0.1384524848,0.1049742252,
10.217,-0.1941279824,0.1373936025,0.1072001979,
10.237,-0.1943280838,0.136512603,0.1072996929,
10.257,-0.1945036737,0.1357791847,0.1067823246,
10.277,-0.1946556864,0.1351689766,0.105867438,
