"/uav_ground_truth/pose/pose/position/z_x","/uav_ground_truth/pose/pose/position/z_y","/ual/pose/pose/position/z_y","/del_uav/KF_pose/z_y"
93.506,3.406800317, , ,
93.526,3.407476305, , ,
93.546,3.408136314, , ,
93.566,3.408779529, , ,
93.586,3.409403499, , ,
93.606,3.410023456, , ,
93.626,3.410651429, , ,
93.646,3.411281532, , ,
93.666,3.411913268, , ,
93.686,3.412535386, , ,
93.706,3.413133445, , ,
93.726,3.413718255, , ,
93.746,3.414293312, , ,
93.766,3.414849197, , ,
93.786,3.415374703, , ,
93.806,3.415880558, , ,
93.826,3.41638657, , ,
93.846,3.416894387, , ,
93.866,3.417397036, , ,
93.886,3.417897314, , ,
93.906,3.418395932, , ,
93.926,3.418881432, , ,
93.946,3.419344003, , ,
93.966,3.419786797, , ,
93.986,3.420213476, , ,
94.006,3.420623739, , ,
94.026,3.421011468, , ,
94.046,3.421363755, , ,
94.066,3.42168604, , ,
94.086,3.421987441, , ,
94.106,3.422276069, , ,
94.126,3.42256132, , ,
94.146,3.422847946, , ,
94.166,3.423127046, , ,
94.186,3.423383164, , ,
94.206,3.42361729, , ,
94.226,3.423837923, , ,
94.246,3.424056614, , ,
94.266,3.424273752, , ,
94.286,3.42448111, , ,
94.306,3.42467812, , ,
94.326,3.424867709, , ,
94.346,3.425045965, , ,
94.366,3.42520895, , ,
94.386,3.425356, , ,
94.406,3.425478361, , ,
94.426,3.425579584, , ,
94.446,3.425662493, , ,
94.466,3.425738569, , ,
94.486,3.425815, , ,
94.506,3.425887414, , ,
94.526,3.425936266, , ,
94.546,3.425961245, , ,
94.566,3.425982769, , ,
94.586,3.426018812, , ,
94.606,3.426070839, , ,
94.626,3.426129194, , ,
94.646,3.426177011, , ,
94.666,3.42620892, , ,
94.686,3.42624076, , ,
94.706,3.426274796, , ,
94.726,3.426312047, , ,
94.746,3.426350013, , ,
94.766,3.426390557, , ,
94.786,3.426427311, , ,
94.806,3.426449634, , ,
94.826,3.426446573, , ,
94.846,3.426424937, , ,
94.866,3.42639994, , ,
94.886,3.426363242, , ,
94.906,3.426307295, , ,
94.926,3.426229102, , ,
94.946,3.42614039, , ,
94.966,3.426042216, , ,
94.986,3.425935092, , ,
95.006,3.425828498, , ,
95.026,3.425717524, , ,
95.046,3.425576139, , ,
95.066,3.425389078, , ,
95.086,3.425175075, , ,
95.106,3.42496677, , ,
95.126,3.424770028, , ,
95.146,3.424574674, , ,
95.166,3.424365923, , ,
95.186,3.42413486, , ,
95.206,3.423882248, , ,
95.226,3.423617101, , ,
95.246,3.423348108, , ,
95.266,3.423067243, , ,
95.286,3.42277034, , ,
95.306,3.422465167, , ,
95.326,3.42216196, , ,
95.346,3.421863169, , ,
95.366,3.42157392, , ,
95.386,3.421294873, , ,
95.406,3.421017663, , ,
95.426,3.420740681, , ,
95.446,3.420460384, , ,
95.466,3.420170175, , ,
95.486,3.419880377, , ,
95.506,3.419589732, , ,
95.526,3.419293851, , ,
95.546,3.418986512, , ,
95.566,3.418662295, , ,
95.586,3.418312454, , ,
95.606,3.41794215, , ,
95.626,3.417547488, , ,
95.646,3.417134559, , ,
95.666,3.416714445, , ,
95.686,3.416282325, , ,
95.706,3.415842085, , ,
95.726,3.415402087, , ,
95.746,3.414959635, , ,
95.766,3.414508941, , ,
95.786,3.414057327, , ,
95.806,3.413593169, , ,
95.826,3.413116393, , ,
95.846,3.412628582, , ,
95.866,3.412117152, , ,
95.886,3.411572571, , ,
95.906,3.41100991, , ,
95.926,3.41043001, , ,
95.946,3.409831167, , ,
95.966,3.40923088, , ,
95.986,3.408639216, , ,
96.006,3.408051449, , ,
96.026,3.407460701, , ,
96.046,3.406858456, , ,
96.066,3.406231034, , ,
96.086,3.405578628, , ,
96.106,3.404909335, , ,
96.126,3.404247425, , ,
96.146,3.403602761, , ,
96.166,3.402978135, , ,
96.186,3.402373186, , ,
96.206,3.401779488, , ,
96.226,3.40119279, , ,
96.246,3.400616043, , ,
96.266,3.400036011, , ,
96.286,3.399445098, , ,
96.306,3.398850505, , ,
96.326,3.398264608, , ,
96.346,3.397695284, , ,
96.366,3.3971402, , ,
96.386,3.396582597, , ,
96.406,3.396008631, , ,
96.426,3.395414531, , ,
96.446,3.394810688, , ,
96.466,3.394203213, , ,
96.486,3.393579815, , ,
96.506,3.392933268, , ,
96.526,3.392288575, , ,
96.546,3.391665104, , ,
96.566,3.39105604, , ,
96.586,3.390445746, , ,
96.606,3.389826603, , ,
96.626,3.389195569, , ,
96.646,3.38855764, , ,
96.666,3.387924986, , ,
96.686,3.387286047, , ,
96.706,3.386628831, , ,
96.726,3.385952131, , ,
96.746,3.385261889, , ,
96.766,3.384562214, , ,
96.786,3.383857167, , ,
96.806,3.383157694, , ,
96.826,3.38246311, , ,
96.846,3.381768887, , ,
96.866,3.381070186, , ,
96.886,3.380376577, , ,
96.906,3.379693407, , ,
96.926,3.379031507, , ,
96.946,3.378403559, , ,
96.966,3.377808135, , ,
96.986,3.377234646, , ,
97.006,3.376685383, , ,
97.026,3.376164893, , ,
97.046,3.375657769, , ,
97.066,3.375167321, , ,
97.086,3.374699128, , ,
97.106,3.374245851, , ,
97.126,3.373808305, , ,
97.146,3.373389426, , ,
97.166,3.372986537, , ,
97.186,3.372593709, , ,
97.206,3.372205179, , ,
97.226,3.37181254, , ,
97.246,3.371412725, , ,
97.266,3.371018776, , ,
97.286,3.370641682, , ,
97.306,3.370269929, , ,
97.326,3.3698897, , ,
97.346,3.369506891, , ,
97.366,3.369120078, , ,
97.386,3.368723188, , ,
97.406,3.368320298, , ,
97.426,3.367923619, , ,
97.446,3.367551577, , ,
97.466,3.3672014, , ,
97.486,3.366850529, , ,
97.506,3.366483897, , ,
97.526,3.366098616, , ,
97.546,3.365698985, , ,
97.566,3.365285768, , ,
97.586,3.364866873, , ,
97.606,3.364466426, , ,
97.626,3.364090198, , ,
97.646,3.363726209, , ,
97.666,3.363369386, , ,
97.686,3.363027426, , ,
97.706,3.362704136, , ,
97.726,3.362392465, , ,
97.746,3.362082985, , ,
97.766,3.361761749, , ,
97.786,3.36143035, , ,
97.806,3.361082927, , ,
97.826,3.360721966, , ,
97.846,3.360353764, , ,
97.866,3.359971434, , ,
97.886,3.359575789, , ,
97.906,3.359184047, , ,
97.926,3.358807498, , ,
97.946,3.358446693, , ,
97.966,3.358115075, , ,
97.986,3.35779654, , ,
98.006,3.357470123, , ,
98.026,3.357132668, , ,
98.046,3.35678557, , ,
98.066,3.35643896, , ,
98.086,3.356103458, , ,
98.106,3.355774073, , ,
98.126,3.355442455, , ,
98.146,3.355105164, , ,
98.166,3.354756886, , ,
98.186,3.35440365, , ,
98.206,3.354060438, , ,
98.226,3.353736898, , ,
98.246,3.353440053, , ,
98.266,3.353170973, , ,
98.286,3.352917906, , ,
98.306,3.352668299, , ,
98.326,3.352414734, , ,
98.346,3.352158967, , ,
98.366,3.351899068, , ,
98.386,3.351635272, , ,
98.406,3.351376356, , ,
98.426,3.35112935, , ,
98.446,3.350891126, , ,
98.466,3.350647072, , ,
98.486,3.350381105, , ,
98.506,3.350091775, , ,
98.526,3.349781712, , ,
98.546,3.349464348, , ,
98.566,3.349151047, , ,
98.586,3.34885206, , ,
98.606,3.348579574, , ,
98.626,3.348340965, , ,
98.646,3.34813495, , ,
98.666,3.347964616, , ,
98.686,3.347830748, , ,
98.706,3.347719957, , ,
98.726,3.347617488, , ,
98.746,3.347512908, , ,
98.766,3.347398944, , ,
98.786,3.347279082, , ,
98.806,3.347150256, , ,
98.826,3.347006483, , ,
98.846,3.346855449, , ,
98.866,3.34670853, , ,
98.886,3.346573708, , ,
98.906,3.346454521, , ,
98.926,3.346345737, , ,
98.946,3.346238412, , ,
98.966,3.346132724, , ,
98.986,3.346031797, , ,
99.006,3.345945096, , ,
99.026,3.345876667, , ,
99.046,3.345828408, , ,
99.066,3.345798308, , ,
99.086,3.345781808, , ,
99.106,3.345759028, , ,
99.126,3.345713493, , ,
99.146,3.345645816, , ,
99.166,3.345563766, , ,
99.186,3.345468009, , ,
99.206,3.345360999, , ,
99.226,3.345249522, , ,
99.246,3.345143621, , ,
99.266,3.345046824, , ,
99.286,3.344958743, , ,
99.306,3.344872434, , ,
99.326,3.344783373, , ,
99.346,3.34469628, , ,
99.366,3.344611978, , ,
99.386,3.34453067, , ,
99.406,3.344452071, , ,
99.426,3.344377356, , ,
99.446,3.344311453, , ,
99.466,3.34424741, , ,
99.486,3.344181684, , ,
99.506,3.344120297, , ,
99.526,3.344064663, , ,
99.546,3.344014803, , ,
99.566,3.343968415, , ,
99.586,3.343920014, , ,
99.606,3.343875793, , ,
99.626,3.343844534, , ,
99.646,3.343832468, , ,
99.666,3.343835506, , ,
99.686,3.343847141, , ,
99.706,3.343861133, , ,
99.726,3.343867528, , ,
99.746,3.343871195, , ,
99.766,3.343879765, , ,
99.786,3.343891005, , ,
99.806,3.343903304, , ,
99.826,3.343921086, , ,
99.846,3.343938858, , ,
99.866,3.343957282, , ,
99.886,3.343983839, , ,
99.906,3.344011937, , ,
99.926,3.344033899, , ,
99.946,3.344066488, , ,
99.966,3.34411714, , ,
99.986,3.34417768, , ,
100.006,3.34425758, , ,
100.026,3.344357999, , ,
100.046,3.344475412, , ,
100.066,3.344602283, , ,
100.086,3.344727388, , ,
100.106,3.344851525, , ,
100.126,3.344978577, , ,
100.146,3.345097929, , ,
100.166,3.345197854, , ,
100.186,3.345280859, , ,
100.206,3.345355967, , ,
100.226,3.345438021, , ,
100.246,3.345518978, , ,
100.266,3.34559088, , ,
100.286,3.345657544, , ,
100.306,3.345714428, , ,
100.326,3.345768053, , ,
100.346,3.345822798, , ,
100.366,3.345880556, , ,
100.386,3.34594085, , ,
100.406,3.346003875, , ,
100.426,3.346062891, , ,
100.446,3.346111166, , ,
100.466,3.346142773, , ,
100.486,3.346152969, , ,
100.506,3.346156126, , ,
100.526,3.34617864, , ,
100.546,3.346240525, , ,
100.566,3.346347166, , ,
100.586,3.346505582, , ,
100.606,3.346692186, , ,
100.626,3.346892874, , ,
100.646,3.347115079, , ,
100.666,3.347373318, , ,
100.686,3.347673729, , ,
100.706,3.3479995, , ,
100.726,3.348330593, , ,
100.746,3.348658621, , ,
100.766,3.348979648, , ,
100.786,3.34929666, , ,
100.806,3.349616833, , ,
100.826,3.349948606, , ,
100.846,3.350292515, , ,
100.866,3.350641333, , ,
100.886,3.350987753, , ,
100.906,3.351332173, , ,
100.926,3.351678105, , ,
100.946,3.352038222, , ,
100.966,3.352426205, , ,
100.986,3.352845081, , ,
101.006,3.353291898, , ,
101.026,3.353754089, , ,
101.046,3.354220041, , ,
101.066,3.354692946, , ,
101.086,3.355175402, , ,
101.106,3.355660914, , ,
101.126,3.356136573, , ,
101.146,3.356601354, , ,
101.166,3.357057987, , ,
101.186,3.357513198, , ,
101.206,3.35796646, , ,
101.226,3.358403506, , ,
101.246,3.358818589, , ,
101.266,3.359211016, , ,
101.286,3.359589034, , ,
101.306,3.359968086, , ,
101.326,3.360352473, , ,
101.346,3.360734265, , ,
101.366,3.361102941, , ,
101.386,3.361459876, , ,
101.406,3.361813219, , ,
101.426,3.362171672, , ,
101.446,3.362526847, , ,
101.466,3.362870626, , ,
101.486,3.363206187, , ,
101.506,3.363533323, , ,
101.526,3.363852043, , ,
101.546,3.364170886, , ,
101.566,3.364502716, , ,
101.586,3.364854319, , ,
101.606,3.365207604, , ,
101.626,3.365547453, , ,
101.646,3.365869475, , ,
101.666,3.36617595, , ,
101.686,3.366477631, , ,
101.706,3.366786265, , ,
101.726,3.367094542, , ,
101.746,3.367395846, , ,
101.766,3.367687787, , ,
101.786,3.367971218, , ,
101.806,3.368250154, , ,
101.826,3.3685278, , ,
101.846,3.368798015, , ,
101.866,3.369046722, , ,
101.886,3.36926871, , ,
101.906,3.369478016, , ,
101.926,3.369679388, , ,
101.946,3.369867683, , ,
101.966,3.370044325, , ,
101.986,3.37021581, , ,
102.006,3.370396274, , ,
102.026,3.370594281, , ,
102.046,3.370794667, , ,
102.066,3.370992078, , ,
102.086,3.371196832, , ,
102.106,3.37139948, , ,
102.126,3.371596348, , ,
102.146,3.371786762, , ,
102.166,3.371970227, , ,
102.186,3.372164168, , ,
102.206,3.372376166, , ,
102.226,3.372616195, , ,
102.246,3.372890743, , ,
102.266,3.373209666, , ,
102.286,3.373553252, , ,
102.306,3.373904199, , ,
102.326,3.374250343, , ,
102.346,3.374584161, , ,
102.366,3.374914775, , ,
102.386,3.375266283, , ,
102.406,3.375639324, , ,
102.426,3.376035153, , ,
102.446,3.376454709, , ,
102.466,3.376893442, , ,
102.486,3.377326259, , ,
102.506,3.377737549, , ,
102.526,3.378125306, , ,
102.546,3.378504694, , ,
102.566,3.378882821, , ,
102.586,3.37925505, , ,
102.606,3.379610456, , ,
102.626,3.379943271, , ,
102.646,3.380253734, , ,
102.666,3.3805414, , ,
102.686,3.380808469, , ,
102.706,3.381062353, , ,
102.726,3.381308019, , ,
102.746,3.381547485, , ,
102.766,3.381784662, , ,
102.786,3.38201138, , ,
102.806,3.382231826, , ,
102.826,3.382454671, , ,
102.846,3.382669837, , ,
102.866,3.382883102, , ,
102.886,3.383082762, , ,
102.906,3.383264769, , ,
102.926,3.38342606, , ,
102.946,3.383559778, , ,
102.966,3.383666193, , ,
102.986,3.383744658, , ,
103.006,3.383795297, , ,
103.026,3.383824655, , ,
103.046,3.38383276, , ,
103.066,3.383816831, , ,
103.086,3.383765369, , ,
103.106,3.383676257, , ,
103.126,3.383558061, , ,
103.146,3.383416436, , ,
103.166,3.383261782, , ,
103.186,3.383095808, , ,
103.206,3.382915649, , ,
103.226,3.382726597, , ,
103.246,3.382528323, , ,
103.266,3.382301938, , ,
103.286,3.382037513, , ,
103.306,3.381743317, , ,
103.326,3.381427857, , ,
103.346,3.381105708, , ,
103.366,3.380784344, , ,
103.386,3.380465146, , ,
103.406,3.38014147, , ,
103.426,3.379807255, , ,
103.446,3.379463055, , ,
103.466,3.37910424, , ,
103.486,3.378722267, , ,
103.506,3.378316661, , ,
103.526,3.377890924, , ,
103.546,3.37744764, , ,
103.566,3.376996142, , ,
103.586,3.376540657, , ,
103.606,3.376083934, , ,
103.626,3.375619338, , ,
103.646,3.375142476, , ,
103.666,3.374644599, , ,
103.686,3.374114365, , ,
103.706,3.373558907, , ,
103.726,3.372987, , ,
103.746,3.372409909, , ,
103.766,3.371830895, , ,
103.786,3.371243895, , ,
103.806,3.370650347, , ,
103.826,3.370041187, , ,
103.846,3.369409874, , ,
103.866,3.368755102, , ,
103.886,3.368099376, , ,
103.906,3.367456269, , ,
103.926,3.36683239, , ,
103.946,3.36621517, , ,
103.966,3.365586263, , ,
103.986,3.364943267, , ,
104.006,3.364298573, , ,
104.026,3.363661015, , ,
104.046,3.36303451, , ,
104.066,3.362414862, , ,
104.086,3.36179555, , ,
104.106,3.361172758, , ,
104.126,3.360541225, , ,
104.146,3.359894645, , ,
104.166,3.359230548, , ,
104.186,3.358545549, , ,
104.206,3.357850663, , ,
104.226,3.357166477, , ,
104.246,3.356502854, , ,
104.266,3.355865801, , ,
104.286,3.355260437, , ,
104.306,3.354684126, , ,
104.326,3.354120236, , ,
104.346,3.353564498, , ,
104.366,3.353015184, , ,
104.386,3.352457181, , ,
104.406,3.351892689, , ,
104.426,3.3513302, , ,
104.446,3.350761497, , ,
104.466,3.350186417, , ,
104.486,3.349611778, , ,
104.506,3.349054066, , ,
104.526,3.348525129, , ,
104.546,3.348025021, , ,
104.566,3.347545273, , ,
104.586,3.347073493, , ,
104.606,3.346600947, , ,
104.626,3.346127775, , ,
104.646,3.345666484, , ,
104.666,3.345219094, , ,
104.686,3.344780119, , ,
104.706,3.344343474, , ,
104.726,3.343917731, , ,
104.746,3.343497452, , ,
104.766,3.343059127, , ,
104.786,3.342603711, , ,
104.806,3.342144593, , ,
104.826,3.341691275, , ,
104.846,3.341252443, , ,
104.866,3.340837977, , ,
104.886,3.340440533, , ,
104.906,3.340051179, , ,
104.926,3.339668666, , ,
104.946,3.33929484, , ,
104.966,3.338927985, , ,
104.986,3.338568395, , ,
105.006,3.33820602, , ,
105.026,3.337831606, , ,
105.046,3.337442963, , ,
105.066,3.33705356, , ,
105.086,3.336667048, , ,
105.106,3.33627859, , ,
105.126,3.335894916, , ,
105.146,3.33553231, , ,
105.166,3.335199836, , ,
105.186,3.334895526, , ,
105.206,3.334628874, , ,
105.226,3.334395572, , ,
105.246,3.334172663, , ,
105.266,3.333947697, , ,
105.286,3.333728147, , ,
105.306,3.333506697, , ,
105.326,3.333277481, , ,
105.346,3.333039166, , ,
105.366,3.332786933, , ,
105.386,3.332524871, , ,
105.406,3.332262243, , ,
105.426,3.332000787, , ,
105.446,3.331744094, , ,
105.466,3.331493013, , ,
105.486,3.331249087, , ,
105.506,3.331022482, , ,
105.526,3.330802641, , ,
105.546,3.33058409, , ,
105.566,3.330367322, , ,
105.586,3.330152275, , ,
105.606,3.329944843, , ,
105.626,3.329731735, , ,
105.646,3.329504595, , ,
105.666,3.32927237, , ,
105.686,3.329033061, , ,
105.706,3.328786116, , ,
105.726,3.328535789, , ,
105.746,3.328290605, , ,
105.766,3.328057546, , ,
105.786,3.327833989, , ,
105.806,3.327617391, , ,
105.826,3.327403851, , ,
105.846,3.327191482, , ,
105.866,3.326983679, , ,
105.886,3.326779988, , ,
105.906,3.326583484, , ,
105.926,3.326389447, , ,
105.946,3.326193126, , ,
105.966,3.325992865, , ,
105.986,3.325796063, , ,
106.006,3.325605268, , ,
106.026,3.325416446, , ,
106.046,3.325218305, , ,
106.066,3.325008006, , ,
106.086,3.324800154, , ,
106.106,3.32459984, , ,
106.126,3.324402297, , ,
106.146,3.324203838, , ,
106.166,3.324002806, , ,
106.186,3.323798979, , ,
106.206,3.323595167, , ,
106.226,3.323395051, , ,
106.246,3.323209673, , ,
106.266,3.323041624, , ,
106.286,3.32288339, , ,
106.306,3.322739822, , ,
106.326,3.322606992, , ,
106.346,3.322484325, , ,
106.366,3.322364718, , ,
106.386,3.322238881, , ,
106.406,3.322109882, , ,
106.426,3.321978194, , ,
106.446,3.321837935, , ,
106.466,3.32169746, , ,
106.486,3.321568994, , ,
106.506,3.321458159, , ,
106.526,3.321361584, , ,
106.546,3.32126785, , ,
106.566,3.321177525, , ,
106.586,3.321106493, , ,
106.606,3.321061291, , ,
106.626,3.32103262, , ,
106.646,3.321021858, , ,
106.666,3.321034318, , ,
106.686,3.321051137, , ,
106.706,3.3210537, , ,
106.726,3.321044425, , ,
106.746,3.321046658, , ,
106.766,3.321067329, , ,
106.786,3.321102997, , ,
106.806,3.321149552, , ,
106.826,3.321206611, , ,
106.846,3.321252087, , ,
106.866,3.321287256, , ,
106.886,3.321314758, , ,
106.906,3.321338947, , ,
106.926,3.321358207, , ,
106.946,3.321377708, , ,
106.966,3.321399451, , ,
106.986,3.321415144, , ,
107.006,3.321410986, , ,
107.026,3.321381008, , ,
107.046,3.321329895, , ,
107.066,3.321267328, , ,
107.086,3.321197433, , ,
107.106,3.321107824, , ,
107.126,3.320995413, , ,
107.146,3.32087981, , ,
107.166,3.320756126, , ,
107.186,3.320617366, , ,
107.206,3.320471915, , ,
107.226,3.320320987, , ,
107.246,3.320165861, , ,
107.266,3.32000898, , ,
107.286,3.319848389, , ,
107.306,3.319688894, , ,
107.326,3.319534401, , ,
107.346,3.319382122, , ,
107.366,3.319221309, , ,
107.386,3.319043882, , ,
107.406,3.318860722, , ,
107.426,3.318678258, , ,
107.446,3.318493418, , ,
107.466,3.318308575, , ,
107.486,3.318135937, , ,
107.506,3.317991636, , ,
107.526,3.317877132, , ,
107.546,3.317779738, , ,
107.566,3.31769568, , ,
107.586,3.317632383, , ,
107.606,3.31759258, , ,
107.626,3.317588753, , ,
107.646,3.317626335, , ,
107.666,3.317696454, , ,
107.686,3.317777293, , ,
107.706,3.31785841, , ,
107.726,3.317929128, , ,
107.746,3.317988577, , ,
107.766,3.318037104, , ,
107.786,3.318082672, , ,
107.806,3.318128267, , ,
107.826,3.318190529, , ,
107.846,3.318267438, , ,
107.866,3.31835468, , ,
107.886,3.318448819, , ,
107.906,3.318557229, , ,
107.926,3.318678642, , ,
107.946,3.318807291, , ,
107.966,3.318932878, , ,
107.986,3.319048451, , ,
108.006,3.319164705, , ,
108.026,3.319295443, , ,
108.046,3.319450174, , ,
108.066,3.31962744, , ,
108.086,3.319826533, , ,
108.106,3.32004379, , ,
108.126,3.32027439, , ,
108.146,3.320516095, , ,
108.166,3.320769409, , ,
108.186,3.321042807, , ,
108.206,3.321346714, , ,
108.226,3.321669324, , ,
108.246,3.321998422, , ,
108.266,3.322328122, , ,
108.286,3.32266548, , ,
108.306,3.323030377, , ,
108.326,3.323419157, , ,
108.346,3.323811694, , ,
108.366,3.324185918, , ,
108.386,3.324532449, , ,
108.406,3.324856634, , ,
108.426,3.32516762, , ,
108.446,3.325458212, , ,
108.466,3.32572762, , ,
108.486,3.32598679, , ,
108.506,3.326244077, , ,
108.526,3.326507074, , ,
108.546,3.326785667, , ,
108.566,3.327088387, , ,
108.586,3.327413589, , ,
108.606,3.32775392, , ,
108.626,3.328094862, , ,
108.646,3.328432638, , ,
108.666,3.328779626, , ,
108.686,3.329146664, , ,
108.706,3.329527085, , ,
108.726,3.329917753, , ,
108.746,3.330311898, , ,
108.766,3.330708174, , ,
108.786,3.331106196, , ,
108.806,3.331500553, , ,
108.826,3.331886347, , ,
108.846,3.332263724, , ,
108.866,3.332633607, , ,
108.886,3.333005013, , ,
108.906,3.33336533, , ,
108.926,3.333702901, , ,
108.946,3.334018325, , ,
108.966,3.334326302, , ,
108.986,3.334637038, , ,
109.006,3.334956497, , ,
109.026,3.335281243, , ,
109.046,3.335612165, , ,
109.066,3.335947458, , ,
109.086,3.336279813, , ,
109.106,3.336587882, , ,
109.126,3.336854555, , ,
109.146,3.337079449, , ,
109.166,3.337286746, , ,
109.186,3.337495128, , ,
109.206,3.337711705, , ,
109.226,3.337938562, , ,
109.246,3.338169047, , ,
109.266,3.338409092, , ,
109.286,3.338663852, , ,
109.306,3.338933729, , ,
109.326,3.339222118, , ,
109.346,3.339536506, , ,
109.366,3.339878095, , ,
109.386,3.340248604, , ,
109.406,3.340640442, , ,
109.426,3.34104025, , ,
109.446,3.341439848, , ,
109.466,3.341834789, , ,
109.486,3.34222149, , ,
109.506,3.342602332, , ,
109.526,3.342980798, , ,
109.546,3.343364018, , ,
109.566,3.34374566, , ,
109.586,3.344118367, , ,
109.606,3.344477533, , ,
109.626,3.344816057, , ,
109.646,3.345135802, , ,
109.666,3.345447953, , ,
109.686,3.34576258, , ,
109.706,3.346071891, , ,
109.726,3.34637468, , ,
109.746,3.346684956, , ,
109.766,3.347016665, , ,
109.786,3.347358222, , ,
109.806,3.347695989, , ,
109.826,3.348028276, , ,
109.846,3.348367894, , ,
109.866,3.348708404, , ,
109.886,3.349040654, , ,
109.906,3.349359675, , ,
109.926,3.34966626, , ,
109.946,3.349956691, , ,
109.966,3.350230255, , ,
109.986,3.350493324, , ,
110.006,3.350751341, , ,
110.026,3.351006645, , ,
110.046,3.351262167, , ,
110.066,3.35154005, , ,
110.086,3.351844664, , ,
110.106,3.352166951, , ,
110.126,3.35250486, , ,
110.146,3.35286278, , ,
110.166,3.353236583, , ,
110.186,3.353625684, , ,
110.206,3.354028612, , ,
110.226,3.354447069, , ,
110.246,3.354874713, , ,
110.266,3.355310581, , ,
110.286,3.355748937, , ,
110.306,3.356190697, , ,
110.326,3.35664818, , ,
110.346,3.357123036, , ,
110.366,3.35761051, , ,
110.386,3.358102358, , ,
110.406,3.35857972, , ,
110.426,3.359026162, , ,
110.446,3.359433137, , ,
110.466,3.359816188, , ,
110.486,3.360201338, , ,
110.506,3.360608511, , ,
110.526,3.361045543, , ,
110.546,3.361503234, , ,
110.566,3.361964688, , ,
110.586,3.362422813, , ,
110.606,3.362872332, , ,
110.626,3.363304206, , ,
110.646,3.36371829, , ,
110.666,3.364123967, , ,
110.686,3.364527549, , ,
110.706,3.364933962, , ,
110.726,3.365332924, , ,
110.746,3.365718174, , ,
110.766,3.36609327, , ,
110.786,3.366464656, , ,
110.806,3.366839217, , ,
110.826,3.367227287, , ,
110.846,3.367633747, , ,
110.866,3.368051615, , ,
110.886,3.368475426, , ,
110.906,3.368897849, , ,
110.926,3.369317519, , ,
110.946,3.369724566, , ,
110.966,3.370118199, , ,
110.986,3.37049994, , ,
111.006,3.370862918, , ,
111.026,3.371215635, , ,
111.046,3.37156728, , ,
111.066,3.371925395, , ,
111.086,3.372294504, , ,
111.106,3.372661742, , ,
111.126,3.373024974, , ,
111.146,3.373377042, , ,
111.166,3.373723155, , ,
111.186,3.374060435, , ,
111.206,3.374378616, , ,
111.226,3.37467889, , ,
111.246,3.374968892, , ,
111.266,3.375256358, , ,
111.286,3.37553034, , ,
111.306,3.375789361, , ,
111.326,3.376036354, , ,
111.346,3.37627847, , ,
111.366,3.376509595, , ,
111.386,3.376715867, , ,
111.406,3.376896033, , ,
111.426,3.377061374, , ,
111.446,3.377221449, , ,
111.466,3.377367355, , ,
111.486,3.37748771, , ,
111.506,3.377582812, , ,
111.526,3.377647837, , ,
111.546,3.377685773, , ,
111.566,3.377704903, , ,
111.586,3.37771277, , ,
111.606,3.377702586, , ,
111.626,3.377682237, , ,
111.646,3.377661203, , ,
111.666,3.377636538, , ,
111.686,3.377599657, , ,
111.706,3.377555534, , ,
111.726,3.377495306, , ,
111.746,3.377407344, , ,
111.766,3.377291532, , ,
111.786,3.37716056, , ,
111.806,3.377031462, , ,
111.826,3.376907125, , ,
111.846,3.376776013, , ,
111.866,3.376633362, , ,
111.886,3.376480594, , ,
111.906,3.376313401, , ,
111.926,3.376137081, , ,
111.946,3.375966838, , ,
111.966,3.375801882, , ,
111.986,3.375634603, , ,
112.006,3.375459044, , ,
112.026,3.375278107, , ,
112.046,3.375092004, , ,
112.066,3.374904025, , ,
112.086,3.37472244, , ,
112.106,3.374553381, , ,
112.126,3.374392038, , ,
112.146,3.374221185, , ,
112.166,3.374023318, , ,
112.186,3.373795601, , ,
112.206,3.373540114, , ,
112.226,3.373257569, , ,
112.246,3.372953719, , ,
112.266,3.372640626, , ,
112.286,3.372337764, , ,
112.306,3.372041864, , ,
112.326,3.371749945, , ,
112.346,3.371470855, , ,
112.366,3.371198959, , ,
112.386,3.3709331, , ,
112.406,3.370672862, , ,
112.426,3.370399039, , ,
112.446,3.37010784, , ,
112.466,3.369802548, , ,
112.486,3.369489557, , ,
112.506,3.36918682, , ,
112.526,3.368909811, , ,
112.546,3.368661993, , ,
112.566,3.368441678, , ,
112.586,3.368229178, , ,
112.606,3.368018351, , ,
112.626,3.36782513, , ,
112.646,3.367648843, , ,
112.666,3.367488505, , ,
112.686,3.367344234, , ,
112.706,3.367220653, , ,
112.726,3.367116236, , ,
112.746,3.367018012, , ,
112.766,3.366931044, , ,
112.786,3.366864967, , ,
112.806,3.366811245, , ,
112.826,3.366754876, , ,
112.846,3.36668005, , ,
112.866,3.366581551, , ,
112.886,3.366465486, , ,
112.906,3.366340659, , ,
112.926,3.366211663, , ,
112.946,3.366076765, , ,
112.966,3.365938205, , ,
112.986,3.36579434, , ,
113.006,3.365642561, , ,
113.026,3.365489464, , ,
113.046,3.365349892, , ,
113.066,3.365237605, , ,
113.086,3.365158132, , ,
113.106,3.365106992, , ,
113.126,3.36508158, , ,
113.146,3.365073054, , ,
113.166,3.36507571, , ,
113.186,3.365076547, , ,
113.206,3.365074628, , ,
113.226,3.365086092, , ,
113.246,3.365110358, , ,
113.266,3.365141423, , ,
113.286,3.365170603, , ,
113.306,3.365193523, , ,
113.326,3.365196345, , ,
113.346,3.365173872, , ,
113.366,3.365126451, , ,
