"/uav_ground_truth/pose/pose/position/y_x","/uav_ground_truth/pose/pose/position/y_y","/del_uav/KF_pose/y_x","/del_uav/KF_pose/y_y","/ual/pose/pose/position/y_x","/ual/pose/pose/position/y_y"
6.136,0.01296248234,10.119,0.10362742,10.101,0.1050861329,
6.156,0.01358267003,10.152,0.103668684,10.136,0.106237337,
6.176,0.014203656,10.186,0.1037052861,10.168,0.1059240624,
6.196,0.01482452643,10.22,0.1037382787,10.203,0.1056818813,
6.216,0.01544498219,10.252,0.1017741873,10.239,0.105792813,
6.236,0.0160648595,10.285,0.09999785842,10.272,0.1062849313,
6.256,0.01668396995,10.32,0.09839054536,10.289,0.1066303849,
6.276,0.01730210038,10.352,0.09693727207,10.328,0.1071579754,
6.296,0.01791894566,10.385,0.09582709866,10.362,0.1060045883,
6.316,0.01853402536,10.419,0.09482280648,10.396,0.1051099002,
6.336,0.01914654149,10.452,0.09391471992,10.432,0.1044515222,
6.356,0.01975575677,10.485,0.09591665167,10.465,0.1042893156,
6.376,0.02036116944,10.52,0.0977304456,10.502,0.1045605987,
6.396,0.02096266428,10.551,0.0993741291,10.535,0.1046757102,
6.416,0.02156040468,10.585,0.1008628698,10.569,0.1042196825,
6.436,0.02215506344,10.611,0.0993036434,10.603,0.1040477902,
6.456,0.02274772591,10.652,0.0978926214,10.624,0.1040344536,
6.476,0.02333983956,10.686,0.09661576124,10.661,0.1044190228,
6.496,0.02393298042,10.726,0.09869763904,10.698,0.1047344804,
6.516,0.02452860106,10.752,0.1005802846,10.739,0.1043045521,
6.536,0.02512761984,10.785,0.1022835827,10.761,0.1029197425,
6.556,0.02573029014,10.819,0.09786371245,10.792,0.1021953076,
6.576,0.02633620327,10.854,0.09386496993,10.823,0.10188777,
6.596,0.02694460416,10.885,0.0902463368,10.86,0.1016905904,
6.616,0.02755466368,10.92,0.08697304173,10.899,0.1019467935,
6.636,0.028165663,10.952,0.08672911169,10.923,0.1018861011,
6.656,0.02877710207,10.986,0.08650767022,10.963,0.1005224735,
6.676,0.02938861555,11.019,0.08525482752,10.997,0.09925756603,
6.696,0.02999979756,11.055,0.08412087157,11.026,0.09879817814,
6.716,0.03061030804,11.085,0.08309436466,11.055,0.09848980606,
6.736,0.03121984277,11.119,0.08624986233,11.096,0.09839691967,
6.756,0.03182826439,11.149,0.08910293284,11.135,0.09816864878,
6.776,0.03243558793,11.186,0.09168435961,11.167,0.09674783051,
6.796,0.03304200871,11.219,0.09401822601,11.204,0.09572383761,
6.816,0.03364775765,11.251,0.08872105964,11.239,0.09559450299,
6.836,0.03425309535,11.283,0.08392790325,11.267,0.09563697875,
6.856,0.03485831173,11.319,0.07959435358,11.291,0.09592846036,
6.876,0.03546375001,11.351,0.07567322449,11.325,0.09655663371,
6.896,0.03606980187,11.384,0.07212806172,11.358,0.09557513893,
6.916,0.03667676291,11.42,0.07586260958,11.394,0.09490091354,
6.936,0.03728508805,11.46,0.07924119842,11.438,0.09465692192,
6.956,0.03789529938,11.491,0.08229265403,11.464,0.09462276101,
6.976,0.03850812574,11.52,0.08505332809,11.49,0.094639346,
6.996,0.03912411489,11.553,0.08754873526,11.528,0.09501949698,
7.016,0.03974343669,11.588,0.08181638237,11.559,0.0931738615,
7.036,0.04036580413,11.621,0.07662911649,11.604,0.09166070819,
7.056,0.04099066179,11.653,0.07193460717,11.627,0.09129285812,
7.076,0.04161752917,11.688,0.06768521836,11.666,0.09074939787,
7.096,0.04224589197,11.728,0.07109052395,11.701,0.09083415568,
7.116,0.04287531944,11.753,0.07417184302,11.724,0.09095378965,
7.136,0.04350524443,11.795,0.07696034231,11.771,0.08946906775,
7.156,0.04413500751,11.818,0.07843182198,11.793,0.0887394473,
7.176,0.04476399103,11.853,0.07461073921,11.82,0.08792825043,
7.196,0.04539196977,11.888,0.07115229184,11.864,0.08795693517,
7.216,0.04601906206,11.919,0.06802188576,11.89,0.08800089359,
7.236,0.04664588084,11.946,0.06518841412,11.929,0.08738970757,
7.256,0.04727314725,11.985,0.06262371752,11.963,0.0852688998,
7.276,0.047901544,12.017,0.06030232104,11.997,0.08389373869,
7.296,0.04853111661,12.051,0.06187439948,12.032,0.08305550367,
7.316,0.0491613704,12.086,0.06329679457,12.065,0.08314919472,
7.336,0.04979135287,12.128,0.06458371991,12.093,0.08315645158,
7.356,0.05042009539,12.148,0.06574832824,12.121,0.0833414495,
7.376,0.05104678411,12.186,0.06680198395,12.166,0.08233789355,
7.396,0.05167065207,12.223,0.06764563212,12.191,0.08179406822,
7.416,0.05229089596,12.256,0.06840926931,12.237,0.08062485605,
7.436,0.05290685726,12.285,0.06910085547,12.27,0.08005049825,
7.456,0.05351802707,12.319,0.06972695608,12.304,0.0800980106,
7.476,0.0541241863,12.352,0.07029392152,12.323,0.08028740436,
7.496,0.05472519764,12.385,0.06949948003,12.364,0.07933577895,
7.516,0.05532102251,12.419,0.06877901808,12.404,0.07879047096,
7.536,0.05591163816,12.453,0.06812560661,12.427,0.07850822806,
7.556,0.05649690548,12.482,0.06753309528,12.47,0.07915204763,
7.576,0.0570765505,12.526,0.0666465593,12.505,0.08036449552,
7.596,0.05765033954,12.551,0.06584446157,12.532,0.081184268,
7.616,0.05821792818,12.584,0.06511872653,12.569,0.08142765611,
7.636,0.05877910716,12.617,0.06446190212,12.602,0.08204588294,
7.656,0.05933363263,12.662,0.0638676007,12.602,0.08204588294,
7.676,0.05988123202,12.699,0.06332991992,12.672,0.08352018148,
7.696,0.06042176386,12.723,0.06355049273,12.693,0.08442336321,
7.716,0.06095527411,12.76,0.06375011764,12.732,0.08654100448,
7.736,0.06148208336,12.789,0.06393076052,12.772,0.08648900688,
7.756,0.06200287611,12.819,0.06409422681,12.792,0.08586858958,
7.776,0.06251837297,12.852,0.06424214758,12.831,0.08608075976,
7.796,0.06302926395,12.885,0.06437597838,12.856,0.08626682311,
7.816,0.06353600285,12.915,0.06449707989,12.897,0.08677514642,
